Session,Type,Title,Speaker,Institute,Country,Abstract,Raw_Speaker_Data
Initial State Physics and Approach to Equilibrium II,parallel,Resumming large radiative corrections in the high-energy evolution of the Color Glass Condensate,"Iancu, Edmond",IPhT Saclay,France,"The Color Glass Condensate effective theory is the perturbative QCD description of the initial state for proton-nucleus and nucleus-nucleus collisions at RHIC and the LHC. The BK-JIMWLK equations describing the evolution of this theory with increasing energy have recently been extended to next-to-leading order (NLO) accuracy, which should allow for direct comparisons with the phenomenology.  However, some of the NLO corrections turn out to be extremely large, since amplified by (double and single) `collinear’ logarithms, i.e. logarithms of ratios of transverse momenta. As a result, the evolution at NLO becomes unstable and void of any predictive power. This difficulty points towards the existence of large radiative corrections to all orders in $\alpha_s$, which must be computed and resummed in order to restore the predictive power of the perturbative expansion. 

In Ref. [1], we performed such a resummation for the largest corrections — those where each power of $\alpha_s$ is accompanied by a double transverse logarithm. Subsequently, in Ref. [2], we have extended this resummation by including single transverse logarithms and running coupling corrections. This led us to a `collinearly improved’ version of BK equation, which resums the largest radiative corrections to all orders. Numerical studies of this equation show that the evolution is now stable and also considerably slowed down by the resummation. To demonstrate the usefulness of this equation as a tool for phenomenology, for have used it for fits to the HERA data for electron-proton deep inelastic scattering at high energy [2]. We have obtained excellent fits with a reduced number of free parameters and with initial conditions at low energy taken from perturbative QCD.

[1] ``Resumming double logarithms in the QCD evolution of color dipoles’’, arXiv:1502.05642, Phys. Lett. B744 (2015) 293.

[2] ``Collinearly-improved BK evolution meets the HERA data’’, arXiv:1507.03651","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Edmond', 'last_name': 'Iancu', 'fullName': 'Iancu, Edmond', 'id': '933137', 'affiliation': 'IPhT Saclay', 'emailHash': '9c0503437fddc7afed17f456c9771b5c', 'db_id': 933137, 'person_id': 998849}"
Initial State Physics and Approach to Equilibrium I,parallel,Charged-Particle Multiplicity Distributions over Wide Pseudorapidity Range in Proton-Proton Collisions with ALICE,"Zaccolo, Valentina",University of Copenhagen (DK),DK,"The distribution of charged particles produced in high energy pp collisions, $P(N_{ch})$, as a function of $N_{ch}$, is sensitive to the number of collisions between quarks and gluons contained in the colliding systems and to the mechanisms underlying particle production. In particular, it is a good probe for the saturation density of gluons in the colliding hadrons. 

For the first time, the multiplicity distributions for pp collisions are measured over a wide kinematic range at the LHC (pseudorapidity coverage of $-3.4<\eta<+5.1$). The $P(N_{ch})$ are obtained at LHC Run 1 energies: from $\sqrt{s}=$0.9 to 8 TeV, and at the highest available energy $\sqrt{s}=$13 TeV from Run 2. The distributions are measured using the Forward Multiplicity Detector (FMD) and the Silicon Pixel Detector (SPD) of ALICE at LHC. 

The results are compared, where possible, with the results of other LHC experiments and with Monte Carlo simulations. Moreover, data are compared using the Koba--Nielsen--Olesen (KNO) model, where it appears that the scaling predicted by this model is broken at energies from 0.9 TeV.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Valentina', 'last_name': 'Zaccolo', 'fullName': 'Zaccolo, Valentina', 'id': '933159', 'affiliation': 'University of Copenhagen (DK)', 'emailHash': '9ac54f8d98865393d8172fbfbd7701fa', 'db_id': 933159, 'person_id': 998865}"
Poster Session,poster,Global and Local Temperature Fluctuations in High Energy Heavy-ion Collisions,"Nayak, Tapan",Department of Atomic Energy (IN),India,"Heavy-ion collisions at ultra-relativistic energies create matter at extreme conditions of energy density and temperature, similar to the ones that existed within a few microseconds after the Big Bang. The fireball produced in the collision goes through a rapid evolution from an early partonic phase of deconfined quark-gluon plasma (QGP) to a hadronic phase and ultimately freezing out after a few tens of fm. 
Temperature fluctuations have been discussed in the literature as a means of characterizing the evolving system. The fluctuations may have two distinct origins, first, quantum fluctuations that are initial state fluctuations, and second, thermodynamical fluctuations. We discuss a method of extracting the thermodynamic temperature from the mean transverse momentum of pions, by using controllable parameters such as centrality of the system, and range of the transverse momenta. Event-by-event fluctuations in global temperature over a large phase space provide the specific heat of the system. We present Beam Energy Scan of sp. heat from data, AMPT and HRG model prediction. For Pb-Pb collisions at the Large Hadron Collider (LHC) energies, because of the production of a large number of particles in every event, it is possible to divide the phase space into small bins and obtain local temperature for each bin. Event-by-event fluctuations in local temperature can be obtained by following a novel procedure of making fluctuation map of each event. 
The origin of the local fluctuations has been studied with the help of event-by-event hydrodynamic calculations, which shows that the system exhibits fiercely large fluctuations at early times after the collision, which diminishes with the elapse of time. Any observation of non-zero local fluctuations may imply that a part of the early fluctuations might have survived till freeze-out. We discuss the hydrodynamic calculations and a feasibility study at LHC using AMPT simulated data.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Tapan', 'last_name': 'Nayak', 'fullName': 'Nayak, Tapan', 'id': '933142', 'affiliation': 'Department of Atomic Energy (IN)', 'emailHash': '3eb0d7389968fcaf9ef891c87c9016c2', 'db_id': 933142, 'person_id': 998413}"
Correlations and Fluctuations II,parallel,Systematics of higher order net-baryon number fluctuations at small values of the baryon chemical potential: A comparison of lattice QCD and beam energy scan results,"Karsch, Frithjof",Brookhaven National Laboratory & Bielefeld University,USA & Germany,"Fluctuations of and correlations among conserved charges of strong 
interactions have long been considered sensitive observables 
for the exploration of the structure of the phase diagram of QCD. Cumulants 
of conserved charge fluctuations are the most promising experimental observables 
in the search for a critical point in the phase diagram of QCD performed in the 
beam energy scan (BES) at RHIC. The published data on cumulants of net-proton number 
fluctuations and, in particular, the still preliminary data set on net-proton 
fluctuations which covers a larger transverse momentum range show obvious 
deviations from the thermodynamics of a hadron resonance gas (HRG). This 
naturally raises the question whether ratios of cumulants of net-proton number 
fluctuations, and the relation between them and net electric charge cumulants 
measured by STAR and PHENIX can be understood in terms of equilibrium 
thermodynamics obtained from lattice QCD calculations.

We present results for cumulants of net-baryon number and net electric
charge fluctuations calculated 
in a next-to-leading order (NLO) Taylor series in the baryon chemical potential
($\mu_B$). We discuss the resulting pattern of ratios of cumulants, 
e.g. $\kappa_B\sigma_B^2\equiv \chi_4^B/\chi_2^B$ and 
$S_B\sigma_B^3/M_B\equiv \chi_3^B/\chi_1^B$. We note that both quantities are 
identical at $\mu_B=0$ and that the curvature of the 
latter is about three times larger than the former. Comparing this generic 
structure with STAR results on net-proton number fluctuations we conclude that 
current BES results at energies $\sqrt{s} \ge 19.6$~GeV 
are compatible with QCD thermodynamics and can be understood in a NLO Taylor 
expansion. We also discuss changes of freeze-out parameters that arise from the new, 
preliminary STAR data on net-proton fluctuations compared to the published data and the
recent PHENIX data on electric charge fluctuations.",
Poster Session,poster,Hydrodynamic evolution of the event-by-event fluctuating initial state,"Lacey, Roy",Stony Brook University,USA,"In high energy heavy ion collisions of RHIC and LHC, a strongly interacting quark gluon plasma (sQGP) is created. Due to the finite number of nucleons, the initial distribution fluctuates on an event-by-event basis. This medium undergoes a hydrodynamic evolution, before it freezes out to form a hadronic matter. In the last years it has been revealed that if measuring relative to higher order event planes $\Psi_n$, higher order flow coefficients $v_n$ for $n>2$ can be measured. It also turned out that Bose-Einstein (HBT) correlation radii also show 3rd order oscillations if measured versus the third order event plane $\Psi_3$. The initial transverse plane anisotropy causing these phenomena can be translated into a series of anisotropy coefficients or eccentricities: $\epsilon_2$, $\epsilon_3$, $\epsilon_4$, etc. These anisotropies then evolve in time, and result in measurable momentum-space anisotropies, to be measured with respect to their respective symmetry planes. In our work we investigate the time evolution of the asymmetries and the mixing of spatial and momentum space anisotropies via numerical viscous hydrodynamics and via analytic solutions.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Roy', 'last_name': 'Lacey', 'fullName': 'Lacey, Roy', 'id': '933150', 'affiliation': 'Stony Brook University', 'emailHash': 'c1129d5060eac3f589873103b9f63418', 'db_id': 933150, 'person_id': 998856}"
Quark Matter in Astrophysics,unknown,Phenomenological QCD equations of state for massive neutron stars,"Kojo, Toru","University of Illinois, Urbana-Champaign",USA,"We construct an equation of state for massive neutron stars based on QCD phenomenology, with special attention to the behavior at density larger than twice of saturation density. Our primary purpose is to delineate the relevant ingredients of equations of state that simultaneously have the required stiffness and satisfy constraints from thermodynamics and causality. We construct the equations of state following the 3-window description proposed by Masuda-Hatsuda-Takatsuka: at low density, we use the APR equation of state; at high density we use the NJL model with supplemental vector and diquark interactions that are inferred from the hadron spectroscopy and nuclear physics; at intermediate density we interpolate the low and high density equations of state. The 3-window approach allows us to consider a class of quark equations of state which have been implicitly omitted in the conventional hybrid construction. In particular, quark matter equation of state can be stiff in this approach. We will argue how the neutrons star mass-radius curves can be related to the microscopic effects in the QCD dynamics.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Toru', 'last_name': 'Kojo', 'fullName': 'Kojo, Toru', 'id': '933152', 'affiliation': 'University of Illinois, Urbana-Champaign', 'emailHash': '5caf0a30f40934bef24f22b430dd72e9', 'db_id': 933152, 'person_id': 998858}"
Poster Session,poster,A Study of Nuclear effects in Drell-Yan and Charmonia Productions in p-A collisions at Fermilab E906/SeaQuest Experiment,"Liu, Ming",Los Alamos National Laboratory,USA,"Strong suppressions of charmonia have been observed in heavy ion collisions at RHIC and LHC. The suppressions exhibit strong nucleus A and also kinematic dependences, especially with Feynman-x (or rapidity) and transverse momentum pT. Such suppression in heavy ion collisions is predicted to be an important signature for the formation of quark-gluon plasma (QGP) due to color screening, however, there are also other non-QGP effects, such as initial state parton energy loss, parton shadowing and final state breakup, that affect the formation of charmonia. It is important to quantify the contributions from the cold nuclear matter, and it could be achieved through studying charmonia and Drell-Yan productions in proton-nucleus collisions where no significant QGP is expected. E906/SeaQuest is a fixed-target dimuon experiment at Fermilab using the 120 GeV proton beam from the Main Injector. E906 has been taking high statistic data samples of p+p, p+d, p+C, p+Fe and p+W collisions since 2014 and will continue data taking until the summer of 2016. E906 measures J/Psi, Psi’ and Drell-Yan productions in the dimuon channel in p+p and p+A collisions over a wide range of kinematic coverage, that is optimal for the study of the cold nuclear matter effects. Recently, we released the first preliminary measurements of Drell-Yan production in p+A collisions from the 2014 Run-II data. Analyses of J/Psi and Psi’ productions are underway. In this talk, the latest status of the analyses and preliminary results will be presented.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Ming', 'last_name': 'Liu', 'fullName': 'Liu, Ming', 'id': '933156', 'affiliation': 'Los Alamos National Laboratory', 'emailHash': '145a49b55f7aa3d9270fe969598f49bd', 'db_id': 933156, 'person_id': 998862}"
Jets and High pT Hadrons I,parallel,Thermalization of mini-jets in a quark-gluon plasma,"Wu, Bin",CEA-Saclay,Unknown,"We complete the physical picture for the evolution of a high-energy jet propagating through a weakly-coupled quark-gluon plasma by investigating the thermalization of the soft components of the jet. We argue that the following scenario should hold: the leading particle emits a significant number of mini-jets which promptly evolve via quasi-democratic branchings and thus degrade into a myriad of soft gluons, with energies of the order of the medium temperature T. Via elastic collisions with the medium constituents, these soft gluons relax to local thermal equilibrium with the plasma over a time scale which is considerably shorter than the typical lifetime of the mini-jet. The thermalized gluons form a tail which lags behind the hard components of the jet. We support this scenario, first, via parametric arguments and, next, by studying a simplified kinetic equation, which describes the jet dynamics in longitudinal phase-space. We solve the kinetic equation using both (semi-)analytical and numerical methods. In particular, we obtain the first exact, analytic, solutions to the ultrarelativistic Fokker-Planck equation in one-dimensional phase-space. Our results confirm the physical picture aforementioned and demonstrate the quenching of the jet via multiple branching followed by the thermalization of the soft gluons in the cascades.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Bin', 'last_name': 'Wu', 'fullName': 'Wu, Bin', 'id': '933160', 'affiliation': 'CEA-Saclay', 'emailHash': 'f7ca681d86612ffe1ea83babd5a78bcd', 'db_id': 933160, 'person_id': 998866}"
Jets and High pT Hadrons III,parallel,Consistency of Perfect Fluidity and Jet Quenching in semi-Quark-Gluon Monopole Plasmas,"Xu, Jiechen",Columbia University,USA,"We utilize a new framework, CUJET3.0, to deduce the energy and temperature dependence of the jet quenching parameter, $\hat{q}(E>10\;{\rm GeV},T)$, from a combined analysis of available data on the nuclear modification factor and azimuthal asymmetry of high $p_T$ light hadrons and open heavy flavors in high-energy A+A collisions at RHIC and LHC. Extending a previous perturbative QCD based jet energy loss model (known as CUJET2.0) with (2+1)D viscous hydrodynamic backgrounds, this new framework includes three novel features of nonperturbative physics origin: (1) the Polyakov loop suppression of color-electric scatterings and (2) the enhancement of the jet scattering due to emergent chromomagnetic monopoles near $T_c$ and (3) thermodynamic properties constrained by lattice QCD data. CUJET3.0 reduces to CUJET2.0 at high temperatures $T > 400$ MeV, but greatly enhances $\hat{q}$ near the QCD deconfinement transition temperature. This enhancement accounts well for the observed elliptic harmonics of jets with $p_T>10$ GeV. Extrapolating our data-constrained $\hat{q}$ down to thermal energy scales, $E \sim 2$ GeV, we find for the first time a remarkable consistency between the high energy jet quenching and bulk perfect fluidity with $\eta/s\sim T^3/\hat{q} \sim 0.1$ near $T_c$.

References

[1] Jiechen Xu, Jinfeng Liao, Miklos Gyulassy, arXiv:1411.3673 [hep-ph].

[2] Jiechen Xu, Alessandro Buzzatti, Miklos Gyulassy, JHEP 1408, 063 (2014).","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jiechen', 'last_name': 'Xu', 'fullName': 'Xu, Jiechen', 'id': '933167', 'affiliation': 'Columbia University', 'emailHash': '36ae563c4b10d34270f78a268eee16ef', 'db_id': 933167, 'person_id': 998871}"
Collective Dynamics I,parallel,"Beam-Energy and Centrality Dependence of Directed Flow of  $\Lambda$, $\bar\Lambda$, $\phi$, $K^0_s$, $K^\pm$, $p$, $\bar{p}$, $\pi^\pm$","Shanmuganathan, Prashanth","Kent State University, USA",USA,"The Beam Energy Scan (BES) program at the Relativistic Heavy-Ion Collider aims to study the QCD phase diagram in regions where net baryon density is large, a region where a critical point may exist.  Possible signatures of a softening of the QCD equation of state have been reported at BES energies, and directed flow (rapidity-odd $v_1(y)$) is one of the more striking examples in this category. This talk will focus on $v_1$, and its slope $dv_1/dy$, near midrapidity. Ten identified particle types will be presented: $\Lambda$, $\bar\Lambda$, $\phi$, $K^0_s$, $K^\pm$, $p$, $\bar{p}$, and $\pi^\pm$ produced in Au+Au collisions at $\sqrt{s_{NN}}$ = 7.7, 11.5, 14.5, 19.6, 27 and 39 GeV as a function of rapidity. For $\Lambda$, $K^0_s$, $K^\pm$, $p$ and $\pi^\pm$, all results are presented in the centrality bins $0-5\%$, $5-10\%$, $10-20\%$, $20-30\%$, $30-40\%$, $40-50\%$, $50-60\%$, $60-70\%$ and $70-80\%$.    

At intermediate centrality (10-40\%), $dv_1/dy$ shows a minimum near 14.5 GeV for several particle species while $p$ and $\Lambda$ also show a sign change. The $\phi$ meson appears to follow $\bar{p}$ at the higher BES energies, while protons, kaons and pions have a lower magnitude than $\bar{p}$ at 14.5 GeV and above. $\Lambda$ and $p$ are consistent within errors at all energies. $dv_1/dy$ shows a strong centrality dependence, especially for $p$ and $\Lambda$ at the lower beam energies. Results for net kaons and net protons will also be discussed.  

The UrQMD model shows a qualitatively similar trend for only a subset of the ten particle types under investigation. This comprehensive set of directed flow measurements for several identified baryons, antibaryons and mesons, spanning BES energies and all centralities, offers a powerful constraint on model calculations.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Prashanth', 'last_name': 'Shanmuganathan', 'fullName': 'Shanmuganathan, Prashanth', 'id': '933175', 'affiliation': 'Kent State University, USA', 'emailHash': 'fc1a7e97cb82f6dbc4dde837cfeb19ec', 'db_id': 933175, 'person_id': 998878}"
Quark Matter in Astrophysics,unknown,Lattice QCD for Baryon Rich Matter -- Beyond Taylor Expansions,"Nakamura, Atsushi","RCNP, Osaka Univ",Unknown,"Lattice QCD is believed to have limited power for baryon rich QCD matter because of the notorious sign problem.  There have been several approaches to circumvent the problem, such as the multi-parameter reweighting method and the pure imaginary chemical potential approach, which can not provide us information beyond $\mu/T=1$ where $\mu$ is the quark baryon chemical potential and $T$ is temperature.
Here we report our recent studies, the canonical approach and the pinning one. We first review the previous methods, and study why we cannot go into large $\mu/T$ regions.  Then we present our results which catch the hadron/QGP transition line, although our lattice is still small and the quark mass is heavy.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Atsushi', 'last_name': 'Nakamura', 'fullName': 'Nakamura, Atsushi', 'id': '933178', 'affiliation': 'RCNP, Osaka Univ', 'emailHash': 'cb9864655c77a37f119c41508a2b8454', 'db_id': 933178, 'person_id': 998880}"
Poster Session,poster,Study of high density phase transition in lattice QCD with canonical approach,"Taniguchi, Yusuke",University of Tsukuba,UK,"The canonical partition function is related to the grand canonical one
through the fugacity expansion.
In this talk we perform the fugacity expansion by a method of the
hopping parameter expansion in temporal direction.
The canonical partition function is evaluated for Nf=2 QCD upto
baryon numbers of nB=30 in a wide range of temperature.
After derivation of the canonical partition function we study the
chemical potential dependences of hadronic observables like chiral
condensate, quark number density and its susceptibility.
In this talk we report a phase transition found at real chemical potential
and its dependence on the quark mass and the volume.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yusuke', 'last_name': 'Taniguchi', 'fullName': 'Taniguchi, Yusuke', 'id': '933451', 'affiliation': 'University of Tsukuba', 'emailHash': 'ba319a5705d55d7828695b6217f85743', 'db_id': 933451, 'person_id': 998876}"
Poster Session,poster,A study of vorticity formation in high energy nuclear collisions,"Becattini, Francesco",University of Florence (Italy),Unknown,"We present a quantitative study of vorticity formation in peripheral ultrarelativistic 
heavy ion collisions at $\sqrt{s_{NN}} = 200$ GeV by using the ECHO-QGP numerical code, 
implementing relativistic dissipative hydrodynamics in the causal Israel-Stewart 
framework in 3+1 dimensions with an initial Bjorken flow profile. We consider and
discuss different definitions of vorticity which are relevant in relativistic 
hydrodynamics. After demonstrating the excellent capabilities of our code, which
proves to be able to reproduce Gubser flow up to 8 fm/$c$, we show that, with the 
initial conditions needed to reproduce the measured directed flow in peripheral 
collisions corresponding to an average impact parameter $b=11.6$ fm 
and with the Bjorken flow profile for a viscous Quark Gluon Plasma with $\eta/s=0.1$ 
fixed, a vorticity of the order of some $10^{-2} \; c$/fm can develop at freezeout. 
The ensuing polarization of $\Lambda$ baryons does not exceed 1.4\% at midrapidity. 
We show that the amount of developed directed flow is sensitive to both the initial 
angular momentum of the plasma and its viscosity.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Francesco', 'last_name': 'Becattini', 'fullName': 'Becattini, Francesco', 'id': '933185', 'affiliation': 'University of Florence (Italy)', 'emailHash': '92d8f0fb076bf693a80fac074208cb56', 'db_id': 933185, 'person_id': 998477}"
Poster Session,poster,Dielectron measurement from charm and bottom quark decays in p-Pb collisions with the ALICE detector,"Hayashi, Shinichi",University of Tokyo (JP),Japan,"Electron-positron pairs (dielectrons) are excellent probes for studying the properties of the medium created in high energy heavy-ion collisions.
For dielectron invariant masses above 1 GeV/$c^{2}$, the semi-leptonic decays of open heavy flavor hadrons are the main contributions to the spectrum. The invariant mass and pair $p_{T}$ distributions are expected to be modified from the pp reference due to the energy loss of heavy quarks in the medium and the excess of thermal radiation. A correct understanding of heavy-ion results requires, in addition, an evaluation of initial state nuclear effects, through the study of p-Pb collisions.
To access the intermediate and high mass regions, abundant high $p_{T}$ electron samples are needed. In the ALICE experiment, the Transition Radiation Detector (TRD) is used for  electron identification at momenta above $p > 1$ GeV/$c$. The TRD also provides an electron trigger to enrich the data samples for the study of charmonium and open heavy flavor production.
We will show the status of the TRD triggered data analysis in p-Pb collisions at $\sqrt{s_{\rm NN}}$=5.02 TeV.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Shinichi', 'last_name': 'Hayashi', 'fullName': 'Hayashi, Shinichi', 'id': '933197', 'affiliation': 'University of Tokyo (JP)', 'emailHash': 'cf2498d38ccbbb1f998f7867c748f203', 'db_id': 933197, 'person_id': 998896}"
Poster Session,poster,"Phonons, Pions and Quasi-Long-Range Order in Spatially Modulated Chiral Condensates","Kamikado, Kazuhiko",RIKEN,Unknown,"We investigate low-energy fluctuations in the real kink crystal phase of dense quark matter within the Nambu–Jona-Lasinio model. The modulated chiral condensate breaks both the translational symmetry and chiral symmetry spontaneously, which leads to the appearance of phonons and pions that are dominant degrees of freedom in the infrared. Using the Ginzburg-Landau expansion near the Lifshitz point, we derive elastic free energies for phonons and pions in dependence on the temperature and chemical potential. We show that the one-dimensional modulation is destroyed by thermal fluctuations of phonons at nonzero temperature, and compute the exponent that characterizes the anisotropic algebraic decay of quasicondensate correlations at long distance. We also estimate finite-volume effects on the stability of the real kink crystal and briefly discuss the possibility of its existence in neutron stars.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Kazuhiko', 'last_name': 'Kamikado', 'fullName': 'Kamikado, Kazuhiko', 'id': '933199', 'affiliation': 'RIKEN', 'emailHash': '9f91ec97081e46e5f19c7208d67a3388', 'db_id': 933199, 'person_id': 998898}"
Poster Session,poster,Dilepton and photon production in the semi-quark gluon plasma,"Hidaka, Yoshimasa",RIKEN,Unknown,"We discuss the dilepton and photon production in the semi-quark gluon plasma (semi-QGP), at temperatures above but near the critical temperature for deconfinement. Working to leading order in the coupling constant of QCD, we find that there is a mild enhancement, ~ 20%, for dilepton production in the semi-QGP over that in the perturbative QGP. In contrast, we find that photon production is strongly suppressed in the semi-QGP, by about an order of magnitude, relative to the perturbative QGP. In the perturbative QGP photon production contains contributions from 2->2 scattering and collinear emission with the Landau-Pomeranchuk-Migdal (LPM) effect. In the semi-QGP we show that the two contributions are modified differently. The rate for 2->2 scattering is suppressed by a factor which depends upon the Polyakov loop. In contrast, the collinear rate is suppressed not by the Polyakov loop, but by 1/N. We compute the rate from 2->2 scattering to the leading logarithmic order and the collinear rate with the LPM effect to leading order in the semi-QGP. We also discuss that the effect of the photon suppression to the photon elliptic flow.
Reference: Yoshimasa Hidaka, Shu Lin, Robert D. Pisarski and  Daisuke Satow, 1504.01770[hep-ph]","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yoshimasa', 'last_name': 'Hidaka', 'fullName': 'Hidaka, Yoshimasa', 'id': '933203', 'affiliation': 'RIKEN', 'emailHash': '77fdaac5501b507cfd185e8f8a84aa71', 'db_id': 933203, 'person_id': 998899}"
Poster Session,poster,Colour reconnections in the DIPSY Monte Carlo,"Bierlich, Christian",Lund University (SE),Unknown,"We present results from the DIPSY Monte Carlo, a new BFKL based generator for $pp$ minimum bias, $pA$ and $AA$ collisions. We emphasise the inclusion of colour reconnection effects. Instead of superimposing a medium, the color reconnection model in DIPSY builds up collective effects dynamically, based on local fluctuations in individual events. These models have previously provided explanations for medium-like effects observed in high multiplicity proton collisions. 
We show to what extent the inclusion of color reconnections in $AA$ collisions introduces effects similar to those normally attributed to a thermalized medium.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Christian', 'last_name': 'Bierlich', 'fullName': 'Bierlich, Christian', 'id': '933207', 'affiliation': 'Lund University (SE)', 'emailHash': '8c677c0e697c771b7181660321fe7813', 'db_id': 933207, 'person_id': 998905}"
Quarkonia IV,parallel,Observation of a J/psi yield enhancement at very low pT in Pb-Pb collisions at 2.76 TeV,"Martinez-Garcia, Gines",Centre National de la Recherche Scientifique (FR),Unknown,"We report on the first measurement of an excess in the yield of J/psi at 
very low transverse momentum with respect to expectations from hadronic 
production, performed by ALICE at the LHC in Pb-Pb collisions at 2.76 TeV.
Remarkably, the measured nuclear modification factor of J/$\psi$ in the 
rapidity range 2.5<$y$<4.0 reaches about 7 (2) for Pb-Pb collisions in 
the $p_\mathrm{T}$ range 0-300 MeV/$c$ and in the 70--90% (50--70%) centrality class.
The excess is observed at very low $p_\mathrm{T}$, below 300 MeV/c, evoking the $p_\mathrm{T}$ 
distribution of J/$\psi$ coherent photoproduction measured in ultra 
peripheral Pb-Pb collisions.
The J/$\psi$ production cross section associated with the observed 
enhancement in the yield is obtained under the hypothesis that coherent 
photoproduction is the underlying physics mechanism.
If this hypothesis is confirmed, the observation of J/$\psi$ coherent 
photo-production in Pb-Pb collisions at impact parameters smaller than 
twice the nuclear radius opens new theoretical and experimental 
challenges. Furthermore, such a new quarkonium production mechanism 
could become a novel probe of the QGP at LHC energies.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Gines', 'last_name': 'Martinez-Garcia', 'fullName': 'Martinez-Garcia, Gines', 'id': '933210', 'affiliation': 'Centre National de la Recherche Scientifique (FR)', 'emailHash': 'de232484b6da412ddf700209107efa23', 'db_id': 933210, 'person_id': 998908}"
Poster Session,poster,Effects of Momentum Cuts on Higher Order Cumulants of Conserved Charges,"Morita, Kenji",Kyoto University,Unknown,"We discuss the effects of momentum cuts in the fluctuations of conserved charges in the following contexts:

1) Kinematic momentum cuts of pions in electric charge fluctuations.
2) Soft momentum scale in net-baryon number fluctuations at chiral crossover.

In 1),we show that the normalized kurtosis $\kappa\sigma^2$ is substantially reduced by the $p_T$ cut because it suppresses the effect of Bose statistics.
The reduced value of $\kappa\sigma^2$ is found to be consistent with the recently measured data by PHENIX [1].

In 2), using the functional renormlization group (FRG) method, we calculate the higher order cumulants of net-baryon number as a function of infrared momentum scale $k$ in a chiral quark-meson model [2]. We show that the characteristic negative values of the sixth order cumulants at vanishing $\mu$ and fourth order one at large $\mu$ turn to positive if the momentum scale below $2m_\pi$ are not taken into account.  

[1] A. Adare et al., (PHENIX Collaboration), arXiv:1506.07834.

[2] K. Morita and K. Redlich, Prog. Exp. Theor. Phys. **2015**, 043D03 (2015).","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Kenji', 'last_name': 'Morita', 'fullName': 'Morita, Kenji', 'id': '933516', 'affiliation': 'Kyoto University', 'emailHash': '262a27701b9d0790b3f8f2da36ddd000', 'db_id': 933516, 'person_id': 998980}"
Poster Session,poster,Kelvin-Helmholtz instability in relativistic heavy ion collisions,"Okamoto, Kazuhisa",Nagoya University,Unknown,"Relativistic hydrodynamic simulations play a key role in understanding the property of the QGP and the QCD phase transition from analyses of high-energy heavy ion collisions. Recently, significant developments are achieved in construction of realistic hydrodynamic models with viscosity effects and event-by-event fluctuations. As a result, we can discuss the bulk feature of the QGP such as transport coefficients and the equations of state in detail from comparison between hydrodynamic calculations and experimental results at RHIC and LHC. One of the current hottest topics is higher flow harmonics which has the information of initial conditions through event-by-event fluctuations and the space-time evolution of the QGP matter. In particular, it is pointed out that the higher flow harmonics is related to the ridge structure which is remnant of long correlations in the longitudinal direction [1]. The dynamics in the longitudinal direction may affect that on the transvers plane. Here, we investigate the effect of longitudinal fluctuations to the higher flow harmonics, using a hydrodynamic simulation [2]. Especially, we discuss possible existence and time evolution of the Kelvin-Helmholtz instability in high-energy heavy ion collisions. If the Kelvin-Helmholtz instability occurs through longitudinal fluctuations, the vortexes form, which may affect the expansion in the transvers direction. We also argue the influence of the Kelvin-Helmholtz instability to physical observables such as particle distributions and higher flow harmonics.  
 
[1] G. Aad *et al*. (ATLAS Collaboration), Phys. Rev. C 86, 014907 (2012).  
[2] Y. Akamatsu, S. Inutsuka, C. Nonaka, M. Takamoto, J. Comput. Phys. 256, 34 (2014), K. Okamoto, Y. Akamatsu, C. Nonaka, in preparation.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Kazuhisa', 'last_name': 'Okamoto', 'fullName': 'Okamoto, Kazuhisa', 'id': '933211', 'affiliation': 'Nagoya University', 'emailHash': '521eb0ddbe61092237228a321702aca8', 'db_id': 933211, 'person_id': 998406}"
