Session,Type,Title,Speaker,Institute,Country,Abstract,Raw_Speaker_Data
Poster Session,poster,Baryon Number Fluctuations and Quark Correlations in the CGC Framework,"Wertepny, Douglas",The Ohio State University,USA,"We calculate the two particle correlation function for the net baryon number fluctuations using the saturation/Color Glass Condensate (CGC) framework in proton-nucleus and heavy-light ion collisions. We show that the main contribution to the net baryon number fluctuations at mid-rapidity comes from $q\bar{q}$ pair production in the transverse plane. There are three intrinsic length scales associated with this process: the transverse size of the baryon fluctuation $r_\perp$, the inverse of the saturation scale $Q_s^{-1}$ and the inverse of the mass $M^{-1}_{q(\bar{q})}$ for heavy massive quarks. We identify two regimes determined by the dominant scale $R_{max}= \text{max} (Q_s^{-1},M^{-1})$ and discuss in detail the properties of each regime as one varies the transverse scale of the baryon fluctuation $r_\perp$. In proton-nucleus collisions the net baryon correlation function is suppressed when $r_\perp > R_{max}$, while for heavy-light ion collisions this correlation extends up to the typical transverse size of the nucleus. These baryon number fluctuations generate non-trivial correlations which may propagate into the subsequent hydrodynamical evolution of the expanding fireball.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Douglas', 'last_name': 'Wertepny', 'fullName': 'Wertepny, Douglas', 'id': '933262', 'affiliation': 'The Ohio State University', 'emailHash': 'bc89776d9b2251a6247c88a73ec46fa4', 'db_id': 933262, 'person_id': 998457}"
Poster Session,poster,Jet fragmentation measurements in Pb+Pb collisions with ATLAS,Unknown,Unknown,Unknown,"A broad program of measurements using heavy ion collisions is underway in ATLAS, with the aim of studying the properties of QCD matter at high temperatures and densities and its interaction with hard probes. ATLAS has measured the distributions of charged particle transverse momentum and longitudinal momentum fraction in Pb+Pb  collisions at sqrt(sNN)=2.76 TeV and in pp collisions at the same center-of-mass energy. A detailed study of the jet fragmentation as a function of jet  pseudorapidity and transverse momentum in heavy ion collisions is presented, using the jet fragmentation measured in pp collisions as a reference. The dependence of the measured modifications on the distance from the jet axis as well as the magnitude of the soft enhancement will be quantified. These detailed measurements are expected to provide an insight into the mechanism of the modification of parton showering by the QCD medium.",
Poster Session,poster,Jet fragmentation measurements in p+Pb collisions with ATLAS,"Rybar, Martin",Univ. Illinois at Urbana-Champaign (US),USA,"Proton-nucleus collisions have been studied to provide baseline measurements for hard processes in heavy ion collisions. The rates of such processes can be modified  compared to the expectation from binary scaled pp reference through nuclear modifications of the parton distribution functions. The measurements of jets in minimum bias  p+Pb collisions at sqrt(sNN)=5.02 TeV show small deviations from the binary scaling, in line with expectations based on nuclear parton distribution functions tuned to  existing data. Measurement of charged particles at high pT (above 30 GeV) show an increase in yields with respect to the expectation from binary scaling which is larger than any deviations seen in the jet measurements. Since particles at these pT arise from jet production, these measurements could be an evidence for modification of the jet fragmentation in p+Pb collisions compared to pp collisions. Measurements of the jet internal structure in p+Pb collisions spanning the jet  pT from 45 GeV to 260 GeV are presented. The fragmentation functions measured in sqrt(s)= 2.76 TeV pp collisions were extrapolated to sqrt(s) = 5.02 TeV in order to provide a comparison for the p+Pb fragmentation functions.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Martin', 'last_name': 'Rybar', 'fullName': 'Rybar, Martin', 'id': '933265', 'affiliation': 'Univ. Illinois at Urbana-Champaign (US)', 'emailHash': 'b3e6c12fabc90ce0a37121aa6f8b6912', 'db_id': 933265, 'person_id': 998948}"
Poster Session,poster,Measurement of the dependence of transverse energy production at large pseudorapidity on the hard scattering kinematics of proton–proton collisions at sqrt(s) = 2.76 TeV with ATLAS,Unknown,Unknown,Unknown,"A new control measurement of the relationship between hard scattering kinematics and the soft underlying event at negative pseudorapidity in 4.0/pb of pp collisions at 2.76 TeV is presented with the ATLAS detector at the LHC. These results are needed interpret the strong modifications in the rates of jet and dijet production in centrality-selected p+Pb collisions observed by ATLAS and CMS. The mean value of the transverse energy in the acceptance of the ATLAS forward calorimeter, where the centrality in p+Pb collisions is characterized, is reported in pp events with a dijet in the central region. This quantity is presented as a function of the average pseudorapidity and transverse momentum of the dijet, and also as a function of the scaled longitudinal momenta xproj and xtarg, estimated event-by-event from the dijet kinematics, of the hard-scattered partons in the protons headed away from and towards, respectively, the region of transverse energy production. The transverse energy is observed to decrease strongly with increasing xtarg, which in the analogy with p+Pb collisions represents one of the nucleons in the Pb nucleus. On the other hand, the transverse energy depends only weakly on xproj, which represents the proton in p+Pb collisions. These results provide counter-evidence to claims that the observed modifications in the jet production in p+Pb collisions arise from a correlation between hard scattering kinematics and soft particle production in the individual NN collisions.",
Poster Session,poster,Universality of particle production and energy balance in hadronic and nuclear collisions,"Grinbaum Sarkisyan, Edward",University of Texas at Arlington (US),USA,"A study of the universality of multihadron production in nucleus-nucleus and pp/p ̄p collisions is performed using the dependenceies of the midrapidity pseudorapidity and transverse energy densities and of the mean multiplicity on the collision energy and on the number of nucleon participants, or centrality, in the energy range from a few GeV to a few TeV. The approach in which the multiparticle production is driven by the dissipating centrality-dependent effective energy of participants is introduced exploiting the earlier proposed consideration that combines the constituent quark picture with Landau hydrodynamics. Within this approach, the data on the energy dependence of the global variables studied and the pseudorapidity spectra from the most central nuclear collisions are well reproduced. The centrality dependence of the midrapidity pseudorapidity and transverse energy densities of charged particles are well described pointing to a similarity in the most central collisions and centrality data. The study of the mean multiplicty centrality dependence reveals a new scaling between the measured and calculated pseudorapidity spectra. Using this scaling, called the energy balanced limiting fragmentation scaling, one reproduces the pseudorapidity spectra at all centralities. The obtained scaling clarifies on the differences in the multiplicty centrality dependence from RHIC and LHC as well as on the dependence of the midrapidity pseudorapidity density vs. multiplicity at RHIC. A complementarity in the multiplicity energy dependence in the most central collisions and centrality data is obtained. A new regime in heavy-ion collisions is pointed out to occur at ∼ 1 TeV. The pseudorapidity spectra of photons are also well reproduced within the proposed approach in the entire collision energy range and an explanation of their centrality independence is given. Predictions are made for the forthcoming higher-energy measurements in pp and heavy-ion collisions at the LHC.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Edward', 'last_name': 'Grinbaum Sarkisyan', 'fullName': 'Grinbaum Sarkisyan, Edward', 'id': '933315', 'affiliation': 'University of Texas at Arlington (US)', 'emailHash': 'b8151b032d817e35edf7b6c754ebf51d', 'db_id': 933315, 'person_id': 998981}"
Poster Session,poster,A new Riemann solver for ultrarelativistic nuclear collisions,"Feckova, Zuzana",Pavol Jozef Safarik University,Unknown,"We present a new shock-capturing numerical scheme for ideal relativistic hydrodynamics based on an exact solution of Riemann problem for an arbitrary equation of state. Having performed standard numerical tests such as sound wave propagation and shock tube problem, we show that the scheme has low numerical viscosity and high precision and thus is particularly suitable for modeling of ultrarelativistic nuclear collisions.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Zuzana', 'last_name': 'Feckova', 'fullName': 'Feckova, Zuzana', 'id': '933281', 'affiliation': '', 'emailHash': 'a8237f3b2e9cf9c5f2714788d667545e', 'db_id': 933281, 'person_id': 998960}"
Poster Session,poster,Fate of meson states and broken symmetries at high temperature,"Maezawa, Yu","Yukawa Institute for Theoretical Physics, Kyoto University, Japan",UK,"Thermal fluctuations cause modifications of meson bound states as well as restoration of broken chiral and $U_A(1)$ symmetries. The former (latter) plays an important role in the analysis of sequential melting patterns of open-flavor mesons (the nature of phase transition in QCD) in hot and dense matter created in relativistic heavy-ion collisions.

We present recent results on lattice QCD calculations of meson correlations which express in-medium modifications of mesonic excitations containing up/down, strange and charmed quarks. Thermal effects are clearly visible in the spatial correlations which, unlike the temporal correlations, can be calculated at separations larger than the inverse of temperature. This makes them more sensitive to thermal modifications of hadrons. Moreover the spatial correlations provide a direct signal for the thermal modification of spectral functions which carry all the information about in-medium properties of mesons and their dissolution.

As a consequence of lattice QCD simulations using Highly Improved Staggered Quarks with physical strange quark mass and (nearly) physical up/down quark masses, we find that light-unflavored, open-strange and open-charm mesons in the pseudo-scalar ($\pi$, $K$ and $D$) and vector ($\rho$, $K^\ast$ and $D^\ast$) channels show significant modifications even below the critical temperature ($T_c$). The modification pattern of these mesons is very similar below $T_c$, whereas a clear flavor dependence appears above $T_c$ where lighter mesons suffer larger modifications. The strange meson ($\phi$) and strange-charmed mesons ($D_s$ and $D_s^\ast$) show slight modification already at $T_c$, while the charmonium states ($\eta_c$ and $J/\psi$) feel thermal effects only at $T>1.2T_c$. This confirms that 1S charmonium states can survive beyond $T_c$. From degeneracies of parity partner it is also found that at $T_c$ the chiral symmetry is restored, whereas the breaking of the $U_A(1)$ symmetry is significant.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yu', 'last_name': 'Maezawa', 'fullName': 'Maezawa, Yu', 'id': '933286', 'affiliation': 'Yukawa Institute for Theoretical Physics, Kyoto University, Japan', 'emailHash': '080dc64507877cea44385aded1691b09', 'db_id': 933286, 'person_id': 998964}"
Poster Session,poster,$K^{*}(892)^{0}$ production at high transverse momentum in pp and Pb–Pb collisions at $\sqrt{s_{NN}}$ = 2.76 TeV,"Nayak, Kishora",National Institute of Science  Education and Research (IN),Unknown,"The ALICE experiment has unique particle-identification capabilities allowing one to identify pions, kaons and protons over a wide momentum range through the measurements of their specific energy loss in the Time Projection Chamber (TPC) and of their velocity in the Time-Of-Flight (TOF) detector. 
Hadronic resonances can therefore be successfully reconstructed via invariant mass analysis of the daughter particles in the hadronic decay channels.

The measurement of the production of the $K^{\star}(892)^{0}$ resonance in Pb-Pb collisions 
at $\sqrt{s_{\rm NN}}$ = 2.76 TeV and pp collisions at $\sqrt{s}$ = 2.76 TeV is reported.
The yield of $K^{\star}(892)^{0}$ at high $p_{\rm T}$ is observed to be suppressed in Pb-Pb relative to pp collisions due to the effect of parton energy loss in the hot and dense medium created in nuclear collisions. This has been studied via the measurement of the $K^{\star}(892)^{0}$ nuclear modification factor ($R_{AA}$). 
Further understanding on the particle production mechanism can be provided by the measurement of the particle ratios $K^{\star}$/K and $\phi$/K over a wide transverse momentum ($p_{T}$) range.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Kishora', 'last_name': 'Nayak', 'fullName': 'Nayak, Kishora', 'id': '933291', 'affiliation': 'National Institute of Science  Education and Research (IN)', 'emailHash': '6e4c5a6b3fd24e429b636ba48f2598b1', 'db_id': 933291, 'person_id': 998967}"
Poster Session,poster,"Transverse momentum distribution of charged particles in pp collisions at $\sqrt{s} = 13\,\text{TeV}$ with ALICE at the LHC","Gronefeld, Julius Maximilian",GSI - Helmholtzzentrum fur Schwerionenforschung GmbH (DE),Germany,"A measurement of the transverse momentum distribution of charged particles in pp collisions at $\sqrt{s} = 13\,\text{TeV}$ was performed using  the ALICE detector at the LHC. Charged particles were reconstructed in a pseudorapidity range $|\eta|<0.8$ and with transverse momenta down to $p_{\text{T}} = 150\,\text{MeV/c}$. The results are compared to the previous ALICE measurements at lower collision energies, as well as to model calculations.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Julius Maximilian', 'last_name': 'Gronefeld', 'fullName': 'Gronefeld, Julius Maximilian', 'id': '933293', 'affiliation': 'GSI - Helmholtzzentrum fur Schwerionenforschung GmbH (DE)', 'emailHash': 'e64daabdd691e9c3b8493d0445d935e5', 'db_id': 933293, 'person_id': 998867}"
Poster Session,poster,The mixing effects of scalar mesons in a Skyrme model,"He, BingRan",Nagoya Univ.,Unknown,"We study the effects of light scalar mesons on the Skyrmion properties by first constructing a mesonic model including pion, rho and omega mesons as well as a two-quark and a four-quark scalar states. In our model, the physical scalar mesons are defined as mixing states of the two- and four-quark states. We find that the scalar mesons reduce the Skyrmion mass as expected and the lighter scalar meson is, the smaller soliton mass and larger soliton size become.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'BingRan', 'last_name': 'He', 'fullName': 'He, BingRan', 'id': '933295', 'affiliation': 'Nagoya Univ.', 'emailHash': '382278009ccec24714d77cef76472f3f', 'db_id': 933295, 'person_id': 998969}"
Poster Session,poster,Renormalization and temperature dependence of dimension 6 gluon operators,"Kim, HyungJoo",Yonsei University,Unknown,"Understanding the temperature dependence of the gluon condensate in the purge gauge theory offers a useful picture on the nature of the QCD phase transition. In a recent work[1], we identified the independent dim 6 twist 4 gluon operators$(O_1=D_\beta G^a_{\mu\nu}D_\alpha G^a_{\mu\nu},O_2=D_\mu G^a_{\alpha\mu}D_\nu G^a_{\beta\nu},O_3=D_\beta G^a_{\alpha\mu}D_\nu  G^a_{\mu\nu})$ and calculated their renormalization upto one loop order in the pure gauge theory. We found the scale invariant operators are given as follows:
\begin{equation}
\phi_1=\alpha_s^{-9/11}\left\langle O_1\right\rangle ,\\
\phi_{2,3}=\alpha_s^{-(15 \mp \sqrt{17})/44}\left\langle \frac{-653 \pm 21\sqrt{17}}{424}O_1+\frac{1 \mp \sqrt{17}}{8}O_2+O_3\right\rangle.
\end{equation}
Together with the dim 6 scalar operators whose renormalization has been worked out before[2],
our result completes the calculation of renormalization of all the dim 6 gluon operators, hence is  a first step toward identifying their mixing and thus a systematic analysis in the operator product expansion (OPE) of heavy quark correlation functions up to dimension 6.  After using the equation of motion in the purge gauge theory, only $O_1$ remains nonzero. 

As an application, we rewrite the dim 6 scalar and twist 4 operators as $f^{abc}B^a\cdot(B^b \times B^c)$ and $f^{abc}B^a\cdot(E^b \times E^c)$ and estimate their temperature  dependence using inputs  of dim 4 electric and magnetic condensate extracted from lattice gauge theory. We then improve the previous QCD sum rules for $J/\Psi$ mass near the $T_c$ based on dim 4 operators, by including the contribution of the dim 6 operators to the OPE. We find an enhanced stability in the sum rule and confirm that the $J/\psi$ will undergo an abrupt change in the property across $T_c$.

[1]H.J.Kim and S.H.Lee, arXiv:1503.02280[hep-ph]

[2]S.Narison and R.Tarrach, Phys.Lett.B 125 217 (1983)","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'HyungJoo', 'last_name': 'Kim', 'fullName': 'Kim, HyungJoo', 'id': '933307', 'affiliation': 'Yonsei University', 'emailHash': '1120718103bae7f07dccbb59b54c22ae', 'db_id': 933307, 'person_id': 998978}"
Poster Session,poster,Yang-Lee Zeros and Phase Boundary From Net-Baryon Number Multiplicity Distribution,"Morita, Kenji",Kyoto University,Unknown,"Fluctuations of conserved charges provide us information on the state of
matter at freeze-out temperature $T$ and baryon chemical potential $\mu$.
Since the underlying multiplicity distribution of the net-baryon number
is related to the canonical partition function $Z(T,V,N)$, one can
construct the partition function $\mathcal{Z}(T,V,\mu)$ as a series of
fugacity [1], $ \mathcal{Z}(T,V,\mu) =
  \sum_{N=-N^*}^{N^*}Z(T,V,N)e^{\mu N/T}$,where $N^*$ is maximum baryon number the system can possess.
While one may be able to obtain thermodynamic quantities and
fluctuations from the partition function in this way, this also enables
us to study Yang-Lee zeros, which is the zeros of the partition
functions in complex chemical potential and provides information on the
phase boundary.

In this work, we show that the information on the phase boundary
extracted from Yang-Lee zeros of the truncated partition function is
stable under the truncation up to some orders, by making use of a
chiral random matrix model [2].
We compare the zeros from the exact solution of the model with those
from truncated partition function and from the corresponding Skellam
partition function.
We also show that the behavior of the zeros in the model against the truncation has a
significant difference  compared to those from the Skellam partition function.
We also discuss statistics necessary for obtain such zeros in heavy ion
experiments.

 1. A.Nakamura and K.Nagata, Nucl.Phys.**A931**, 825 (2014).
 2. K.Morita and A.Nakamura, arXiv:1505.05985.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Kenji', 'last_name': 'Morita', 'fullName': 'Morita, Kenji', 'id': '933313', 'affiliation': 'Kyoto University', 'emailHash': '262a27701b9d0790b3f8f2da36ddd000', 'db_id': 933313, 'person_id': 998980}"
Poster Session,poster,QCD Kondo effect in quark matter with heavy flavor impurities,"Yasui, Shigehiro",Tokyo Institute of Technology,Unknown,"The Kondo effect has been known as a phenomenon in electron systems with heavy mass impurities having finite spins. This phenomena is caused by imperfect cancelation of the infrared divergences of particle and hole excitations and is realized by a combination of the following ingredients; (0) heavy mass of impurity, (i) existence of Fermi surface, (ii) quantum loop effects, (iii) non-Abelian nature of interaction (e.g. the spin-spin interaction). These are indeed identified in a (light) quark matter with small number of heavy flavor quarks as impurities. In the quark matter, the non-Abelian properties of the interaction is given by the color exchange by gluons (S. Yasui and K. Sudoh, Phys. Rev. C88, 015201 (2013)). This is called the QCD Kondo effect, which modifies the transport properties of the quark matter with heavy flavor impurities, and can be relevant to experiments in the relativistic heavy-ion collisions. 

In this presentation, we discuss how the effective coupling strength, between a heavy flavor impurity and a light quark, evolves in the low energy effective theory near the Fermi surface (K. Hattori, K. Itakura, S. Ozaki and S. Yasui, arXiv:1504.07619 [hep-ph]). We investigate the renormalization group flow at the leading log accuracy on the basis of the high-density QCD where the gluon propagator has the static screening mass and the dynamical screening effect for the electric and magnetic components, respectively, and show that the effective coupling becomes divergently large at a certain infrared scale near the Fermi surface, which is called the Kondo scale. This indicates the presence of a strongly coupled regime in the dynamics of the quark matter containing heavy flavor impurities. We find that, while the dynamical magnetic screening provides the dominant effect in the color superconductivity, it is sub-dominant compared to the static electric screening in the QCD Kondo effect.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Shigehiro', 'last_name': 'Yasui', 'fullName': 'Yasui, Shigehiro', 'id': '933319', 'affiliation': 'Tokyo Institute of Technology', 'emailHash': '6705014005278045b8eae45737aeae06', 'db_id': 933319, 'person_id': 998984}"
Poster Session,poster,Quantifying deviations from local equilibration in a coarse-grained transport approach,"Oliinychenko, Dmytro","Frankfurt Institute for Advanced Studies, D-60438 Frankfurt am Main, Germany; Bogolyubov Institute for Theoretical Physics, Kiev 03680, Ukraine",UK,"Event-by-event hybrid models construct the initial conditions for the hydrodynamic evolution from non-equilibrium approaches by matching the corresponding energy-momentum tensor. After splitting the obtained energy-momentum tensor and four-current into
ideal-hydrodynamics part and viscous correction, it often appears that the ""correction"" is large. However, all the existing models neglect viscous correction, assuming instant thermalization and violating angular momentum conservation.

Here we study the complete time evolution of heavy ion collisions within the coarse-grained UrQMD transport approach and quantify deviations from local equilibrium. Since these deviations are expected to be larger at lower beam energies and in more peripheral collisions, Au+Au collisions from $E_{lab} = 5 - 160 A$ GeV at different centralities are investigated. At every position in space-time the energy-momentum tensor and net baryon four-current are determined in the Landau rest frame.

We find that the largest contribution to the deviation from local equilibrium is the pressure difference in the transverse and
longitudinal direction, while the off-diagonal components of the tensor and baryon charge flow play a minor role in most of the cases. In addition, for every considered energy and centrality there exists a rather sharp time $t_0$, after which energy-momentum tensor from UrQMD is close to ideal hydrodynamics in a vast space region. This time $t_0$ decreases with collision energy and slightly increases with centrality, being larger than the typical times of hydrodynamics initialization found in the literature. By comparing the result from single events to the average result we also investigate the effect of event-by-event fluctuations on $t_0$.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Dmytro', 'last_name': 'Oliinychenko', 'fullName': 'Oliinychenko, Dmytro', 'id': '933330', 'affiliation': 'Frankfurt Institute for Advanced Studies, D-60438 Frankfurt am Main, Germany; Bogolyubov Institute for Theoretical Physics, Kiev 03680, Ukraine', 'emailHash': '360431e70e5701f7d46d282d1207c13b', 'db_id': 933330, 'person_id': 998988}"
Poster Session,poster,$\Omega-N$ Interaction from Relativistic Heavy Ion Collisions,"Morita, Kenji",Kyoto University,Unknown,"We investigate the
two-particle momentum intensity correlation function for $\Omega N$ pairs $
 C(Q,K) = \frac{\int dx_1 \int dx_2
  S_\Omega(x_1,K)S_N(x_2,K)|\Psi(x_1,x_2;Q)|^2}{\int dx_1 S_\Omega(x_1,k_1) \int dx_2 S_N(x_2,k_2)}
$ where $Q$ is the relative momentum of the two emitted particles and $S_i(x,k)$ denote the source function of particle species $i$.
$C(Q,K)$ has been used as a sensitive probe for
the source size in nucleus-nucleus collisions, but recently has been
investigated for $\Lambda\Lambda$ pairs to probe their interaction [1].

The $N\Omega$ system with $S=-3$ is particularly interesting, since it
is one of two multiplets in which the Pauli blocking does not take place thus can form a bound state. 
Indeed, a recent lattice QCD calculation by the HAL QCD collaboration [2] predicts the existence of $N\Omega$ bound state in the $^5 S_2 (J=2, S=2)$ channel. 
We adopt the $N\Omega$ interaction potential obtained by the HAL QCD
collaboration and calculate the $N\Omega$ correlation
function through the relative wave function $\Psi(x_1,x_2;Q)$. Moreover, we also study the variation of the correlation
function against the change of the property of the bound state.

We show that the correlation function $C(Q)$ is sensitive to whether the system has a bound state or not (see figure). If the
system has a bound state, the behavior of $C(Q)$ at low $Q$ also depends
on the binding energy. We discuss how the behavior the scattering wave
function can influence the behavior of $C(Q)$ and its interplay with the
source size. Our result indicates that high energy heavy ion collisions
at RHIC and LHC may provide information on the possible existence of the
$N\Omega$ dibaryon.

 1. K.Morita, T.Furumoto, A.Ohnishi, Phys.Rev.C **91**, 024916 (2015).
 2. F.Etiminan et al., (HAL QCD Collaboration), Nucl. Phys. **A928**, 89 (2014).

![Preliminary result][1]


  [1]: http://www2.yukawa.kyoto-u.ac.jp/~kenji.morita/c2_mix2.jpg","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Kenji', 'last_name': 'Morita', 'fullName': 'Morita, Kenji', 'id': '933332', 'affiliation': 'Kyoto University', 'emailHash': '262a27701b9d0790b3f8f2da36ddd000', 'db_id': 933332, 'person_id': 998980}"
Poster Session,poster,Development of a low noise highly pixelated electrode array for high energy physics,"Zou, Shuguang",CCNU,Unknown,"We have developed a highly pixelated electrode array named Topmetal-II-. It contains a 72${\times}$72  pixel array of 83.2 µm pitch size. The key feature of TopMetal-II- is that it can directly collect charge via metal nodes of each pixel to form two-dimensional images of charge cloud distribution. Topmetal-II- sensor is designed with a low power consumption of 104 mW and low ENC value of 30 e-. From our measurement by injecting pulse signal into the top metal of each pixel, we got the ENC value of 13 e-, which is even better than the design value. Furthermore, the noise distribution of the sensor is almost uniform among pixel matrix. With such a low noise, we can measure charge particle track without any gas amplification, achieving high energy and spatial resolution. Thus making Topmetal-II- a competitive candidate for next generation of TPC readout node in high energy physics.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Shuguang', 'last_name': 'Zou', 'fullName': 'Zou, Shuguang', 'id': '933335', 'affiliation': 'CCNU', 'emailHash': '2e3f3200a140568bb85f7074dad82ee7', 'db_id': 933335, 'person_id': 998990}"
Poster Session,poster,Violations of geometric scaling in the production of high-pT jets in 200 GeV d+Au collisions with the PHENIX detector,"Perepelitsa, Dennis Vadimovich",Brookhaven National Laboratory (US),USA,"Recent measurements of high-$p_\mathrm{T}$ jet and dijet production in
centrality-selected proton--lead collisions at the LHC are observed to
grossly violate geometric models of the relationship between jet
production at mid-rapidity and soft particle production in the nuclear
fragmentation region. These modifications have been, variously,
attributed to the suppression of soft gluons in proton configurations
with a high Bjorken-$x$, taken as a direct observation of proton color
fluctuations, or interpreted as the result of a rapidity-separated
energy conservation between soft and hard processes. This poster
reports the measurement of high-$p_\mathrm{T}$ jet production in
$200$ GeV deuteron--gold and proton--proton collisions by the PHENIX
experiment at RHIC. Fully corrected invariant yields and spectra are
presented for jets at mid-rapidity covering the wide kinematic range
$12$ GeV/$c$ $< p_\mathrm{T} < 50$ GeV/$c$. The nuclear modification
factor $R_{d\mathrm{Au}}$ for minimum bias collisions is consistent
with unity. However, the centrality-selected $R_{d\mathrm{Au}}$ shows
substantial deviations from unity, with a qualitative pattern similar
that observed at the LHC albeit at a smaller $p_\mathrm{T}$. These
measurements provide crucial new information for understanding the
anomalous relationship between hard and soft processes in $p$/$d$+A
systems.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Dennis Vadimovich', 'last_name': 'Perepelitsa', 'fullName': 'Perepelitsa, Dennis Vadimovich', 'id': '933339', 'affiliation': 'Brookhaven National Laboratory (US)', 'emailHash': '05b83b006d2a82b1427598a90d8b4548', 'db_id': 933339, 'person_id': 998993}"
Poster Session,poster,Centrality dependence of photon anisotropic flow at RHIC,"Chatterjee, Rupa",Variable Energy Cyclotron Centre,Unknown,"We calculate elliptic and triangular flow of thermal photons for different collision centralities at RHIC using event–by-event hydrodynamic model with fluctuating initial conditions.  Photon $v_3$ as a function of $p_T$ calculated with respect to the participant plane angle is found to be comparable to the elliptic flow parameter $v_2(p_T)$ for 0—20% centrality bin at RHIC. However, $v_2(p_T)$ rises much faster than $v_3(p_T)$ towards peripheral collisions and $v_3(p_T)$ is found to be largest for 20—40% centrality bin. 

We study the event-by-event distributions of $v_2$ and $v_3$ and their corresponding initial state anisotropies to understand the correlation between them. A significant linear correlation between $v_2$ and $\epsilon_2$ is observed at different $p_T$ values, however we do not see any correlation between photon $v_3$ and the initial triangularity $\epsilon_3$. This is unlike the case of hadrons where a clear mapping between hadronic $v_3$ and $\epsilon_3$ has been observed. We conclude that indirect effects of initial state fluctuations, such as buildup of large transverse flow velocity contribute significantly to the observed $v_3$ results beyond leading to an overall triangular geometry.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Rupa', 'last_name': 'Chatterjee', 'fullName': 'Chatterjee, Rupa', 'id': '933340', 'affiliation': '', 'emailHash': '641dd4c47ff16b98a37c70846715855d', 'db_id': 933340, 'person_id': 998416}"
Poster Session,poster,Initial state correlations and the ridge,"Altinoluk, Tolga",Unknown,Unknown,"The ridge observed in high multiplicity pp and in pPb collisions at the LHC is one of the most striking phenomena in high energy hadronic collisions. One very successful explanation has been given within the Color Glass Condensate, in terms of the so-called Glasma graphs. In this talk, we point out that the origin of the correlations in the Glasma graphs is actually rooted on a basic physical mechanism, namely Bose enhancement of gluons in the incoming wave function [1]. We also discuss a immediate consequence of these correlations in the initial stage of the collisions, their effect on intensity interferometry radii for particles separated by large rapidities.

[1] T.~Altinoluk, N.~Armesto, G.~Beuf, A.~Kovner and M.~Lublinsky,
  arXiv:1503.07126 [hep-ph].","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Tolga', 'last_name': 'Altinoluk', 'fullName': 'Altinoluk, Tolga', 'id': '933346', 'affiliation': '', 'emailHash': '38a324c35a5f998d72cb4475de827046', 'db_id': 933346, 'person_id': 998995}"
