Session,Type,Title,Speaker,Institute,Country,Abstract,Raw_Speaker_Data
Open Heavy Flavors and Strangeness II,parallel,Charm degrees of freedom above deconfinement,"Petreczky, Peter",BNL,USA,"The heavy quarks are one of the most versatile probes of the strongly
coupled QCD medium created in the heavy ion collision experiments. 
However, the interactions of the heavy quarks or heavy quark bound 
states with the strongly coupled medium is still not well understood. 
One of the ways to look at such interactions is to study the behaviour 
of open charm hadrons in the thermalized medium.  
In our earlier study [1] we have shown that open charm hadrons 
are the relevant degrees of freedom below the QCD transition temperature. 
However, very little is known about the excitations of the charm degrees 
of freedom above the QCD transition temperature. 
In this work we study the nature of the
excitations carrying charm in deconfined QCD medium from first
principles using the lattice data on fluctuations of charm and its
correlations with baryon number and strangeness. Assuming that
the total charm pressure can be written as the sum of the partial
pressures of charm mesons, charm baryons and charm quarks we
extract the corresponding partial pressures from the lattice data.
We observe that the partial meson and baryon pressures
are significant till temperatures of about 200 MeV, implying
that meson and baryon excitations survive well beyond the QCD transition
temperature till about 200 MeV. Above that temperature quark 
like excitations start dominating. We also probe the relative importance 
of excitations carrying different quantum numbers,
specifically we show that possible diquark excitations carrying a
charm quantum number are not important for thermodynamics.
Our studies could be important in understanding the
energy loss mechanism and flow of the heavy quarks in the QGP as
well as the hadronization mechanism of the open charm states.

Reference:
A. Bazavov, et.al., Physics Letters B 737, 210 (2014) .","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Peter', 'last_name': 'Petreczky', 'fullName': 'Petreczky, Peter', 'id': '933271', 'affiliation': 'BNL', 'emailHash': '9e86ae285689f7141a31c6ea60f4bdfd', 'db_id': 933271, 'person_id': 998954}"
Initial State Physics and Approach to Equilibrium I,parallel,Azimuthal Harmonics at RHIC and LHC energies: Competition between Initial State Bremsstrahlung and Final State Hydrodynamics,"Levai, Peter",Hungarian Academy of Sciences (HU),Unknown,"Recent azimuthal correlation data  from d+Au and Au+Au collisions at RHIC energies and cumulant azimuthal harmonics in p+Pb and PbPb at LHC energies display very similar size and characteristics challenging the uniqueness of local equilibrium hydrodynamical interpretation of these data. We show that in p+A collisions the azimuthal harmonics arising from initial-state non-abelian interference effects associated with multiple projectile and target beam jets are remarkably similar to the measured data in experiments and predictions from final state perfect fluid models. The corresponding GLVB model description for pA collisions [1] and its numerical interpretation and inclusion will be shortly summarized and discussed. 

[1] M. Gyulassy, P. Levai, I. Vitev, T.S. Biro, Phys. Rev. D90 (2014) 054025.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Peter', 'last_name': 'Levai', 'fullName': 'Levai, Peter', 'id': '933283', 'affiliation': 'Hungarian Academy of Sciences (HU)', 'emailHash': '78136f4a40b45c8de65d0a17b6a03121', 'db_id': 933283, 'person_id': 998962}"
Open Heavy Flavors and Strangeness III,parallel,Measurements of heavy-flavour production in p--Pb collisions with ALICE,"Wilkinson, Jeremy",Ruprecht-Karls-Universitaet Heidelberg (DE),Germany,"The ALICE experiment's heavy-ion programme allows us to study the hot, high energy-density state of matter formed in ultrarelativistic nuclear collisions. In particular, heavy quarks (charm and beauty) serve as calibrated probes of the medium, since they are predominantly produced during the initial hard scatterings in the collision. ALICE's excellent tracking, vertexing and particle identification capabilities allow it to fully reconstruct the hadronic decays of open-charmed D mesons, as well as enabling the study of leptons stemming from charm and beauty decays at forward and mid-rapidity.

Measurements in p--Pb collisions allow us to disentangle experimental observations arising due to the hot and dense medium from those occurring due to cold nuclear matter effects such as momentum broadening, initial-state energy loss, and the modification of nuclear PDFs in the Pb nucleus. In particular, it is possible to measure nuclear modification factors in p--Pb and Pb--Pb collisions in order to determine whether the observed suppression of particles at high $p_\mathrm{T}$ in central Pb--Pb collisions is a medium-induced effect. Further insight into cold nuclear matter effects can be obtained by examining the yields of D mesons as a function of charged-particle multiplicity in p--Pb collisions.

Here we present the most recent results from ALICE for charm and beauty production in p--Pb collisions via heavy-flavour decay electrons at mid-rapidity, heavy-flavour decay muons at forward rapidity, and the hadronic decays of D$^0$, D$^+$, D$^{\star +}$ and D$_\mathrm{s}^+$ mesons at mid-rapidity.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jeremy', 'last_name': 'Wilkinson', 'fullName': 'Wilkinson, Jeremy', 'id': '933298', 'affiliation': 'Ruprecht-Karls-Universitaet Heidelberg (DE)', 'emailHash': '437827083b36609cef76a23bf9cfedef', 'db_id': 933298, 'person_id': 998972}"
QGP in Small Systems I,parallel,Light flavour results in p-Pb collisions with ALICE,"Ortiz Velasquez, Antonio",Universidad Nacional Autonoma (MX),Unknown,"Particle ratios provide insight into the hadrochemistry of the event and the mechanisms for particle production. In Pb-Pb collisions the relative multi-strange baryon yields exhibit an enhancement with respect to pp collisions, whereas the short-lived K$^{*0}$ resonance is suppressed in the most central events due to re-scattering. Measurements in p-Pb allow us to investigate the development of these effects as a function of the system size. 

We report comprehensive results on light-flavour hadron production measured with the ALICE detector in p--Pb collisions at $\sqrt{s_{\mathrm{NN}}}$ = 5.02 TeV, covering a wide range of particle species which includes long-lived hadrons, resonances and multi-strange baryons. 
The measurements include the transverse momentum spectra and the ratios of spectra among different species, and extend over a very large transverse momentum region, from ~100 MeV/$c$ to ~20 GeV/$c$, depending on the particle species.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Antonio', 'last_name': 'Ortiz Velasquez', 'fullName': 'Ortiz Velasquez, Antonio', 'id': '933303', 'affiliation': 'Universidad Nacional Autonoma (MX)', 'emailHash': '870e972b50881a4f61b88035d15b5364', 'db_id': 933303, 'person_id': 998975}"
Quarkonia I,parallel,Forward $J/psi$ production in pA collisions at the LHC,"Ducloue, Bertrand",University of Jyvaskyla,Unknown,"Inclusive production of $J/\psi$ mesons, especially at forward rapidities, is an important probe of small-x gluons in protons and nuclei. In this work we re-evaluate the production cross sections in the Color Glass Condensate framework, where the process is described by a large x gluon from the probe splitting into a quark pair and eikonally interacting with the target proton or nucleus. Using a standard collinear gluon distribution for the probe and an up to date dipole cross section fitted to HERA data to describe the target we achieve a rather good description of the cross section in proton-proton collisions, although with a rather large normalization uncertainty. More importantly, we show that generalizing the dipole cross section to nuclei in the Glauber approach results in a nuclear suppression of $J/\psi$ production that is much closer to the experimental data than claimed in previous literature.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Bertrand', 'last_name': 'Ducloue', 'fullName': 'Ducloue, Bertrand', 'id': '933304', 'affiliation': '', 'emailHash': '16f08937ca36951eb7ed32b1dcce0558', 'db_id': 933304, 'person_id': 998976}"
Electromagnetic Probes I,parallel,Thermal photons from a modern hydrodynamical model of heavy ion collisions: status of the direct photon puzzle,"Paquet, Jean-Francois",McGill University,Unknown,"Early fluid-dynamical calculations of direct photon spectra and momentum anisotropy were found to be systematically smaller than measurements from the RHIC and the LHC, an observation that became known as the ""direct photon puzzle"". It is shown in this work that the use of a modern hydrodynamical model of heavy ion collisions [1] together with more complete photon emission rates greatly improves agreement with both ALICE and PHENIX data, supporting the idea that thermal photons are the dominant source of direct photon momentum anisotropy in heavy ion collisions. The event-by-event hydrodynamical model used includes, for the first time, both shear and bulk viscosities, along with second order couplings between the two viscosities. Different photon emission rates are investigated, including one that takes into account the effect of confinement on photon emission [2]. The effect of both shear and bulk viscosities on the photon rates is studied and is shown to have a measurable effect on the photon momentum anisotropy. The inclusion of parton energy loss on prompt photons and its importance for comparisons of direct photon calculations with experiments is discussed.

[1] Ryu, Paquet, Shen, Denicol, Schenke, Jeon and Gale. (2015) [arXiv:1502.01675] 
[2] Gale, Hidaka, Jeon, Lin, Paquet, Pisarski, Satow, Skokov and Vujanovic. (2015) Phys. Rev. Lett. 114, 072301","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jean-Francois', 'last_name': 'Paquet', 'fullName': 'Paquet, Jean-Francois', 'id': '933323', 'affiliation': 'McGill University', 'emailHash': 'bb41bc924f45339a336d0f526930a9d2', 'db_id': 933323, 'person_id': 998642}"
Correlations and Fluctuations IV,parallel,Forward-backward multiplicity fluctuation and longitudinal harmonics in high-energy nuclear collisions,"Huo, Peng",State University of New York (US),USA,"One of the largest uncertainties in the modeling of heavy-ion collision arises from present poor understanding of the early-time dynamics especially in the longitudinal direction. Forward-backward (FB) multiplicity correlation has been regarded as a power observable on the early time dynamics since it probe directly the initial state density fluctuations in pseudorapidity. Previous studies of FB multiplicity correlation  were primarily based on two-bin or multi-bin correlation method in selected $\eta$ ranges, whose connection to underlying dynamics is complicated by statistical smearing due to finite multiplicity and residual centrality or volume effects. In a recent paper (1506.03496), we have developed a data-driven two-particle correlation method which overcome both limitations and hence allow direct connection between the correlation function and underlying heavy-ion collision dynamics. The robustness and physics potential of the method are demonstrated using the AMPT and HIJING simulation. We found that the long-range component of the FB correlation is captured by a few longitudinal harmonics, with the first component driven by the asymmetry in the number of participating nucleons in the two colliding nuclei and the second component reflecting the EbyE fluctuation of nuclear-stopping. The higher-order longitudinal harmonics are found be strongly damped in AMPT compare to HIJING, due to weaker short-range correlations as well as the final-state effects present in the AMPT model. Two-particle pseudorapidity correlation reveals interesting charge-dependent short-range structures in AMPT model that are absent in HIJING model. The proposed method opens a new avenue to elucidate the particle production mechanism and early time dynamics in heavy-ion collisions. Future analysis directions and prospects of using the pseudorapidity correlation function to understand the centrality bias in p+p, p+A and A+A collisions are discussed.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Peng', 'last_name': 'Huo', 'fullName': 'Huo, Peng', 'id': '933362', 'affiliation': 'State University of New York (US)', 'emailHash': 'aaea26f14f5a4cfc1337ebed5b4107fe', 'db_id': 933362, 'person_id': 999005}"
Collective Dynamics II,parallel,The Rapidity Density Distributions and Longitudinal Expansion Dynamics of Identified Pions from the STAR Beam Energy Scan,"Flores, Chris","University of California, Davis",Unknown,"The Beam Energy Scan (BES) at the Relativistic Heavy-Ion Collider was proposed to characterize the properties of the medium produced in heavy-ion interactions over a broad range of baryon chemical potential. The aptitude of the STAR detector for mid-rapidity measurements has previously been leveraged to measure identified particle yields and spectra to extract bulk properties for the BES energies in this kinematic window. However, to extract information on expansion dynamics and full phase space particle production it is necessary to study identified particle rapidity density distributions.

In this talk, we present the first rapidity density distributions of identified pions from Au+Au collisions at $\sqrt{s_{NN}}$ = 7.7, 11.5, 14.5, and 19.6 GeV from the Beam Energy Scan program as measured by the STAR detector. We use these distributions to obtain the full phase space yields of the pions to provide additional information of the system's chemistry. Further, we report the width of the rapidity density distributions compared to the width expected from Landau hydrodynamics. Finally, we interpret the results as a function of collision energy and discuss them in the context of previous energy scans done at the AGS and SPS.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Chris', 'last_name': 'Flores', 'fullName': 'Flores, Chris', 'id': '933414', 'affiliation': '', 'emailHash': 'f16ac140575c5436c9f9e033097f04bd', 'db_id': 933414, 'person_id': 999040}"
Open Heavy Flavors and Strangeness III,parallel,Medium-effects on heavy-flavour production in large and small systems,"Beraudo, Andrea","INFN, sezione di Torino (IT)",Italy,"Predictions obtained with the up-to-date version of our POWLANG transport code for heavy-flavour production in high-energy nuclear (A-A and now also p-A) collisions will be presented. To the usual Langevin evolution in the plasma we added a new modeling of the hadronization stage including the recombination with thermal partons from the medium at the decoupling hypersurface, to form colour-singlet strings eventually fragmented according to the Lund model implemented in PYTHIA. The additional radial and elliptic flow inherited by the heavy-flavour hadrons from the light quarks will affect the final observables, providing a better agreement with the experimental data for RAA and v2. 
We will show how, with our setup, it is also possible to study more differential observables like various kind of azimuthal correlations: D-h, e-h -- for which experimental data start getting available -- but also D-Dbar or e+-e-, not yet experimentally accessible but allowing in principle a more direct information on the decorrelation occurred at the partonic level. If the interaction with the medium tends to partially wash-out the initial Q-Qbar angular correlation, the elliptic flow acquired in the medium and at hadronization will tend to introduce a common correlation of all the heavy-flavour hadrons with the reaction plane, which will also contribute to the experimental signal.
Finally we will display the first results of our ongoing study on heavy-flavour observables in small systems, like the ones produced in p-Pb or d-Au collisions, trying to check whether the presence of a hot medium suggested by observables in the light sector (e.g. double ridge, elliptic flow...) can leave its fingerprints also in heavy-flavour signals.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Andrea', 'last_name': 'Beraudo', 'fullName': 'Beraudo, Andrea', 'id': '933423', 'affiliation': 'INFN, sezione di Torino (IT)', 'emailHash': 'f1d93e73b9c9f38bb74d350c8072aeaf', 'db_id': 933423, 'person_id': 998889}"
Correlations and Fluctuations I,parallel,Influence of conservation laws on higher moments of the net proton and net charge distribution,"Petersen, Hannah",Frankfurt Institute for Advanced Studies,Unknown,"The higher moments of the net baryon and net charge distributions, e.g. the skewness and kurtosis, are studied within an infinite hadronic matter calculation in a transport approach. By dividing the box into several parts, the volume dependence of the fluctuations is investigated. After confirming that the initial distributions follow the expectations from a Poisson distribution, the influence of quantum number conservation like the net baryon number and the net charge in the system on the higher moments is evaluated. For this purpose, the composition of the hadron gas is adjusted for different scenarios, only baryons are simulated to study the net baryon conservation or only pions and $\rho$ mesons to investigate the charge conservation effect. In addition, the effect of imposing kinematic cuts in momentum space is analysed. The role of resonance excitations and decays on the higher moments can also be studied within this model. This work is highly relevant to understand the experimental measurements of higher moments obtained in the RHIC beam energy scan and their comparison to lattice results and other theoretical calculations assuming infinite matter.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Hannah', 'last_name': 'Petersen', 'fullName': 'Petersen, Hannah', 'id': '933431', 'affiliation': '', 'emailHash': 'cb5c7969e3d0b77c40edcb1eed436e95', 'db_id': 933431, 'person_id': 998989}"
Correlations and Fluctuations II,parallel,Heavy-light flavor correlations and the QCD phase boundary,"Sasaki, Chihiro",FIAS & Uni of Wroclaw,Unknown,"Modifications in  magnitude of fluctuations for different observables
are an excellent probe of a phase transition or its remnant.
In heavy-ion collision, fluctuations related to conserved charges 
carried by light and strange quarks play an important role to identify
the QCD chiral crossover and deconfinement properties.

Recent Lattice QCD simulations have revealed that the charmed mesons
are deconfined together with light-flavor mesons in the temperature 
range where the chiral symmetry is partially restored. This result 
strongly suggests that the light-flavor dynamics interferes non-trivially
with the heavy flavors.

We discuss correlations between the light and heavy-light flavored
mesons at finite temperature within a chiral effective theory implementing
heavy quark symmetry. We show that the heavy quark dynamics is tied to 
the light flavor physics, and the thermodynamics is strongly dragged by 
the chiral crossover dominated by the non-strange flavors. Consequently,
the fluctuations carried by the states with strangeness can  be used to characterize the onset of the chiral symmetry restoration.


References:

[1] C. Sasaki, Phys. Rev. D 90, no. 11, 114007 (2014).

[2] C. Sasaki and K. Redlich, Phys. Rev. D 91, no. 7, 074021 (2015).","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Chihiro', 'last_name': 'Sasaki', 'fullName': 'Sasaki, Chihiro', 'id': '933438', 'affiliation': 'FIAS & Uni of Wroclaw', 'emailHash': 'ef99b6e38316080ee41533f0cb5c12d9', 'db_id': 933438, 'person_id': 998718}"
Quarkonia IV,parallel,Upsilon suppression in the QGP at the LHC,"Wolschin, Georg",Heidelberg University,Unknown,"Heavy quarkonia and in particular, the Upsilon meson as observed
by CMS [1] and ALICE [2] have proven to be a very useful tool to investigate the quark-gluon plasma that is likely created in heavy-ion collisions at RHIC and LHC energies. 

Here it is suggested that the combined effect of gluon-induced dissociation, collisional damping, screening, and reduced feed-down explains [3,4] most of the suppression of Upsilon states that has been observed in PbPb relative to pp collisions at $\sqrt{s_{NN}}$ = 2.76 TeV at the CERN LHC.
The formulation includes hydrodynamic expansion of the medium, the relativistic Doppler effect on the dissociation, and the running of the strong-coupling constant. For the centrality-dependent Y(1S) suppression agreement with the CMS data is found. The momentum dependence of the 
nuclear modification factor is calculated.
 
The suppression is a clear, albeit indirect, indication for the presence of a Quark-Gluon Plasma at LHC energies. A prediction for the centrality-dependent Y(1S) suppression at the forthcoming LHC energy of 5.125 TeV 
is presented. Regarding the suppression of the Y(2S) state, additional mechanisms have to be considered.

[1] S. Chatrchyan et al., CMS Collab., Phys. Rev. Lett. 107,
052302 (2011); 109, 222301 (2012).
 
[2] B. Abelev et al., ALICE Collab., Phys. Lett. B 738, 361 (2014).
 
[3] F. Nendzig and G. Wolschin, Phys. Rev. C 87, 024911 (2013);
     J. Phys. G 41, 095003 (2014).

[4] F. Vaccaro, F. Nendzig, G. Wolschin, Europhys. Lett. 102, 420001 (2013)","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Georg', 'last_name': 'Wolschin', 'fullName': 'Wolschin, Georg', 'id': '933469', 'affiliation': 'Heidelberg University', 'emailHash': 'e8718bbd479f27fec5f012f8b967c06f', 'db_id': 933469, 'person_id': 999071}"
Open Heavy Flavors and Strangeness I,parallel,"Multiplicity and rapidity dependence of strangeness and multi-strangeness production in pp, pPb and PbPb at CMS","Ni, Hong",Vanderbilt University (US),USA,"Measurements of transverse momentum ($p_T$) spectra for strange ($K^0_s$ and $\Lambda$) and multi-strange ($\Xi^-$) hadrons are presented over a wide range of multiplicity and particle rapidity in pp, pPb and PbPb collisions. The data were recorded using the CMS detector at the LHC, with an implementation of high-multiplicity triggers for pp and pPb collision data. The particle ratios, the total strangeness yields and average $p_{T}$ of particle spectra for each species are extracted as a function of multiplicity and compared among different collision systems. Motivated by collective flow phenomena from a fluid-like QGP system, a blast-wave model is employed to explore the system size dependence of radial flow strength among various systems. Furthermore, the wide acceptance coverage of the CMS detector enables a study on rapidity dependence of strange particle $p_{T}$ spectra, especially in asymmetric high-multiplicity pPb collisions, which places stringent tests on theoretical models interpreting particle production mechanism in these collisions. The new results presented provide key insights to understand the underlying dynamics in high-multiplicity small systems.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Hong', 'last_name': 'Ni', 'fullName': 'Ni, Hong', 'id': '933527', 'affiliation': 'Vanderbilt University (US)', 'emailHash': '1ef77ed5d5000336299e980162153a01', 'db_id': 933527, 'person_id': 999109}"
Collective Dynamics II,parallel,Studies on longitudinal fluctuations of anisotropy flow event planes in PbPb and pPb collisions at CMS,"Guilbaud, Maxime",Rice University (US),USA,"Most studies of anisotropy flow phenomena have assumed a global flow phase angle (or event plane angle) that is boost invariant in pseudorapidity ($\eta$). It was realized in recent years that this assumption may not be valid in presence of initial-state fluctuations, especially along the longitudinal direction. The effect of eta-dependent event plane fluctuations would break the factorization relation of Fourier coefficients from two-particle azimuthal correlations into a product of single-particle anisotropy Fourier harmonics as a function of $\eta$. First study of factorization breakdown effect in $\eta$ is carried out using the CMS detector, which covers a wide $\eta$ range of 10 units. A novel method is employed to suppress nonflow correlations at small pseudorapidity gaps of two particles. Significant eta-dependent factorization breakdown is observed in both PbPb and high-multiplicity pPb collisions. The measurements are presented for various orders of flow harmonics as a function of centrality or event multiplicity classes in PbPb and pPb, and are also compared to three-dimensional hydrodynamic calculations with longitudinal fluctuations. The new results presented here provide new insights into the longitudinal dynamics of relativistic heavy ion collisions, and help improve the three-dimensional modeling of the evolution of the strongly-coupled quark gluon medium.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Maxime', 'last_name': 'Guilbaud', 'fullName': 'Guilbaud, Maxime', 'id': '933531', 'affiliation': 'Rice University (US)', 'emailHash': 'dfd55250d43e886ae9d3e0221b71d6a5', 'db_id': 933531, 'person_id': 999111}"
Electromagnetic Probes I,parallel,Direct Photons in Pb-Pb collisions with ALICE,"Sahlmuller, Baldo",Johann-Wolfgang-Goethe Univ. (DE),Germany,"Direct photons produced in the hot fireball of a heavy-ion collision leave the medium unscathed. Therefore, they are believed to provide information about the very early stage of the collisions. In particular, the direct photon pT spectrum at low pT (1 < pT < 4 GeV/c) might contain information about the initial temperature of the quark-gluon plasma and its space-time evolution.  With current state-of-the-art hydrodynamic models a simultaneous description of the yield and flow of low pT direct photons is difficult to achieve, a finding which is referred to as ""photon puzzle"". In this talk direct photon spectra measured in Pb-Pb collisions at 2.76 TeV are presented. Two independent methods were used, the photon conversion method based on the reconstruction of electron-positron pairs from converted photons and the reconstruction in the electromagnetic calorimeter PHOS. With both methods direct photon spectra were obtained for three centrality classes. The statistical significance of the direct excess is quantified in each case taking into account correlated systematic uncertainties.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Baldo', 'last_name': 'Sahlmuller', 'fullName': 'Sahlmuller, Baldo', 'id': '933879', 'affiliation': 'Johann-Wolfgang-Goethe Univ. (DE)', 'emailHash': '38ed29142e8c1fd84f2b4f955621f96e', 'db_id': 933879, 'person_id': 999311}"
QGP in Small Systems I,parallel,Differential multi-particle correlation measurements for pPb collisions at CMS,"Wang, Quan",University of Kansas (US),USA,"Previous CMS measurements have demonstrated the collective nature of multiparticle correlations in high-multiplicity pPb collisions at the LHC. This collectivity is consistent with a hydrodynamic flow origin. However, it can also be interpreted in terms of initial state effects arising from gluon saturation. The pseudorapidity dependence of the azimuthal Fourier coefficients ($v_n$) is expected to be sensitive to the underlying mechanism with, in the hydrodynamic picture, the longer lifetime of the fireball on the Pb-going side expected to lead to a larger flow signal than found on the p-going side. To investigate the detailed properties of the observed collectivity, differential $v_n$ values in transverse momentum ($p_T$) and pseudorapidity ($\eta$) are presented over the full range of the CMS tracker detector ($-2.4 < \eta < 2.4$) for pPb collisions at a nucleon-nucleon center-of mass energy of 5.02 TeV. Results based on multiparticle analyses involving four or more particles are shown. An event plane analysis is presented where the influence of recently demonstrated event-plane de-correlation is considered. Comparisons are made with peripheral PbPb collisions measured at similar mid-rapidity particle multiplicities. The results will be discussed in the context of current models of the longitudinal dependence of the multiparticle correlations.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Quan', 'last_name': 'Wang', 'fullName': 'Wang, Quan', 'id': '933532', 'affiliation': 'University of Kansas (US)', 'emailHash': '96165394c2c758b67ede6b2bc92f057d', 'db_id': 933532, 'person_id': 999112}"
QGP in Small Systems II,parallel,Azimuthal anisotropy harmonics from long-range correlations in high multiplicity pp collisions at CMS,"Chen, Zhenyu",Rice University (US),USA,"Observation of a long-range, near-side, two-particle correlation (known as the “Ridge”) in high-multiplicity pp and pPb collisions opened up new opportunities of exploring novel QCD dynamics in small collision systems. While extensive studies of this long-range correlation phenomenon in pPb collisions have revealed its collective properties, the nature of the ridge in pp collisions still remains unknown. New measurements of two-particle angular correlations for charged particles, and identified $K^0_s$ and $\Lambda$ particles emitted in 7 TeV pp collisions are presented using the CMS detector. With the implementation of a high-multiplicity trigger during the 2010 LHC pp run, CMS is capable of probing the most exotic high multiplicity pp collisions. The second-order ($v_2$) and third-order ($v_3$) anisotropy harmonics of charged particles, $K^0_s$ and $\Lambda$ particles are extracted from long-range correlations as a function of particle multiplicity and $p_T$, after correcting for the contribution of back-to-back jet correlations. Four-particle cumulants ($c_2${4}) are also measured for charged particles as a function of multiplicity. The results are compared to 5.02 TeV pPb data covering a similar range of particle multiplicity. These new studies will provide stringent constraints on the possible origin of long-range correlations observed in small collision systems.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Zhenyu', 'last_name': 'Chen', 'fullName': 'Chen, Zhenyu', 'id': '933533', 'affiliation': 'Rice University (US)', 'emailHash': 'e0711123cecff538cfac03a4d05f3c42', 'db_id': 933533, 'person_id': 999113}"
Collective Dynamics IV,parallel,Principle Component Analysis of two-particle correlations in PbPb and pPb collisions at CMS,"Milosevic, Jovan",University of Belgrade (RS),Unknown,"A Principle Component Analysis (PCA) of two-particle azimuthal correlations as a function of transverse momentum ($p_T$) is presented in PbPb collisions at 2.76 TeV and high-multiplicity pPb collisions at 5.02 TeV. The data were recorded using the CMS detector at the LHC. It has recently been shown that factorization breaking of two-particle azimuthal correlations can be attributed to the effect of initial-state fluctuations. Using a PCA approach, Fourier coefficients of observed two-particle azimuthal correlations as a function of both particles' $p_T$ are characterized into leading and subleading mode terms. The leading modes are essentially equivalent to anisotropy harmonics ($v_n$) previously extracted from event-plane or two-particle correlation methods as a function of $p_T$. The subleading modes represent the largest sources of factorization breaking. In the context of hydrodynamic models, they are a direct consequence of initial-state fluctuations, particularly providing new insights on the radial excitations of initial-state eccentricity. The results are presented over a wide range of centrality and event multiplicity, and are compared to hydrodynamic predictions. Connection to the measurement of $p_T$-dependent flow factorization breaking is also discussed.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jovan', 'last_name': 'Milosevic', 'fullName': 'Milosevic, Jovan', 'id': '933534', 'affiliation': 'University of Belgrade (RS)', 'emailHash': '9e55be9ec7f79e6438a1d7101d57a9d2', 'db_id': 933534, 'person_id': 999114}"
Correlations and Fluctuations I,parallel,Thermal blurring effects on fluctuations of conserved charges in rapidity space,"Asakawa, Masayuki",Osaka University,Unknown,"We study the effect of the difference between momentum- and
coordinate-space rapidities on the experimental measurements
of fluctuation observables in relativistic heavy ion collisions.
In theoretical studies on fluctuation observables,
observables in fixed coordinate-space rapidity windows are
concerned because the analyses are usually performed in finite volume.
The experimental measurements, however, can be performed only
for momentum-space (or pesudo-) rapidity.
The latter is usually used as a proxy of the former implicitly.
However, thermal motion blurs this one-to-one correspondence.

We investigate this effect quantitatively,
and show that thermal motion gives rise to significant
effects, which should be carefully taken into account in
the interpretation of the experimental results
of fluctuation observables.

It is argued that this modification can be estimated by the
study of the rapidity window dependences of the cumulants
and implemented in the description of the time evolution of
fluctuations.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Masayuki', 'last_name': 'Asakawa', 'fullName': 'Asakawa, Masayuki', 'id': '933551', 'affiliation': 'Osaka University', 'emailHash': 'b660e43f8c6cb460bde0b2c079b4a796', 'db_id': 933551, 'person_id': 998701}"
Electromagnetic Probes I,parallel,Jet fragmentation photons in ultrarelativistic heavy-ion collisions,"Hattori, Koichi",RIKEN-BNL Research Center,USA,"Electromagnetic probes have been expected to be penetrating probes of the early-time dynamics and quark-gluon plasma. Indeed, the photon spectra measured in the recent RHIC and LHC experiments provide us with an opportunity to deepen understanding of the photon emission mechanism, as they have significantly larger anisotropies compared to theoretical estimates by the hydrodynamic modeling of the bulk properties, implying a missing photon production mechanism giving rise to the large anisotropy. This also implies that the sensible production mechanism should be able to provide a good amount of photons so the anisotropy survives in averaging over various photon sources.

We discuss a photon production mechanism associated with the fragmentation of jets of quarks and antiquarks. We show theoretical estimates of the photon yield obtained from a convolution of the phenomenological jet distribution and the photon emission rate by the bremsstrahlung after the hard parton scatterings at the impact of heavy-ion collisions. 

Our estimate shows a significant photon yield in a few GeV transverse momentum range and a power low behavior. This transverse momentum dependence may be consistent with a recent observation that the photon spectra measured in distinct collision energies can be fitted by power low exponents and the saturation momentum which characterizes the energy scale before and just after the collisions [Klein-Boesing, McLerran, Phys. Lett. B 741 (2015)]. An implication from this observation is the early-time emission of photons before other scales come into play. As a possible interpretation of the early-time emission, we argue that the power low behavior of the phenomenological jet distribution with an infrared cutoff by the saturation momentum is taken over by the photon spectrum. We also discuss anisotropy of the photon spectrum due to the jet energy loss which captures the anisotropic spatial geometry of the matter.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Koichi', 'last_name': 'Hattori', 'fullName': 'Hattori, Koichi', 'id': '933556', 'affiliation': 'RIKEN-BNL Research Center', 'emailHash': '249a701e18344f65bedc16d4b398fab6', 'db_id': 933556, 'person_id': 998985}"
