Session,Type,Title,Speaker,Institute,Country,Abstract,Raw_Speaker_Data
Poster Session 2 T03,poster,Ambiguities in the hadro-chemical freeze-out of Au+Au collisions at SIS18 energies and how to resolve them,"Motornenko, Anton",Frankfurt Institute for Advanced Studies,Unknown,"The thermal fit to preliminary HADES data of Au+Au collisions at $\sqrt{s_{_{NN}}}=2.4$ GeV shows two degenerate solutions at $T\approx 50$ MeV and $T\approx 70$ MeV. The analysis of the same particle yields in a transport simulation of the UrQMD model yields the same features, i.e. two distinct temperatures for the chemical freeze-out. While both solutions yield the same number of hadrons after resonance decays, the feeddown contribution is very different for both cases. This highlights that two systems with different chemical composition can yield the same multiplicities after resonance decays. The nature of these two minima is further investigated by studying the time-dependent particle yields and extracted thermodynamic properties of the UrQMD model. It is confirmed, that the evolution of the high temperature solution resembles cooling and expansion of a hot and dense fireball. The low temperature solution displays an unphysical evolution: heating and compression of matter with a decrease of entropy. These results imply that the thermal model analysis of systems produced in low energy nuclear collisions is ambiguous but can be interpreted by taking also the time evolution and resonance contributions into account.

[1] Anton Motornenko, Jan Steinheimer, Volodymyr Vovchenko, Reinhard Stock, Horst Stoecker, Phys.Lett.B 822 (2021) 136703, arXiv:2104.06036 [hep-ph]","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Anton', 'last_name': 'Motornenko', 'fullName': 'Motornenko, Anton', 'id': '6522580', 'affiliation': 'Frankfurt Institute for Advanced Studies', 'emailHash': 'c478dad72064a2f52eb65a7065fc823a', 'db_id': 6522580, 'person_id': 6337093}"
Poster Session 2 T03,poster,Fermion spectral function in a highly occupied non-Abelian plasma,"Boguslavski, Kirill",Vienna University of Technology (AT),Unknown,"Motivated by the quark-gluon plasma, we develop a simulation method to obtain the spectral function of fermions non-perturbatively in a non-Abelian gauge theory with large gluon occupation numbers. We apply our method to a non-Abelian plasma close to a far-from-equilibrium self-similar regime, and find very good agreement with perturbative hard loop (HTL) calculations for medium-induced masses, dispersion relations and quasiparticle residues. For the first time, we extract the full momentum dependence of the damping rate of fermionic collective excitations, and compare our results to recent non-perturbative extractions of gluonic spectral functions.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Kirill', 'last_name': 'Boguslavski', 'fullName': 'Boguslavski, Kirill', 'id': '6522576', 'affiliation': 'Vienna University of Technology (AT)', 'emailHash': 'f48609e5b1e10095434d545a0cbe5d64', 'db_id': 6522576, 'person_id': 6335720}"
Poster Session 2 T03,poster,Lattice QCD calculation of thermal photon rate,"Bala, Dibyendu",Unknown,Unknown,"Thermal photons from the QGP provide important information about the interaction among the plasma constituents. The thermal photon production rate from a thermally equilibrated plasma is proportional to the transverse spectral function $\rho_{T}(k_0=|\vec k|,\vec k)$. One can calculate the photon production rate also from the difference between $\rho_{T}$ and $\rho_{L}$(longitudinal) correlator as $\rho_{L}$ vanishes on the photon point. The UV part of $\rho_{T}-\rho_{L}$ is not dominant and therefore the corresponding Euclidean correlator gets most of the contribution from the IR part of $\rho_{T}-\rho_{L}$. We calculate the continuum extrapolated T-L correlator non-perturbatively on the lattice at 1.1$T_c$ and 1.5$T_c$ for a gluonic medium. We will present the extraction of spectral function from this Euclidean correlator using a hydrodynamic inspired model in combination with the Backus-Gilbert method, which allows us to estimate the photon production rate at these temperatures.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Dibyendu', 'last_name': 'Bala', 'fullName': 'Bala, Dibyendu', 'id': '6549739', 'affiliation': '', 'emailHash': '2146a4d5b336205089089516e604dcbf', 'db_id': 6549739, 'person_id': 6337778}"
Poster Session 2 T03,poster,The upper right corner of the Columbia plot with staggered fermions,"Kara, Ruben",University of Wuppertal,Unknown,"QCD with heavy dynamical quarks exhibits a first order thermal transition which is driven by the spontaneous breaking of the global $\mathcal{Z}_3$ center symmetry. Decreasing the quark masses weakens the transition until the corresponding latent heat vanishes at the critical mass.
We explore the heavy mass region with three flavors of staggered quarks and analyze the Polyakov loop and its moments in a finite volume scaling study. We calculate the heavy critical mass in the three flavor theory in the infinite volume limit.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Ruben', 'last_name': 'Kara', 'fullName': 'Kara, Ruben', 'id': '6522557', 'affiliation': '', 'emailHash': 'dc3bda9cb98cc7bfbc4665a6fdca73b1', 'db_id': 6522557, 'person_id': 6338480}"
Poster Session 2 T03,poster,Polarization effects at finite temperature and magnetic field,"Szymanski, Michal",University of Wroclaw,Unknown,"Understanding the impact of strong magnetic fields on QCD dynamics is important for an accurate description of non-central heavy-ion collisions and neutron stars. Lattice simulations found that a finite magnetic field affects the chiral dynamics of QCD in a non-trivial way. At low temperatures, the magnitude of chiral condensate increases with the magnetic field, the phenomenon known as the magnetic catalysis (MC). At finite temperature, the magnetic field leads to a faster melting of the condensate and thus the chiral transition temperature decreases with the magnetic field. This phenomenon is called the inverse magnetic catalysis (IMC). Lattice simulations suggest that IMC may be related to a competition between different effects in the magnetized QCD medium. The role of various interactions can be explored with the aid of effective models which makes them important tools, complementary to LQCD. While most chiral models are able to capture MC, they predict the opposite trend from LQCD calculations on the magnetic field dependence of the chiral transition temperature. In this talk we discuss the screening of a four-quark interaction by the ring diagram and its back-reaction on the quark gap equation in an effective chiral quark model. In consequence, a medium-dependent coupling is derived. This naturally reduces the chiral transition temperature in a class of chiral models and generates the inverse magnetic catalysis at finite temperatures and magnetic fields. These results provide a coherent description of inverse magnetic catalysis anchored to a reliable field-theoretical basis. We also demonstrate the important role of confining forces, via the Polyakov loop, in a positive feedback mechanism which reinforces the inverse magnetic catalysis. The contribution is based on the following works: arXiv:2107.05521, arXiv:2109.04439.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Michal', 'last_name': 'Szymanski', 'fullName': 'Szymanski, Michal', 'id': '6522469', 'affiliation': 'University of Wroclaw', 'emailHash': 'f2411886dd61550a08e9508f2ead5805', 'db_id': 6522469, 'person_id': 6338788}"
Poster Session 2 T03,poster,Diffusion matrix associated with the diffusion processes of multiple conserved charges in a hot and dense hadronic matter,"Mishra, Hiranmaya","Physical Research Laboratory, Ahmedabad",Unknown,"Bulk matter produced in heavy ion collisions has multiple
 conserved quantum numbers like baryon number, strangeness and electric charge. The diffusion process
of these charges can be described by a diffusion matrix describing the interdependence of diffusion of
different charges. The diffusion coefficient matrix is estimated here from the Boltzmann kinetic theory
for the hadronic phase within relaxation time approximation. In the derivation for the same,we impose the Landau-Lifshitz
conditions of fit. This leads to e.g. the diagonal diffusion coefficients
to be manifestly positive definite. The explicit calculations are performed 
 within the ambit of hadron resonance gas model with and without excluded  volume corrections. It is seen that the off-diagonal
components can be significant to affect the charge diffusion in a fluid with 
 multiple conserved charges.The excluded volume correction effects is seen to be not significant in the estimation of the
elements of the diffusion matrix.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Hiranmaya', 'last_name': 'Mishra', 'fullName': 'Mishra, Hiranmaya', 'id': '6540275', 'affiliation': 'Physical Research Laboratory, Ahmedabad', 'emailHash': '511dfe9f7408dc833a952eee20013840', 'db_id': 6540275, 'person_id': 6322640}"
Poster Session 2 T03,poster,Exploring the dense QCD matter with spin hall effect,"Song, Huichao",Peking University,Unknown,"Spin Hall effect (SHE) is a generation of spin polarization for moving spin carriers in material under an external electric field. Recent theoretical analyses show that spin Hall current can be induced by the baryon chemical potential $\mu_{B}$ gradient[1], which plays role of the analogous electric field and becomes sizable at the beam scan energies of RHIC . 

We study and predict this SHE signature for the hot and dense QCD matter created at RHIC-BES, using 3+1-d viscous hydrodynamics with AMPT initial condition. We propose to use the second Fourier coefficients of the local spin polarization of net Lambda hyperon as a sensitive probe to SHE. The resulting SHE observables show a qualitative difference in both the sign and beam energy dependence in calculations with and without SHE. Experimental observation of these distinct qualitative features would constitute strong evidence for SHE in the QCD matter under extreme density[2]. 

We also investigate the sensitivity of SHE signature to the initial Baryon stopping, QCD EoS at finite density and Baryon diffusive constant, and discuss the prospect of employing SHE to extract the properties of QCD matter at RHIC-BES energies[2]. 

Reference 
[1] Y. Hidaka, S. Pu, and D.-L. Yang, Phys. Rev. D97, 016004 (2018), 1710.00278; Shuai Liu and Yi Yin, Phys. Rev. D 104 (2021) 5, 054043.
[2] B. Fu, L. -G. Pang, H. Song, Yi Yin in preparation","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Huichao', 'last_name': 'Song', 'fullName': 'Song, Huichao', 'id': '6540247', 'affiliation': '', 'emailHash': '52e8bc35d71120ec195569b330dceb7d', 'db_id': 6540247, 'person_id': 6336695}"
Poster Session 2 T03,poster,Shear viscosity at large baryon densities,"Reichert, Tom","Institut für Theoretische Physik, Goethe Universität Frankfurt",Unknown,"The HADES experiment at GSI has recently provided data on the flow coefficients $v_1,...,v_4$ for protons in Au+Au reactions at $E_{\rm lab} = 1.23$ $A$GeV (or $\sqrt{s_\mathrm{NN}}=2.4$ GeV). This data allows to estimate the shear viscosity over entropy density ratio, $\eta/s$, at low energies via a coarse graining analysis of the UrQMD transport simulations of the flow harmonics in comparison to the experimental data. By this we can extract the space and time dependence of the $\eta/s$ ratio and provide for the first time an estimate of $\eta/s\approx0.65\pm0.15$ (or $(8\pm2)\,(4\pi)^{-1}$) for baryon rich matter at such low energies.

[1] T. Reichert, G. Inghirami and M. Bleicher, Phys.Lett.B 817 (2021) 136285","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Tom', 'last_name': 'Reichert', 'fullName': 'Reichert, Tom', 'id': '6522585', 'affiliation': '', 'emailHash': '4f36eebbd04cb3d99c3e16f281a8eb5f', 'db_id': 6522585, 'person_id': 6339384}"
Poster Session 2 T03,poster,Using active learning to constrain the size and location of the QCD critical point,"Mroczek, Debora",University of Illinois at Urbana-Champaign,USA,"The BEST collaboration’s equation of state (EoS) maps a 3D Ising model onto the lattice QCD EoS but contains 4 free parameters related to the size, location, and spread of the critical region across the QCD phase diagram. However, certain combinations of those 4 free parameters lead to acausal ($c_s^2>1$) or unstable ($\chi_2^B<0$) realizations of the EoS that should not be considered.  Here, we use an active learning framework to rule out pathological EoS efficiently. We show that checking stability and causality for a small fraction of the available parameter combinations is sufficient to produce algorithms that perform with >96% accuracy across the entire parameter space. Though we work with a specific case, this approach can be generalized to any model containing a parameter space-class correspondence.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Debora', 'last_name': 'Mroczek', 'fullName': 'Mroczek, Debora', 'id': '6522564', 'affiliation': 'University of Illinois at Urbana-Champaign', 'emailHash': 'daac40618a0e71f441dfb944016c60c4', 'db_id': 6522564, 'person_id': 6339621}"
Poster Session 2 T03,poster,Exploring bulk QGP properties through high-pt theory and data,"Zigic, Dusan",Institute of Physics Belgrade,Unknown,"High-pt theory and data are traditionally used to explore high-pt parton interactions with QGP, while bulk QGP properties are commonly explored through low-pt data. However, rare high-pt light and heavy flavor can also be a powerful tool for inferring bulk QGP properties, as they are sensitive to global QGP parameters. A prerequisite for such QGP tomography is a proper description of high-pt parton-medium interactions, which we here achieve through our finite-temperature dynamical energy loss formalism, recently implemented within the DREENA numerical framework.
 
We here advocate a novel QGP tomography approach, where bulk QGP properties are jointly constrained by low and high-pt data. The approach can include arbitrary temperature profiles from bulk QGP simulations, which are implemented in the dynamical energy loss framework, and subsequently compared with high-pt data. We will show how this method can be used to i) constrain the early evolution of QGP, ii) study the temperature dependence of eta/s, iii) explore if QGP in small systems is consistent with high-pt data. This research demonstrates inherent interconnections between low and high-pt QGP physics, strongly supporting the utility of such a synergistic approach to QGP tomography.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Dusan', 'last_name': 'Zigic', 'fullName': 'Zigic, Dusan', 'id': '6552108', 'affiliation': 'Institute of Physics Belgrade', 'emailHash': '2b09c285d440328ce6359c7fb6415168', 'db_id': 6552108, 'person_id': 6339709}"
Poster Session 2 T03,poster,Quarkyonic Mean Field Theory: Quark-Nucleon duality and Ghosts,"Hernández Ortiz, Saúl Fernando",Institute for Nuclear Theory,UK,"We discuss mean field theory of Quarkyonic matter at zero temperature. this field theoretical description of quarkyonic matter consisting of quark, nucleon and ghost fields. The ghosts are present to cancel over-counting of nucleon states that are Pauli blocked by the quark Fermi sea. We treat the nucleons with contact interactions in mean field approximation and the quarks without mean field vector interactions, but allow mass terms to be generated consistent with the addivive quark model for quark masses.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Saúl Fernando', 'last_name': 'Hernández Ortiz', 'fullName': 'Hernández Ortiz, Saúl Fernando', 'id': '6522592', 'affiliation': 'Institute for Nuclear Theory', 'emailHash': '83b3640ac0e2acd3b54c5ea3b2e76348', 'db_id': 6522592, 'person_id': 6339752}"
Poster Session 2 T03,poster,Recent results in the extended linear sigma model: (axial)vector meson in-medium masses and finite volume effects via low momentum cutoff,"Kovács, Győző",Wigner RCP,Unknown,"Effective models play an important role in the investigation of the phase structure of the strongly interacting matter. Such an effective model is the (axial) vector meson extended linear sigma model (ELSM), which was already analyzed at finite temperature and gave predictions to thermodynamical quantities in good agreement with current lattice results. Recently, several advancements were done in the ELSM from which we plan to present two. Foremost, the (axial) vector in-medium masses, that were calculated by taking into account the (axial) vector meson-fermion interaction. Secondly, the effect of finite volume on the thermodynamics and the phase diagram, which was studied within the ELSM via a low momentum cutoff.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Győző', 'last_name': 'Kovács', 'fullName': 'Kovács, Győző', 'id': '6540283', 'affiliation': 'Wigner RCP', 'emailHash': '9e064b218ab40ac6d7fd3275abd0a448', 'db_id': 6540283, 'person_id': 6339701}"
Poster Session 2 T03,poster,Tackling the infamous $g^6$ term of the QCD pressure,"Navarrete, Pablo",Universidad del Bio-Bio,Unknown,"The determination of the hot QCD pressure has a long history, and has --
due to its phenomenological relevance in cosmology, astrophysics and heavy-ion collisions — spawned a number of important theoretical advances in perturbative thermal field theory applicable to equilibrium thermodynamics.

In particular, the long-standing infrared problem that obstructs the perturbative series has been overcome by a systematic use of dimensionally reduced effective
theories, essentially mapping the problem of determining a full physical leading-order determination of the pressure to an extremely tough, but in principle doable, four-loop perturbative calculation in finite-temperature Yang-Mills theory.

We present advances in organizing this challenging calculation, by classifying the distinct contributions, filtering out a large fraction of sub-diagrams that exhibit a factorized structure, and push ahead systematic simplifications of the remaining core sum-integral structures taking into account systems of linear relations that originate from symmetry- as well as integration-by-parts-relations.
This will eventually allow us to gauge the grade of difficulty of a full determination of the physical leading-order QCD pressure. by analytic means.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Pablo', 'last_name': 'Navarrete', 'fullName': 'Navarrete, Pablo', 'id': '6541459', 'affiliation': 'Universidad del Bio-Bio', 'emailHash': '46f4402078f152852e8b1d5762cabe06', 'db_id': 6541459, 'person_id': 6435851}"
Poster Session 1 T02 / T03,poster,Non-Equilibrium Transport of Conserved Charges in High-Energy Heavy Ion Collisions,"Plaschke, Philip",Bielefeld University,Unknown,"Non-equilibrium Green’s functions provide an efficient way to describe the pre-equilibrium evolution of macroscopic quantities in early stages of heavy-ion collisions.
Within the kinetic theory framework we use moments of the distribution functions to calculate time dependent non-equilibrium Green’s functions describing the evolution of initial energy/momentum/charge perturbations [1]. Using kinetic theory in relaxation time approximation we will study the pre-equilibrium evolution of a Bjorken background and compute Green’s functions for the charge current and energy-momentum tensor for initial perturbations around this background. By calculating the Green’s functions, we show that only modes with long wavelength survive up into the hydrodynamic regime.
[1] [Kamata, Martinez, PP, Ochsenfeld, Schlichting, Phys. Rev. D (2020)]","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Philip', 'last_name': 'Plaschke', 'fullName': 'Plaschke, Philip', 'id': '6522519', 'affiliation': 'Bielefeld University', 'emailHash': 'cd82f2336e0df8bee90208cbb37888cb', 'db_id': 6522519, 'person_id': 6306430}"
Poster Session 1 T02 / T03,poster,Resummed thermodynamics of QCD and N=4 supersymmetric Yang-Mills theory,"Strickland, Michael",Kent State University,Unknown,"In this talk I review recent progress in resummed perturbative calculations of the equation of state of QCD and N=4 supersymmetric Yang-Mills (SUSY) theory.  In the case of QCD, I will review progress that has been made using hard-thermal-loop perturbation theory (HTLpt) at finite temperature and quark chemical potential(s), focussing on recent NNLO HTLpt predictions for the quadratic and quartic curvatures of the QCD phase transition line in different physics cases.  The NNLO HTLpt predictions are found to agree well with available lattice data for the curvature coefficients where available, and provide predictions for these coefficients in cases where they have not been accurately determined on the lattice.  In the second part of my talk, I will discuss recent results which extend the perturbative determination of N=4 SUSY thermodynamics through second-order in the 't Hooft coupling.  The final result contains non-analytic terms which are not present in the strong-coupling limit and the resummed perturbative series shows signs of having a finite and large radius of convergence.

References:

[1] N. Haque and M. Strickland, Phys. Rev. C 103, 031901 (2021).
[2] Q. Du, M. Strickland, and U. Tantary, J. High Energ. Phys. 2021, 64 (2021).
[3] J.O. Andersen, Q. Du, M. Strickland, and U. Tantary, forthcoming.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Michael', 'last_name': 'Strickland', 'fullName': 'Strickland, Michael', 'id': '6522548', 'affiliation': 'Kent State University', 'emailHash': '115cd550a1295459b4ffe5c86a279a76', 'db_id': 6522548, 'person_id': 6316004}"
Poster Session 1 T02 / T03,poster,Bound states and resonances in thermal models,"Giacosa, Francesco",Kielce University,Unknown,"We study the thermal properties of scalar quantum field theories (QFTs) involving 3-leg and 4-leg interaction terms, with special attention on the role of bound states and resonances. Within a suitable unitarization scheme, for which the employed QFT is unitary, finite, and well defined for each value of the coupling constant, we calculate the scattering phase shifts, whose derivatives are used to infer the pressure of the system at nonzero $T$. A bound state emerges in each when the attraction is strong enough, but we show that it does not count as one state in the thermal gas, since a cancellation with the residual scattering interaction typically occurs. The amount of this cancellation depends on the details of the model and its parameters: a variety of possible scenarios is presented.  Moreover, even when no bound state occurs, we estimate the role of the interaction in general and of resonances in particular.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Francesco', 'last_name': 'Giacosa', 'fullName': 'Giacosa, Francesco', 'id': '6540251', 'affiliation': 'Kielce University', 'emailHash': '6f33ed41e9689626d190d7bcb2bf4f4f', 'db_id': 6540251, 'person_id': 6322599}"
Poster Session 1 T02 / T03,poster,Equilibrium and Dynamical Properties of Hot and Dense Quark-Gluon Matter from Holographic Black Holes,"Grefa, Joaquin",Unknown,Unknown,"By using gravity/gauge correspondence, we employ an Einstein-Maxwell-Dilaton model to compute the equilibrium and out-of-equilibrium properties of a hot and baryon rich strongly coupled quark-gluon plasma. The family of 5-dimensional holographic black holes, which are constrained to mimic the lattice QCD equation of state at zero density, is used to investigate the temperature and baryon chemical potential dependence of the equation of state [1]. We also obtained the baryon charge transport coefficients, the bulk and shear viscosities as well as the drag force and Langevin diffusion coefficients associated with heavy quark jet propagation and the jet quenching parameter of light quarks in the baryon dense plasma, with a particular focus on the behavior of these observables on top of the critical end point and the line of first order phase transition predicted by the model.
[1] Grefa, J., Noronha, J., Noronha-Hostler, J., Portillo, I., Ratti, C., Rougemont, R. 10.1103/PhysRevD.104.034002","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Joaquin', 'last_name': 'Grefa', 'fullName': 'Grefa, Joaquin', 'id': '6549654', 'affiliation': '', 'emailHash': '713b9a06a723d19a7601ca11ee5080cb', 'db_id': 6549654, 'person_id': 6332042}"
Poster Session 1 T02 / T03,poster,Thermal properties of a glueball gas,"JAFARZADE, SHAHRIYAR","Jan Kochanowski University of Kielce, Poland",Unknown,"We study the thermodynamic properties, such as the pressure and the entropy density, of a gas of glueballs by considering the contribution of the tower of various glueball states obtained by using recent lattice calculations as well as other model results. We also include, to our knowledge for the first time, the effect of glueball-glueball interaction on thermodynamic properties.  The results are compared with the current Yang-Mills lattice data and to other theoretical approaches.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'SHAHRIYAR', 'last_name': 'JAFARZADE', 'fullName': 'JAFARZADE, SHAHRIYAR', 'id': '6541040', 'affiliation': 'Jan Kochanowski University of Kielce, Poland', 'emailHash': '4712ca6df52bd547ca6532ea3276747e', 'db_id': 6541040, 'person_id': 6333066}"
Poster Session 1 T02 / T03,poster,Modeling Heavy-ion Collisions at Non-zero Chemical Potentials,"Singh, Mayank",McGill University,Unknown,"Realistic modeling of nucleus-nucleus collisions at finite baryon chemical potential is necessary to extract the location of the critical point on the QCD phase diagram and to understand the findings of the recently concluded Beam Energy Scan (BES) program at RHIC and the future planned experiments at FAIR and NICA. We propose a hydrodynamic model with three new elements. Firstly, we present a new initial state model at non-zero chemical potential based on the Monte-Carlo sampling of the nucleon-nucleon scattering extrapolated to nucleus-nucleus collisions (LEXUS [1]). This model dynamically initializes hydro, which is evolved using MUSIC [2]. Secondly, we employed a new cross-over equation of state [3]. Finally, we calculated the departure functions at finite chemical-potential using a quasi-particle theory of transport [4] and used it in Cooper-Frye procedure. We present comparisons with STAR data for a wide range of collision energies - 7.7 GeV - 200 GeV.

1. S. Jeon and J. Kapusta, Phys. Rev. C 56, 468 (1997)
2. B. Schenke, S. Jeon and C. Gale, Phy. Rev. C 82, 014903 (2010)
3. M. Albright, J. Kapusta, and C. Young, Phys. Rev. C 90, 024915 (2014)
4. M. Albright and J. Kapusta, Phys. Rev. C 93, 014903 (2016)","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Mayank', 'last_name': 'Singh', 'fullName': 'Singh, Mayank', 'id': '6549656', 'affiliation': 'McGill University', 'emailHash': '3a1b6b23e1a6c356253be63cdd8eda48', 'db_id': 6549656, 'person_id': 6332128}"
Poster Session 1 T02 / T03,poster,New constraints for QCD matter from improved Bayesian parameter estimation,"Taghavi, Seyed Farid",Technische Universitaet Muenchen (DE),Germany,"Transport properties of the matter created in heavy-ion collisions, the quark-gluon plasma (QGP), contain essential information about quantum chromodynamics (QCD). To deepen our understanding of QCD, it is crucial to estimate these transport properties (for instance, specific shear and bulk viscosity) in the light of experimental data as accurately as possible. In this talk, we present our latest study in inferring the transport properties of QGP by an improved Bayesian analysis using the CERN Large Hadron Collider Pb-Pb data at $\sqrt{s}_{NN}=2.76$ and 5.02 TeV. To improve the uncertainties, we include new observables sensitive to specific shear and bulk viscosity, reflecting mostly nonlinear hydrodynamic responses. We show that the uncertainty of the transport coefficients is significantly reduced by including the latest flow harmonic measurements. The analysis also reveals that higher-order harmonic flows and their correlations have a higher sensitivity to the transport properties than the other observables. This observation shows the necessity of accurate measurements of these observables in the future.

Based on: 
[1] J.E. Parkkila, A. Onnerstad, D.J. Kim, Phys.Rev.C 104 (2021) 5, 054904, arXiv: 2106.05019 [hep-ph]
[2] J.E. Parkkila, A. Onnerstad, S. F. Taghavi, C. Mordasini, A. Bilandzic, D.J. Kim, arXiv: 2111.08145 [hep-ph]","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Seyed Farid', 'last_name': 'Taghavi', 'fullName': 'Taghavi, Seyed Farid', 'id': '6549696', 'affiliation': 'Technische Universitaet Muenchen (DE)', 'emailHash': '6b76876dbc26673e81014f47523a5e1c', 'db_id': 6549696, 'person_id': 6333350}"
Poster Session 1 T02 / T03,poster,Transport properties of the QGP in the dynamical quasi-particle model with a CEP,"Soloveva, Olga",Goethe University Frankfurt,Unknown,"We explore the transport properties of the QGP matter in the high $\mu_B$ region, where a CEP is incorporated. To this aim we extend the effective dynamical quasi-particle model (DQPM) - constructed for the description of non-perturbative QCD phenomena of the strongly interacting quark-gluon plasma (QGP) - to large baryon chemical potentials, $\mu_B$,  including  a critical end-point and a 1st order phase transition.
 The DQPM is based on covariant propagators for  quarks/antiquarks and gluons that have a finite width in their spectral functions (imaginary parts of the propagators). In DQPM the determination of complex selfenergies for the partonic degrees-of-freedom at zero and finite $\mu_B$ has been performed by adjusting the entropy density to the lattice QCD (lQCD) data. The temperature-dependent effective coupling (squared) $g^2(T/T_c)$, as well as the effective masses and widths or the partons are based in this adjustment. 
The novel extended dynamical quasi-particle model, named ""DQPM-CP"", makes it possible to describe thermodynamical and transport properties of quarks and gluons in a wide range of temperature, $T$, and baryon chemical potential, $\mu_B$, and reproduces the equation-of-state (EoS) of lattice QCD calculations in the crossover region of finite $T, \mu_B$. 
We apply a scaling ansatz for the strong coupling constant near the critical endpoint CEP, located at ($T^{CEP}$, $\mu^{CEP}_B) = (0.100, 0.960)$ GeV. We show the equation-of-state as well as the speed of sound for $T>T_c$ and for a wide range of $\mu_B$, which can be of interest for hydrodynamical simulations. Moreover, one of the advantages of the quasi-particle models is a simple implementation in transport models.
Furthermore, we consider two settings for the strange quark chemical potentials (I) $\mu_q=\mu_u=\mu_s=\mu_B/3$ and (II) $\mu_s=0,\mu_u=\mu_d=\mu_B/3$. The isentropic trajectories of the QGP matter are compared for these two cases. 
Despite that the phase diagram of the DQPM-CP is close to the PNJL calculations the transport coefficients of both approaches differ. This elucidates that the knowledge of the phase diagram alone is not sufficient to describe the dynamical evolution of strongly interacting matter.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Olga', 'last_name': 'Soloveva', 'fullName': 'Soloveva, Olga', 'id': '6540227', 'affiliation': 'Goethe University Frankfurt', 'emailHash': '42aa88c16a9e881161eb169cec5bde78', 'db_id': 6540227, 'person_id': 6334254}"
Poster Session 1 T02 / T03,poster,Equation of state and baryon kurtosis in the presence of a critical point,"Ratti, Claudia",University of Houston,Unknown,"We construct a family of equations of state for QCD, which reproduce the lattice results at small chemical potential and include a critical point in the 3D Ising model universality class. These equations of state, based on the original formulation developed in [1], include the constraint of strangeness neutrality, which is phenomenologically relevant for heavy-ion collisions [2]. We then use our parametrization to study the quartic cumulant of the baryon number $\chi_4^B$, which can be accessed experimentally via net-proton fluctuation kurtosis measurements. It was originally predicted, through universality arguments based on the leading singular contribution, that $\chi_4^B$ should show a specific nonmonotonic behavior due to the critical point. In particular, when following the freeze-out curve on the phase diagram by decreasing beam energy, the kurtosis is expected to dip, and then peak, when the beam energy scan passes close to the critical point. We find that, while the peak remains a solid feature, the presence of the critical point does not necessarily cause a dip in $\chi_4^B$ on the freeze-out line below the transition temperature [3].

References
[1] P. Parotto et al., Phys. Rev. C101 (2020) 3, 034901.
[2] J. M. Karthein et al., Eur. Phys. J. Plus 136 (2021) 6, 621.
[3] D. Mroczek et al., Phys. Rev. C103 (2021) 3, 034901.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Claudia', 'last_name': 'Ratti', 'fullName': 'Ratti, Claudia', 'id': '6522461', 'affiliation': '', 'emailHash': 'f29e3b336aeaf0371604943ac003188d', 'db_id': 6522461, 'person_id': 6335794}"
