Session,Type,Title,Speaker,Institute,Country,Raw_Speaker_Data
Parallel Session T09: Ultra-peripheral collisions,parallel,Measurement of exclusive vector meson photoproduction in pPb and PbPb collisions with the CMS experiment,"Naskar, Kousik",Bhabha Atomic Research Centre (IN),India,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Kousik', 'last_name': 'Naskar', 'fullName': 'Naskar, Kousik', 'id': '6659896', 'affiliation': 'Bhabha Atomic Research Centre (IN)', 'emailHash': '9d17fc8f122f696234c99cfa2342372a', 'db_id': 6659896, 'person_id': 6497906}"
Parallel Session T09: Ultra-peripheral collisions,parallel,Studies of low-$x$ phenomena with the LHCb detector,"Boente García, Óscar",Universidade de Santiago de Compostela (ES),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Óscar', 'last_name': 'Boente García', 'fullName': 'Boente García, Óscar', 'id': '6584720', 'affiliation': 'Universidade de Santiago de Compostela (ES)', 'emailHash': '3c5aab7e93d67a2aeff4b865a077edcb', 'db_id': 6584720, 'person_id': 6513054}"
Parallel Session T07: Correlations and fluctuations,parallel,"Probing hydrodynamics in PbPb collisions at $\sqrt{s_{_{\mathrm{NN}}}} =$ 5.02 TeV using higher-order cumulants, $v_{2}\{2k\}$ ($k=1,...,5$)","Nadderd, Laslo",University of Belgrade (RS),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Laslo', 'last_name': 'Nadderd', 'fullName': 'Nadderd, Laslo', 'id': '6568355', 'affiliation': 'University of Belgrade (RS)', 'emailHash': '6d1bdcd9974d5ac7b7e8822938f63087', 'db_id': 6568355, 'person_id': 6497848}"
Parallel Session T07: Correlations and fluctuations,parallel,Deuteron number fluctuations and proton-deuteron correlations in high energy heavy-ion collisions in STAR experiment at RHIC,"Mallick, Debasish","National Institute of Science Education and Research, India",Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Debasish', 'last_name': 'Mallick', 'fullName': 'Mallick, Debasish', 'id': '6532423', 'affiliation': 'National Institute of Science Education and Research, India', 'emailHash': '5718e991148ccfc65ebb85568952d4dd', 'db_id': 6532423, 'person_id': 6465356}"
Parallel Session T05: QGP in small and medium systems,parallel,New insights on heavy flavor dynamics and hadronization in the small-system collisions with CMS,"Zhang, Yousen",Rice University (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yousen', 'last_name': 'Zhang', 'fullName': 'Zhang, Yousen', 'id': '6568503', 'affiliation': 'Rice University (US)', 'emailHash': 'c3a41f7463e7973ed7c828280b83b5d3', 'db_id': 6568503, 'person_id': 6497998}"
Parallel Session T05: QGP in small and medium systems,parallel,Two-Particle Correlations in Hadronic e+e- Collisions at Belle and Their Implication,"Chen, Yu-Chen (Janice)",Massachusetts Institute of Technology,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yu-Chen (Janice)', 'last_name': 'Chen', 'fullName': 'Chen, Yu-Chen (Janice)', 'id': '6510785', 'affiliation': 'Massachusetts Institute of Technology', 'emailHash': 'b38c86e92b7a267ec2682c2293a1f78e', 'db_id': 6510785, 'person_id': 6332701}"
Parallel Session T05: QGP in small and medium systems,parallel,Two-particle azimuthal correlations in photo-nuclear Pb+Pb collisions with ATLAS,"Perepelitsa, Dennis",University of Colorado Boulder,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Dennis', 'last_name': 'Perepelitsa', 'fullName': 'Perepelitsa, Dennis', 'id': '6581040', 'affiliation': 'University of Colorado Boulder', 'emailHash': 'b8547d6c053befa05c28f84fbb573046', 'db_id': 6581040, 'person_id': 6509269}"
"Parallel Session T04: Jets, high-pT hadrons, and medium response",parallel,Fully resummed medium-induced emissions in dynamic media,"Andres, Carlota","LIP, Lisbon",Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Carlota', 'last_name': 'Andres', 'fullName': 'Andres, Carlota', 'id': '6508428', 'affiliation': 'LIP, Lisbon', 'emailHash': 'df49632b5ba902b453a88745754c7eef', 'db_id': 6508428, 'person_id': 6336432}"
"Parallel Session T04: Jets, high-pT hadrons, and medium response",parallel,Studies of quark-like and gluon-like contributions to jets using jet charge in pp and PbPb collisions with the CMS detector,"Evdokimov, Olga",University of Illinois at Chicago (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Olga', 'last_name': 'Evdokimov', 'fullName': 'Evdokimov, Olga', 'id': '6568474', 'affiliation': 'University of Illinois at Chicago (US)', 'emailHash': '3be27814115d9c5010aba48dddeebb7c', 'db_id': 6568474, 'person_id': 6497970}"
"Parallel Session T04: Jets, high-pT hadrons, and medium response",parallel,"Particle production as a function of underlying-event activity in pp, p–Pb, and Pb–Pb collisions and search for jet-like modifications with ALICE","Ortiz Velasquez, Antonio",Universidad Nacional Autonoma (MX),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Antonio', 'last_name': 'Ortiz Velasquez', 'fullName': 'Ortiz Velasquez, Antonio', 'id': '6564886', 'affiliation': 'Universidad Nacional Autonoma (MX)', 'emailHash': '870e972b50881a4f61b88035d15b5364', 'db_id': 6564886, 'person_id': 6338324}"
"Parallel Session T04: Jets, high-pT hadrons, and medium response",parallel,Novel measurements of dijet quenching with ATLAS,"Rinn, Timothy Thomas",Brookhaven National Laboratory,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Timothy Thomas', 'last_name': 'Rinn', 'fullName': 'Rinn, Timothy Thomas', 'id': '6580496', 'affiliation': 'Brookhaven National Laboratory', 'emailHash': '92077e6a1a544f9c37dbf5b585654d38', 'db_id': 6580496, 'person_id': 6508789}"
"Parallel Session T04: Jets, high-pT hadrons, and medium response",parallel,Jet angularity and fragmentation measurements in heavy-ion collisions with ALICE,"Mulligan, James","University of California, Berkeley (US)",USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'James', 'last_name': 'Mulligan', 'fullName': 'Mulligan, James', 'id': '6564546', 'affiliation': 'University of California, Berkeley (US)', 'emailHash': '9560674ad5f6e2a82663ffaf30bc9b1b', 'db_id': 6564546, 'person_id': 6325545}"
"Parallel Session T04: Jets, high-pT hadrons, and medium response",parallel,Jet and hadron spectra modifications in oxygen-oxygen collisions at the LHC,"Mazeliauskas, Aleksas",CERN,Switzerland,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Aleksas', 'last_name': 'Mazeliauskas', 'fullName': 'Mazeliauskas, Aleksas', 'id': '6511768', 'affiliation': 'CERN', 'emailHash': 'c061863400c26076300099b4a921011d', 'db_id': 6511768, 'person_id': 6306613}"
"Parallel Session T04: Jets, high-pT hadrons, and medium response",parallel,Multipartonic cascades in expanding media,"Adhya, Souvik Priyam","Institute of Nuclear Physics, Polish Academy of Sciences",UK,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Souvik Priyam', 'last_name': 'Adhya', 'fullName': 'Adhya, Souvik Priyam', 'id': '6508417', 'affiliation': 'Institute of Nuclear Physics, Polish Academy of Sciences', 'emailHash': 'a86e39803ec40cde5db72fcfdd1981b2', 'db_id': 6508417, 'person_id': 6321117}"
Parallel Session T03: QCD matter at finite temperature and density,parallel,Search for the elusive jet-induced diffusion wake in Z/$\gamma$-jets with 2D jet tomography in high-energy heavy-ion collisions,"CHEN, WEI",CCNU,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'WEI', 'last_name': 'CHEN', 'fullName': 'CHEN, WEI', 'id': '6529110', 'affiliation': 'CCNU', 'emailHash': 'c36bd4bb91f5149b4fc4e6056f28340b', 'db_id': 6529110, 'person_id': 6308546}"
Parallel Session T03: QCD matter at finite temperature and density,parallel,Moat Regimes and their Signatures in Heavy-Ion Collisions,"Rennecke, Fabian",Giessen University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Fabian', 'last_name': 'Rennecke', 'fullName': 'Rennecke, Fabian', 'id': '6529133', 'affiliation': 'Giessen University', 'emailHash': '5b82f824ada910b2cb1a923fb546899c', 'db_id': 6529133, 'person_id': 6320623}"
Parallel Session T03: QCD matter at finite temperature and density,parallel,Baryon Stopping and Associated Production of Mesons in Au+Au Collisions at $\sqrt{s_{NN}}=3.0$ GeV at STAR,"Kimelman, Benjamin",Unknown,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Benjamin', 'last_name': 'Kimelman', 'fullName': 'Kimelman, Benjamin', 'id': '6532410', 'affiliation': '', 'emailHash': '77cf2fd3c2c90329238743807f90baa5', 'db_id': 6532410, 'person_id': 6465344}"
Parallel Session T03: QCD matter at finite temperature and density,parallel,Higher-Order Cumulants and Correlation Functions of Proton Multiplicity Distributions in Au+Au Collisions at  $\sqrt{s_{_{\mathrm{NN}}}}$ = 3.0 GeV,"Zhang, Yu",Central China Normal University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yu', 'last_name': 'Zhang', 'fullName': 'Zhang, Yu', 'id': '6586377', 'affiliation': 'Central China Normal University', 'emailHash': '1e60ce3cea077a772850d9cb0883aae9', 'db_id': 6586377, 'person_id': 6326578}"
"Parallel Session T11: Heavy flavors, quarkonia, and strangeness production",parallel,The statistical hadronization model and beauty hadrons: a case for partial equilibration of b-quarks?,"Andronic, Anton",Westfaelische Wilhelms-Universitaet Muenster (DE),Germany,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Anton', 'last_name': 'Andronic', 'fullName': 'Andronic, Anton', 'id': '6513025', 'affiliation': 'Westfaelische Wilhelms-Universitaet Muenster (DE)', 'emailHash': 'a03fbab9e863b6dbced1d4ac63acb644', 'db_id': 6513025, 'person_id': 6335787}"
"Parallel Session T11: Heavy flavors, quarkonia, and strangeness production",parallel,Beauty production in heavy-ion collisions with ALICE at the LHC,"Peng, Xinye",China University of Geosciences,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Xinye', 'last_name': 'Peng', 'fullName': 'Peng, Xinye', 'id': '6564625', 'affiliation': 'China University of Geosciences', 'emailHash': '388f02e4d04e0caede04bcabd6de0189', 'db_id': 6564625, 'person_id': 6493900}"
Parallel Session T01: Initial state physics and approach to thermal equilibrium,parallel,Bayesian constraints on the initial stage using Trajectum,"Nijs, Govert",Massachusetts Institute of Technology,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Govert', 'last_name': 'Nijs', 'fullName': 'Nijs, Govert', 'id': '6534683', 'affiliation': 'Massachusetts Institute of Technology', 'emailHash': 'd4bb2c97ad04093255f550989f38fa70', 'db_id': 6534683, 'person_id': 6336146}"
"Parallel Session T04: Jets, high-pT hadrons, and medium response",parallel,The role of initial state radiation in jet substructure observables,"Zapp, Korinna",Lund University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Korinna', 'last_name': 'Zapp', 'fullName': 'Zapp, Korinna', 'id': '6508411', 'affiliation': '', 'emailHash': '6fe7565adeafb919cb2211d64959c2c0', 'db_id': 6508411, 'person_id': 6337828}"
"Parallel Session T04: Jets, high-pT hadrons, and medium response",parallel,Measurement of medium-induced modification of jet yield and acoplanarity using semi-inclusive $\gamma_{\text{dir}}$+jet and $\pi^{0}$+jet distributions in $p$+$p$ and central Au+Au collisions at $\sqrt{s_{NN}} = 200$ GeV by STAR,"Anderson, Derek",Texas A&M University,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Derek', 'last_name': 'Anderson', 'fullName': 'Anderson, Derek', 'id': '6532497', 'affiliation': 'Texas A&M University', 'emailHash': '2a6feccc9f1bc46444f6016e69f57064', 'db_id': 6532497, 'person_id': 6465433}"
"Parallel Session T04: Jets, high-pT hadrons, and medium response",parallel,Dead-cone effect in b-jet shapes and the flavor dependence of in-medium shower modifications with the CMS detector,"Wang, Xiao",University of Illinois at Chicago (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Xiao', 'last_name': 'Wang', 'fullName': 'Wang, Xiao', 'id': '6568472', 'affiliation': 'University of Illinois at Chicago (US)', 'emailHash': 'bbe95604d21484dd1226d82410932778', 'db_id': 6568472, 'person_id': 6497968}"
"Parallel Session T04: Jets, high-pT hadrons, and medium response",parallel,Heavy-flavour jet properties and correlations from small to large systems measured with ALICE,"Mazzilli, Marianna",CERN,Switzerland,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Marianna', 'last_name': 'Mazzilli', 'fullName': 'Mazzilli, Marianna', 'id': '6564607', 'affiliation': 'CERN', 'emailHash': 'c3bf284b363894d4f1b0c7110ca49b6c', 'db_id': 6564607, 'person_id': 6493881}"
"Parallel Session T04: Jets, high-pT hadrons, and medium response",parallel,Study of in-medium modification of dijets in PbPb collisions at 5.02 TeV with the CMS detector,"Viinikainen, Jussi",Vanderbilt University (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jussi', 'last_name': 'Viinikainen', 'fullName': 'Viinikainen, Jussi', 'id': '6568453', 'affiliation': 'Vanderbilt University (US)', 'emailHash': '2212db33be944fba11f055162e05c99b', 'db_id': 6568453, 'person_id': 6497951}"
"Parallel Session T04: Jets, high-pT hadrons, and medium response",parallel,Study of path-length dependent energy loss of jets in p-Pb and Pb-Pb collisions with ALICE,"Beattie, Caitlin",Yale University (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Caitlin', 'last_name': 'Beattie', 'fullName': 'Beattie, Caitlin', 'id': '6564386', 'affiliation': 'Yale University (US)', 'emailHash': '923eba7bc1fc5407206bc46d139df5e8', 'db_id': 6564386, 'person_id': 6338759}"
"Parallel Session T04: Jets, high-pT hadrons, and medium response",parallel,Using Z-boson tags to study parton-medium interactions in PbPb collisions at 5.02 TeV with the CMS detector,"Tatar, Kaya",CERN,Switzerland,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Kaya', 'last_name': 'Tatar', 'fullName': 'Tatar, Kaya', 'id': '6568437', 'affiliation': 'CERN', 'emailHash': '634a5734c9959ed5ff5bc745c841720a', 'db_id': 6568437, 'person_id': 6497932}"
"Parallel Session T04: Jets, high-pT hadrons, and medium response",parallel,Measurements of Z- and jet-tagged fragmentation and medium response in Pb+Pb and p+Pb collisions by ATLAS,"Mc Ginn, Christopher",University of Colorado Boulder (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Christopher', 'last_name': 'Mc Ginn', 'fullName': 'Mc Ginn, Christopher', 'id': '6580562', 'affiliation': 'University of Colorado Boulder (US)', 'emailHash': 'dc333a9b3a6235d790e3bf9d985aa613', 'db_id': 6580562, 'person_id': 6508847}"
Parallel Session T07: Correlations and fluctuations,parallel,Results of femtoscopic correlations at CMS,"De Souza Lemos, Dener",University of Illinois at Chicago (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Dener', 'last_name': 'De Souza Lemos', 'fullName': 'De Souza Lemos, Dener', 'id': '6568352', 'affiliation': 'University of Illinois at Chicago (US)', 'emailHash': '966ee0f7aba280bb11d7d46f6ef50564', 'db_id': 6568352, 'person_id': 6497845}"
"Parallel Session T04: Jets, high-pT hadrons, and medium response",parallel,Isolated-photon production and photon-jet correlations in pp and Pb-Pb collisions at $\sqrt{s_{\mathrm{NN}}}$  = 5.02 TeV in ALICE,"Liu, Alwina",University of California Berkeley (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Alwina', 'last_name': 'Liu', 'fullName': 'Liu, Alwina', 'id': '6696626', 'affiliation': 'University of California Berkeley (US)', 'emailHash': '9b73dbf30ea0c7c908c97c25e2649272', 'db_id': 6696626, 'person_id': 6620443}"
"Parallel Session T10: Baryon rich matter, neutron stars, and gravitational waves",parallel,Precision studies of the strong interaction in $\Lambda$-hadron systems up to $S = -3$ with ALICE,"Mantovani Sarti, Valentina",Technische Universitaet Muenchen (DE),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Valentina', 'last_name': 'Mantovani Sarti', 'fullName': 'Mantovani Sarti, Valentina', 'id': '6564329', 'affiliation': 'Technische Universitaet Muenchen (DE)', 'emailHash': 'ceb6e9430e179f25faa3b5b0431eda75', 'db_id': 6564329, 'person_id': 6493637}"
"Parallel Session T10: Baryon rich matter, neutron stars, and gravitational waves",parallel,QCD in the cores of neutron stars,"Komoltsev, Oleg ",University of Stavanger,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Oleg ', 'last_name': 'Komoltsev', 'fullName': 'Komoltsev, Oleg ', 'id': '6508714', 'affiliation': 'University of Stavanger', 'emailHash': '21d5f978badfd912e8bb63cd963a1df8', 'db_id': 6508714, 'person_id': 6338730}"
"Parallel Session T10: Baryon rich matter, neutron stars, and gravitational waves",parallel,Reconciling multi-messenger constraints with chiral symmetry restoration,"Marczenko, Michał",University of Wrocław,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Michał', 'last_name': 'Marczenko', 'fullName': 'Marczenko, Michał', 'id': '6517035', 'affiliation': '', 'emailHash': 'be0bda5147528ddc2b7d8dbc424e3162', 'db_id': 6517035, 'person_id': 6332044}"
"Parallel Session T10: Baryon rich matter, neutron stars, and gravitational waves",parallel,Gravitational Waves Probing Quark Matter Crossover,"Fukushima, Kenji",The University of Tokyo,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Kenji', 'last_name': 'Fukushima', 'fullName': 'Fukushima, Kenji', 'id': '6508740', 'affiliation': 'The University of Tokyo', 'emailHash': '74a302a970a5cdf95b4b50c8441fdb67', 'db_id': 6508740, 'person_id': 6302757}"
Parallel Session T01: Initial state physics and approach to thermal equilibrium,parallel,Anisotropic flow fluctuations relative to participant and  spectator planes in heavy-ion collisions with ALICE,"Kreis, Lukas",GSI - Helmholtzzentrum für Schwerionenforschung GmbH (DE),Germany,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Lukas', 'last_name': 'Kreis', 'fullName': 'Kreis, Lukas', 'id': '6564328', 'affiliation': 'GSI - Helmholtzzentrum für Schwerionenforschung GmbH (DE)', 'emailHash': '689404df9beee16105bf44e60ff6c2d1', 'db_id': 6564328, 'person_id': 6337602}"
Parallel Session T01: Initial state physics and approach to thermal equilibrium,parallel,Observation of azimuthal angular decorrelation in dijet photoproduction in ultraperipheral lead-lead collisions at $\sqrt{s_{_{\mathrm{NN}}}} =$ 5.02 TeV with the CMS experiment,"Bylinkin, Aleksandr",The University of Kansas (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Aleksandr', 'last_name': 'Bylinkin', 'fullName': 'Bylinkin, Aleksandr', 'id': '6568420', 'affiliation': 'The University of Kansas (US)', 'emailHash': '3254c2b324e2c5ab6cd9b552b1bd481e', 'db_id': 6568420, 'person_id': 6497917}"
Parallel Session T01: Initial state physics and approach to thermal equilibrium,parallel,Photo-nuclear jet production in Pb+Pb collisions with the ATLAS detector,"Gilbert, Benjamin Jacob",Columbia University (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Benjamin Jacob', 'last_name': 'Gilbert', 'fullName': 'Gilbert, Benjamin Jacob', 'id': '6580473', 'affiliation': 'Columbia University (US)', 'emailHash': '0bd89537020059e564b15d056a1b4706', 'db_id': 6580473, 'person_id': 6508771}"
Parallel Session T01: Initial state physics and approach to thermal equilibrium,parallel,Probing the initial state with isolated-photon production and dijet invariant mass distributions in small collision systems with ALICE,"Chandra, Sinjini",Department of Atomic Energy (IN),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Sinjini', 'last_name': 'Chandra', 'fullName': 'Chandra, Sinjini', 'id': '6564603', 'affiliation': 'Department of Atomic Energy (IN)', 'emailHash': '9e570fa50ab76f191dc8528ebc225947', 'db_id': 6564603, 'person_id': 6325742}"
"Parallel Session T02: Chirality, vorticity and spin polarization",parallel,Measurements of charge-dependent correlations with CMS,"Behera, Subash Chandra",Indian Institute of Technology Madras (IN),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Subash Chandra', 'last_name': 'Behera', 'fullName': 'Behera, Subash Chandra', 'id': '6568398', 'affiliation': 'Indian Institute of Technology Madras (IN)', 'emailHash': 'ef8c93f213e5e542f9e2f73f9eb44006', 'db_id': 6568398, 'person_id': 6497898}"
"Parallel Session T02: Chirality, vorticity and spin polarization",parallel,Interpretation of Λ hyperons spin polarization measurements,"Ryblewski, Radoslaw",Institute of Nuclear Physics PAN,UK,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Radoslaw', 'last_name': 'Ryblewski', 'fullName': 'Ryblewski, Radoslaw', 'id': '6508230', 'affiliation': 'Institute of Nuclear Physics PAN', 'emailHash': '4dd3aee724d887869a8435aaa7fa53e6', 'db_id': 6508230, 'person_id': 6215252}"
"Parallel Session T02: Chirality, vorticity and spin polarization",parallel,Probing the spin dynamics of QCD medium and initial strong magnetic field in heavy-ion collisions via global spin alignment of vector mesons at RHIC,"Singha, Subhash",Institute of Modern Physics Chinese Academy of Sciences,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Subhash', 'last_name': 'Singha', 'fullName': 'Singha, Subhash', 'id': '6532417', 'affiliation': 'Institute of Modern Physics Chinese Academy of Sciences', 'emailHash': '9529380e2fd6745718c9ab0269334a49', 'db_id': 6532417, 'person_id': 6465348}"
"Parallel Session T02: Chirality, vorticity and spin polarization",parallel,Quarkonium polarization in Pb-Pb and pp collisions with ALICE,"Micheletti, Luca",Universita e INFN Torino (IT),Italy,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Luca', 'last_name': 'Micheletti', 'fullName': 'Micheletti, Luca', 'id': '6564848', 'affiliation': 'Universita e INFN Torino (IT)', 'emailHash': '46958f39ea72c1bd6aac84d4921d7701', 'db_id': 6564848, 'person_id': 6494150}"
"Parallel Session T02: Chirality, vorticity and spin polarization",parallel,Kinetic theory for massive spin-1 particles,"Wagner, David",Goethe University Frankfurt,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'David', 'last_name': 'Wagner', 'fullName': 'Wagner, David', 'id': '6508247', 'affiliation': 'Goethe University Frankfurt', 'emailHash': 'feb77fe882d0e0140760e5f25f148109', 'db_id': 6508247, 'person_id': 6325038}"
Parallel Session T16: Light nuclei production,parallel,"Production of Strange Mesons, Hyperons and Hypernuclei in Ag+Ag Collisions at √sNN = 2.55 GeV measured with HADES","Spies, Simon",Johann-Wolfgang-Goethe Univ. (DE),Germany,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Simon', 'last_name': 'Spies', 'fullName': 'Spies, Simon', 'id': '6511249', 'affiliation': 'Johann-Wolfgang-Goethe Univ. (DE)', 'emailHash': 'c06afb4a6ed8037f954fca88dfe35c2c', 'db_id': 6511249, 'person_id': 6331527}"
Parallel Session T16: Light nuclei production,parallel,Properties and production of hypernuclei in relativistic ion reactions,"Botvina, Alexander",Univ. Frankfurt,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Alexander', 'last_name': 'Botvina', 'fullName': 'Botvina, Alexander', 'id': '6511740', 'affiliation': 'Univ. Frankfurt', 'emailHash': '0bc4e05e7fddf1a0e7bc5a8373c35b30', 'db_id': 6511740, 'person_id': 6337574}"
Parallel Session T06: Lattice QCD and heavy-ion collisions,parallel,Computing jet transport coefficient $\hat{q}$ in lattice QCD,"Kumar, Amit",Wayne State University,United States,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Amit', 'last_name': 'Kumar', 'fullName': 'Kumar, Amit', 'id': '6508520', 'affiliation': '', 'emailHash': 'e02260fc1dc0e83d26eeb09f1217c175', 'db_id': 6508520, 'person_id': 6332581}"
Parallel Session T03: QCD matter at finite temperature and density,parallel,Electric charge fluctuations from the lattice,"Borsanyi, Szabolcs",University of Wuppertal,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Szabolcs', 'last_name': 'Borsanyi', 'fullName': 'Borsanyi, Szabolcs', 'id': '6508289', 'affiliation': '', 'emailHash': '46d76914780cb9aa62617a384674ded3', 'db_id': 6508289, 'person_id': 6337861}"
Parallel Session T03: QCD matter at finite temperature and density,parallel,Detecting critical points from Lee-Yang edge singularities in lattice QCD,"Schmidt, Christian",Bielefeld University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Christian', 'last_name': 'Schmidt', 'fullName': 'Schmidt, Christian', 'id': '6508303', 'affiliation': 'Bielefeld University', 'emailHash': 'bb11df1a7bb84cd921268472fe648211', 'db_id': 6508303, 'person_id': 6337417}"
Parallel Session T03: QCD matter at finite temperature and density,parallel,The Gluon Exchange Model for Baryon Stopping,"Rybicki, Andrzej",Polish Academy of Sciences (PL),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Andrzej', 'last_name': 'Rybicki', 'fullName': 'Rybicki, Andrzej', 'id': '6522600', 'affiliation': 'Polish Academy of Sciences (PL)', 'emailHash': '519fad74e50af962b4145d3946cb4c33', 'db_id': 6522600, 'person_id': 6334141}"
Parallel Session T03: QCD matter at finite temperature and density,parallel,(Non-)perturbative jet dispersion in hot QCD,"Schicho, Philipp",Helsinki Institute of Physics,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Philipp', 'last_name': 'Schicho', 'fullName': 'Schicho, Philipp', 'id': '6508294', 'affiliation': 'Helsinki Institute of Physics', 'emailHash': '38c5b24b455aa642e89c760e2986dedc', 'db_id': 6508294, 'person_id': 6325042}"
Parallel Session T03: QCD matter at finite temperature and density,parallel,EVOLUTION OF NON-GAUSSIAN HYDRODYNAMIC FLUCTUATIONS,"An, Xin",University of North Carolina,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Xin', 'last_name': 'An', 'fullName': 'An, Xin', 'id': '6508254', 'affiliation': 'University of North Carolina', 'emailHash': 'e6fb03584568cb7e8fadc2d329930f5c', 'db_id': 6508254, 'person_id': 6336174}"
Parallel Session T03: QCD matter at finite temperature and density,parallel,Measuring the speed of sound using cumulants of baryon number,"Sorensen, Agnieszka",INT,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Agnieszka', 'last_name': 'Sorensen', 'fullName': 'Sorensen, Agnieszka', 'id': '6508261', 'affiliation': 'INT', 'emailHash': '6ba679b8eb84ff0b64d61223e6de0ffb', 'db_id': 6508261, 'person_id': 6339703}"
