Session,Type,Title,Speaker,Institute,Country,Raw_Speaker_Data
,poster,Probing Electromagnetic-field Effects and Coalescence Dynamics using Directed and Elliptic Flow of Identified Particles at STAR,"WU, XIATONG",UCLA,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'XIATONG', 'last_name': 'WU', 'fullName': 'WU, XIATONG', 'id': '9414251', 'affiliation': '', 'emailHash': 'ebaff3805bb77d919122af52e2d9206a', 'db_id': 9414251, 'person_id': 9157202}"
,poster,Generalized angularities of heavy flavor and inclusive jets in Au+Au collisions at $\sqrt{s_{\mathrm{NN}}} = 200$ GeV at STAR,"Pani, Tanmay",Unknown,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Tanmay', 'last_name': 'Pani', 'fullName': 'Pani, Tanmay', 'id': '9414249', 'affiliation': '', 'emailHash': '2ce17cc7fd4eabc7f52858f814104b71', 'db_id': 9414249, 'person_id': 8932520}"
,poster,Measurement of $J/\psi$ energy correlator in p+p collisions at $\sqrt{s}=500$ GeV at STAR,"shen, dandan",shandong  university,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'dandan', 'last_name': 'shen', 'fullName': 'shen, dandan', 'id': '9414240', 'affiliation': 'shandong  university', 'emailHash': '695548e5f5067de5ab9aeba370ddd129', 'db_id': 9414240, 'person_id': 9157191}"
,poster,Measurement of heavy-flavor electron production in Au+Au collisions at $\sqrt{s_{NN}}$ = 54.4 GeV at STAR,"Prozorova, Veronika",Czech Technical University in Prague,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Veronika', 'last_name': 'Prozorova', 'fullName': 'Prozorova, Veronika', 'id': '9414239', 'affiliation': 'Czech Technical University in Prague', 'emailHash': '85a12640f31de917271059f954336d35', 'db_id': 9414239, 'person_id': 9157190}"
,poster,System size dependence of strange hadron production  at $\sqrt{s_{\text{NN}}}$ = 200 GeV at STAR,"Fang, Yi",Tsinghua University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yi', 'last_name': 'Fang', 'fullName': 'Fang, Yi', 'id': '9414238', 'affiliation': '', 'emailHash': '24f8a5cbe1d686ac3c04c168ee374621', 'db_id': 9414238, 'person_id': 9157189}"
,poster,"Matter-Antimatter Mass Difference Measurement for (Anti) Triton, (Anti) Helium-3, and (Anti) Helium-4 with STAR","Duckworth, Emilie",Unknown,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Emilie', 'last_name': 'Duckworth', 'fullName': 'Duckworth, Emilie', 'id': '9414237', 'affiliation': '', 'emailHash': '1afc414cd3f890ab61c06ecdabd23e45', 'db_id': 9414237, 'person_id': 9157188}"
,poster,Pion femtoscopy with Lévy sources in Au+Au collisions at STAR,"Csanad, Mate","Eotvos University, Budapest",Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Mate', 'last_name': 'Csanad', 'fullName': 'Csanad, Mate', 'id': '9414236', 'affiliation': 'Eotvos University, Budapest', 'emailHash': '7c06c1fa12cd7f6b24ce7ad18c50c696', 'db_id': 9414236, 'person_id': 8866556}"
,poster,Light- and Hyper-Nuclei Collectivity in $\sqrt{s_{{NN}}$ = 3.0 $-$ 4.5 GeV Au+Au Collisions at RHIC-STAR,"Han, Junyi",Central China Normal University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Junyi', 'last_name': 'Han', 'fullName': 'Han, Junyi', 'id': '9414235', 'affiliation': 'Central China Normal University', 'emailHash': 'c2376da0427bfa132cbbe21917eab198', 'db_id': 9414235, 'person_id': 8935701}"
,poster,"Probing isospin violation under strong B-fields via production   of $K^{*0,\pm}$ mesons in Au+Au, Ru+Ru, Zr+Zr, O+O and p+p collisions at RHIC","Singha, Subhash",Institute of Modern Physics CAS,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Subhash', 'last_name': 'Singha', 'fullName': 'Singha, Subhash', 'id': '9414233', 'affiliation': '', 'emailHash': '9e0e2ce684853e7f240e6e6ce54e5e24', 'db_id': 9414233, 'person_id': 9157187}"
,poster,"$\phi$-meson Local, Global, and Helicity Frame Spin Alignment at STAR","Robertson III, Charles",Purdue University,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Charles', 'last_name': 'Robertson III', 'fullName': 'Robertson III, Charles', 'id': '9414232', 'affiliation': 'Purdue University', 'emailHash': '02e7b97af5333c4271cef4918cbda473', 'db_id': 9414232, 'person_id': 9157186}"
,poster,Production of light nuclei in Au+Au collisions with the STAR BES-II program,"Jin, Yixuan",Central China Normal University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yixuan', 'last_name': 'Jin', 'fullName': 'Jin, Yixuan', 'id': '9414230', 'affiliation': 'Central China Normal University', 'emailHash': '48b8e6b654293eb9dc4f18dc9859a413', 'db_id': 9414230, 'person_id': 9157181}"
,poster,Study of the deuterons emission time in pp collisions at the LHC,"Vazquez Doce, Oton",INFN e Laboratori Nazionali di  Frascati (IT),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Oton', 'last_name': 'Vazquez Doce', 'fullName': 'Vazquez Doce, Oton', 'id': '9414115', 'affiliation': 'INFN e Laboratori Nazionali di  Frascati (IT)', 'emailHash': 'bec604ada6b125ca8149e6fe41467e02', 'db_id': 9414115, 'person_id': 9157073}"
,poster,Measurement of the $\Upsilon$ meson production in $p$+$p$ collisions at $\sqrt{s}$ = 510 GeV at the STAR experiment,"Ceska, Jakub",Czech Technical University in Prague,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jakub', 'last_name': 'Ceska', 'fullName': 'Ceska, Jakub', 'id': '9294035', 'affiliation': '', 'emailHash': '7471de7e95c93515b00330113be6f044', 'db_id': 9294035, 'person_id': 8934905}"
,poster,Thermal dielectron production in Au+Au collisions at 17.3 GeV at STAR,"Li, Ziyang",University of Science and Technology of China,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Ziyang', 'last_name': 'Li', 'fullName': 'Li, Ziyang', 'id': '9294034', 'affiliation': '', 'emailHash': '080da2c31c35fd0392a69892e1804099', 'db_id': 9294034, 'person_id': 8934601}"
,poster,Measurements of elliptic and triangular flow in forward and backward rapidity in Au+Au collisions at $\sqrt{s_{\rm{NN}}}$ = 19.6 GeV at RHIC-STAR,"Isshiki, Moe",University of Tsukuba,UK,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Moe', 'last_name': 'Isshiki', 'fullName': 'Isshiki, Moe', 'id': '9294032', 'affiliation': 'University of Tsukuba', 'emailHash': 'ab8c1a851a0eaa1a17bf91c36b760492', 'db_id': 9294032, 'person_id': 8934426}"
,poster,Semi-inclusive hadron+jet and inclusive jet yield measurements in O+O collisions at $\sqrt{s_{NN}}$= 200 GeV by STAR,"Zhang, Sijie",Shandong University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Sijie', 'last_name': 'Zhang', 'fullName': 'Zhang, Sijie', 'id': '9294031', 'affiliation': '', 'emailHash': '36a90ced1024e1912ae65d8264cea489', 'db_id': 9294031, 'person_id': 8934250}"
,poster,Thermal dielectron measurements in Au+Au collisions at BES-II energies with the STAR experiment,"Jin, Chenliang",Unknown,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Chenliang', 'last_name': 'Jin', 'fullName': 'Jin, Chenliang', 'id': '9294029', 'affiliation': '', 'emailHash': '8c06a7f1c8df896c73816b87118437da', 'db_id': 9294029, 'person_id': 8933647}"
,poster,Addressing theoretical uncertainties in Bayesian inference for heavy-ion physics,"Jaiswal, Sunil",Ohio State University,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Sunil', 'last_name': 'Jaiswal', 'fullName': 'Jaiswal, Sunil', 'id': '9294022', 'affiliation': 'Ohio State University', 'emailHash': 'c02fa19eb68a93d0ef95599df70101c7', 'db_id': 9294022, 'person_id': 8925655}"
,poster,"Effective relativistic MHD description of a viscous, resistive plasma from an extension of Müller-Israel-Stewart theory","Frascà, Ferdinando",INFN - sezione di Torino,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Ferdinando', 'last_name': 'Frascà', 'fullName': 'Frascà, Ferdinando', 'id': '9294005', 'affiliation': '', 'emailHash': '2a612b8c56eeb0157ab8afa8e3999c86', 'db_id': 9294005, 'person_id': 8913025}"
,poster,Dielectron analysis in p+p collisions at 1.58 GeV beam energy with HADES,"Scharmann, Karina",Justus-Liebig-Universität Gießen,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Karina', 'last_name': 'Scharmann', 'fullName': 'Scharmann, Karina', 'id': '9294004', 'affiliation': 'Justus-Liebig-Universität Gießen', 'emailHash': '9996626820cd7a22e904400320383b44', 'db_id': 9294004, 'person_id': 8931802}"
,poster,Fuzzy logic for reconstructing moments of multiplicity distributions,"Rustamov, Anar",GSI Helmholtzzentrum für Schwerionenforschung GmbH,Germany,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Anar', 'last_name': 'Rustamov', 'fullName': 'Rustamov, Anar', 'id': '9294003', 'affiliation': 'GSI Helmholtzzentrum für Schwerionenforschung GmbH', 'emailHash': 'cec04970b9c07ef8caac601ad013a3f9', 'db_id': 9294003, 'person_id': 8928152}"
,poster,Preliminary results on the transverse flow of strange hadrons emitted from Ag+Ag collisions at   beam energy of 1.58AGeV measured with HADES,"Orlinski, Jan","Faculty of Physics, University of Warsaw",Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jan', 'last_name': 'Orlinski', 'fullName': 'Orlinski, Jan', 'id': '9293999', 'affiliation': '', 'emailHash': 'b20e4e56e632dff69de3dbfa3386c1d3', 'db_id': 9293999, 'person_id': 8894851}"
,poster,New results on charged hadron production in Pb+Pb interactions at NA61/SHINE experiment,"Shah, Syed Uzair Ahmed",Jan Kochanowski University (PL),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Syed Uzair Ahmed', 'last_name': 'Shah', 'fullName': 'Shah, Syed Uzair Ahmed', 'id': '9293998', 'affiliation': 'Jan Kochanowski University (PL)', 'emailHash': '4874e83b34ed5c1c9cdcfe06d516fd9e', 'db_id': 9293998, 'person_id': 8911629}"
,poster,News from NA61/SHINE,"Grebieszkow, Katarzyna",Warsaw University of Technology (PL),Poland,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Katarzyna', 'last_name': 'Grebieszkow', 'fullName': 'Grebieszkow, Katarzyna', 'id': '9293997', 'affiliation': 'Warsaw University of Technology (PL)', 'emailHash': 'ca9a6728b1ce547e519a5054a1041bc5', 'db_id': 9293997, 'person_id': 8890164}"
,poster,sPHENIX measurement of Large $R_L$ Energy-Energy Correlator on Calorimeters in Dijet events in pp at 200 GeV,"Grossberndt, Skaydi","Graduate Center and Baruch College, CUNY",Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Skaydi', 'last_name': 'Grossberndt', 'fullName': 'Grossberndt, Skaydi', 'id': '9293996', 'affiliation': 'Graduate Center and Baruch College, CUNY', 'emailHash': 'a85edba9c59a00e37d6cf52645c45679', 'db_id': 9293996, 'person_id': 8940497}"
,poster,sPHENIX Event Multiplicity Dependence of Heavy Flavor Jet Production in p+p Collisions,"Liu, Ming Xiong",Los Alamos National Laboratory,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Ming Xiong', 'last_name': 'Liu', 'fullName': 'Liu, Ming Xiong', 'id': '9293995', 'affiliation': 'Los Alamos National Laboratory', 'emailHash': '80ce58c4982cb6cd47474aab23635102', 'db_id': 9293995, 'person_id': 8937648}"
,poster,sPHENIX Performance of the Intermediate Si tracker,"Hwang, Jaein",Korea University (KR),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jaein', 'last_name': 'Hwang', 'fullName': 'Hwang, Jaein', 'id': '9358938', 'affiliation': 'Korea University (KR)', 'emailHash': None, 'db_id': 9358938, 'person_id': 9103643}"
,poster,sPHENIX charged hadron v_2 for Au+Au collisions at 200 GeV,"Umaka, Ejiro Naomi",Brookhaven National Laboratory (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Ejiro Naomi', 'last_name': 'Umaka', 'fullName': 'Umaka, Ejiro Naomi', 'id': '9293992', 'affiliation': 'Brookhaven National Laboratory (US)', 'emailHash': 'cd8a255ed9ce02ed4ba0f5a29a5f4377', 'db_id': 9293992, 'person_id': 8937566}"
,poster,sPHENIX Electron Identification for Prompt $J/\psi$ Decays using CNN Algorithms,"Sayki, Bade",Los Alamos National Laboratory,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Bade', 'last_name': 'Sayki', 'fullName': 'Sayki, Bade', 'id': '9293991', 'affiliation': 'Los Alamos National Laboratory', 'emailHash': 'eb962ec1d42c9f890a8c3f9a18cca744', 'db_id': 9293991, 'person_id': 8937560}"
,poster,sPHENIX Measurement of Dijet Correlations in pp sqrt(s) = 200 GeV,"Lis, Daniel",University of Colorado Boulder,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Daniel', 'last_name': 'Lis', 'fullName': 'Lis, Daniel', 'id': '9293990', 'affiliation': '', 'emailHash': 'cf41b301dc4646cd344b243056cbe37a', 'db_id': 9293990, 'person_id': 8937403}"
,poster,sPHENIX electron ID with machine learning,"Zhang, Jingyu",Fudan university,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jingyu', 'last_name': 'Zhang', 'fullName': 'Zhang, Jingyu', 'id': '9293988', 'affiliation': 'Fudan university', 'emailHash': '7d1bf0c2abd36c70c2b25a4670ddef2c', 'db_id': 9293988, 'person_id': 8936349}"
,poster,sPHENIX measurement of long-range two-particle correlations in high-multiplicity p+p collisions,"Sekiguchi, Yuko",University of Tokyo (JP),Japan,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yuko', 'last_name': 'Sekiguchi', 'fullName': 'Sekiguchi, Yuko', 'id': '9293987', 'affiliation': 'University of Tokyo (JP)', 'emailHash': '1bd98a3c443c03692554d8796a9cb659', 'db_id': 9293987, 'person_id': 8936274}"
,poster,sPHENIX photon-jet measurements in proton-proton collisions,"Bailey, Virginia",Georgia State University,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Virginia', 'last_name': 'Bailey', 'fullName': 'Bailey, Virginia', 'id': '9293986', 'affiliation': 'Georgia State University', 'emailHash': '6a21490fcf8c14b5f8de289eb7e45b1f', 'db_id': 9293986, 'person_id': 8935716}"
,poster,sPHENIX probes of bulk properties via neutral meson production,"Park, Jaebeom",Korea University (KR),KR,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jaebeom', 'last_name': 'Park', 'fullName': 'Park, Jaebeom', 'id': '9293985', 'affiliation': '', 'emailHash': '5eceb3c5e5db6aeb2f95ac2bec62afd2', 'db_id': 9293985, 'person_id': 8933817}"
,poster,sPHENIX Data-Driven Calculation of Tracking Efficiency,"MARSHALL, THOMAS",UCLA,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'THOMAS', 'last_name': 'MARSHALL', 'fullName': 'MARSHALL, THOMAS', 'id': '9293984', 'affiliation': '', 'emailHash': '53d23778549e601bbbc8f46c864ed923', 'db_id': 9293984, 'person_id': 8929992}"
,poster,sPHENIX Alignment of the MVTX Tracking Detector,"Ottino, Gregory",Lawrence Berkeley National Laboratory,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Gregory', 'last_name': 'Ottino', 'fullName': 'Ottino, Gregory', 'id': '9293983', 'affiliation': 'Lawrence Berkeley National Laboratory', 'emailHash': '0168fa3cde41e56aaaf6df7b0c8c92f5', 'db_id': 9293983, 'person_id': 8929708}"
,poster,sPHENIX Heavy Flavor Jet Studies with Machine Learning Algorithm in p+p Collisions,"Li, Xuan",Los Alamos National Laboratory,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Xuan', 'last_name': 'Li', 'fullName': 'Li, Xuan', 'id': '9293982', 'affiliation': 'Los Alamos National Laboratory', 'emailHash': '0b53772ecc6c17db85037f1750a99069', 'db_id': 9293982, 'person_id': 8925903}"
,poster,Measurement of system size dependence of directed flow of protons (anti-protons) at RHIC,"Taseer, Muhammad Farhan","Institute of Modern Physics, Chinese Academy of Sciences, Lanzhou, China",Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Muhammad Farhan', 'last_name': 'Taseer', 'fullName': 'Taseer, Muhammad Farhan', 'id': '9293900', 'affiliation': 'Institute of Modern Physics, Chinese Academy of Sciences, Lanzhou, China', 'emailHash': '856a7c15459e68ce6d69934640d4967a', 'db_id': 9293900, 'person_id': 8934278}"
,poster,Exploring the interplay of global and helicity-frame spin density matrix elements,"Ye, Zhenyu",Lawrence Berkeley National Lab. (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Zhenyu', 'last_name': 'Ye', 'fullName': 'Ye, Zhenyu', 'id': '9293899', 'affiliation': 'Lawrence Berkeley National Lab. (US)', 'emailHash': 'c662c266c801f18df158ac2a727b8d04', 'db_id': 9293899, 'person_id': 8940227}"
,poster,Many-observable analysis of jet quenching using Bayesian inference,"Jonas, Florian",University of California Berkeley (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Florian', 'last_name': 'Jonas', 'fullName': 'Jonas, Florian', 'id': '9293896', 'affiliation': 'University of California Berkeley (US)', 'emailHash': '1f3d26f665d216deae2b340d8adf70fd', 'db_id': 9293896, 'person_id': 9032465}"
,poster,Anisotropic flow in O-O collisions from a hybrid approach,"Constantin, Lucas",Goethe-Universität,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Lucas', 'last_name': 'Constantin', 'fullName': 'Constantin, Lucas', 'id': '9293895', 'affiliation': '', 'emailHash': 'a9f56c1feece30e376ca3cae987b49e1', 'db_id': 9293895, 'person_id': 8879703}"
,poster,Beam Energy Dependence of Directed Flow of pions and Kaons in Au+Au Collisions from STAR,"Huang, Yuqing",Unknown,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yuqing', 'last_name': 'Huang', 'fullName': 'Huang, Yuqing', 'id': '9293880', 'affiliation': '', 'emailHash': '9e6fce5b9ef9d4c60cf8566e916ce8e7', 'db_id': 9293880, 'person_id': 8934600}"
,poster,Measurements of $\Lambda$-$\Lambda$ Correlation Function in Au+Au Collisions at $\sqrt{s_{NN}}$ = 3 GeV,"mi, ke",Central China Normal University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'ke', 'last_name': 'mi', 'fullName': 'mi, ke', 'id': '9293879', 'affiliation': '', 'emailHash': 'a01121ee39d39d6fe839fbdd1662512e', 'db_id': 9293879, 'person_id': 8933922}"
,poster,"Dynamical attractors in 3+1D full Boltzmann transport for different collision systems: moments, anisotropic flows $v_n$ and impact of initial state momentum correlations","Nugara, Vincenzo",University of Catania,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Vincenzo', 'last_name': 'Nugara', 'fullName': 'Nugara, Vincenzo', 'id': '9293826', 'affiliation': '', 'emailHash': '30403d747780bf606ad5a77ea17bd47e', 'db_id': 9293826, 'person_id': 8929257}"
,poster,Unraveling the final state interaction and correlation inside high multiplicity jet at LHC,"Qin, Guangyou",Central China Normal University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Guangyou', 'last_name': 'Qin', 'fullName': 'Qin, Guangyou', 'id': '9293437', 'affiliation': 'Central China Normal University', 'emailHash': 'e7d4f593d45ee3a8cce06a446ac25d28', 'db_id': 9293437, 'person_id': 8928080}"
,poster,Nuclear clusters and chemical freeze-out in heavy-ion collisions,"Blaschke, David",Uniwersytet Wrocławski,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'David', 'last_name': 'Blaschke', 'fullName': 'Blaschke, David', 'id': '9293434', 'affiliation': 'Uniwersytet Wrocławski', 'emailHash': '53b95ba6c743c4b76f2bd61293ea484a', 'db_id': 9293434, 'person_id': 8940215}"
,poster,Abrupt switching from hadron resonance gas to quark-gluon plasma at smooth chiral crossover,"Ivanytskyi, Oleksii",University of Wroclaw,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Oleksii', 'last_name': 'Ivanytskyi', 'fullName': 'Ivanytskyi, Oleksii', 'id': '9293429', 'affiliation': 'University of Wroclaw', 'emailHash': '7a691b651bdf0c7c99676bee7ed45d11', 'db_id': 9293429, 'person_id': 8940217}"
,poster,The SiPM photodetector of the ePIC dual-radiator RICH at the EIC: overview and beam test results,"Preghenella, Roberto","INFN, Bologna (IT)",Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Roberto', 'last_name': 'Preghenella', 'fullName': 'Preghenella, Roberto', 'id': '9292966', 'affiliation': 'INFN, Bologna (IT)', 'emailHash': '1b9037f87f260bebe8b662ebb5d78f06', 'db_id': 9292966, 'person_id': 8864695}"
,poster,Real time simulation of scalar field theory towards thermalization,"Wu, Bin",University of Santiago de Compostela,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Bin', 'last_name': 'Wu', 'fullName': 'Wu, Bin', 'id': '9292961', 'affiliation': 'University of Santiago de Compostela', 'emailHash': '88b06419ad438621183e0112293f8df1', 'db_id': 9292961, 'person_id': 8935516}"
,poster,Quarkonium medium response with dynamical hydro simulation from small to large systems,"Park, Jaebeom",Korea University (KR),KR,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jaebeom', 'last_name': 'Park', 'fullName': 'Park, Jaebeom', 'id': '9292868', 'affiliation': '', 'emailHash': '5eceb3c5e5db6aeb2f95ac2bec62afd2', 'db_id': 9292868, 'person_id': 8933817}"
,poster,From Concept to Implementation: The Silicon Tracking System of the CBM Experiment,"Rodriguez, Adrian",Goethe University Frankfurt am Main,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Adrian', 'last_name': 'Rodriguez', 'fullName': 'Rodriguez, Adrian', 'id': '9292864', 'affiliation': '', 'emailHash': '16d10b48524d0fb98d7bf81ff748ecf7', 'db_id': 9292864, 'person_id': 8934430}"
,poster,Energy dependence of transverse momentum fluctuations in Au–Au collisions from a multiphase transport model,"Zhang, Liuyao",Fudan University (CN),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Liuyao', 'last_name': 'Zhang', 'fullName': 'Zhang, Liuyao', 'id': '9292857', 'affiliation': 'Fudan University (CN)', 'emailHash': 'abbf43ca610efc435f6072b419c165a3', 'db_id': 9292857, 'person_id': 8893879}"
,poster,Restoration of conformality and the structure of neutron stars,"Marczenko, Michał",University of Wrocław,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Michał', 'last_name': 'Marczenko', 'fullName': 'Marczenko, Michał', 'id': '9292852', 'affiliation': 'University of Wrocław', 'emailHash': '0de25e1dd53d07f6c8de0114427667ea', 'db_id': 9292852, 'person_id': 8927459}"
,poster,Constraints on quark matter in neutron stars and signatures of phase transition,"Shirke, Swarnim",Inter-University Centre for Astronomy and Astrophysics,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Swarnim', 'last_name': 'Shirke', 'fullName': 'Shirke, Swarnim', 'id': '9292850', 'affiliation': 'Inter-University Centre for Astronomy and Astrophysics', 'emailHash': '1bd947d06fd48164563a6e974585e46c', 'db_id': 9292850, 'person_id': 8894240}"
,poster,Visualizing How the Structure of Jets Shapes the Structure of Their Wakes,"Kudinoor, Arjun Srinivasan",Massachusetts Institute of Technology,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Arjun Srinivasan', 'last_name': 'Kudinoor', 'fullName': 'Kudinoor, Arjun Srinivasan', 'id': '9292843', 'affiliation': 'Massachusetts Institute of Technology', 'emailHash': 'a69a95883be750112891691c4bada5d2', 'db_id': 9292843, 'person_id': 8899135}"
,poster,New angles on energy correlators,"Budhraja, Ankita",Nikhef,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Ankita', 'last_name': 'Budhraja', 'fullName': 'Budhraja, Ankita', 'id': '9292839', 'affiliation': 'Nikhef', 'emailHash': 'e5d3cfc9637b3375d79999f5db2c706b', 'db_id': 9292839, 'person_id': 8937168}"
,poster,Probing dynamical magnetic field lifetime and chiral symmetry restoration with beam energy dependence of CME observables,"Akridge, Zachary",Indiana University,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Zachary', 'last_name': 'Akridge', 'fullName': 'Akridge, Zachary', 'id': '9292836', 'affiliation': 'Indiana University', 'emailHash': 'bdb4e5c81f529fcbe01d558777b94839', 'db_id': 9292836, 'person_id': 8925230}"
,poster,Shear and bulk viscosities of gluon plasma across the transition temperature,"Zhang, Cheng",Central China Normal University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Cheng', 'last_name': 'Zhang', 'fullName': 'Zhang, Cheng', 'id': '9292834', 'affiliation': 'Central China Normal University', 'emailHash': '8b05588e571063dfcf256c95a17497c7', 'db_id': 9292834, 'person_id': 8937823}"
,poster,Novel ways for accessing the spatial structure of polarized light ions,"Schenke, Bjoern",Brookhaven National Lab,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Bjoern', 'last_name': 'Schenke', 'fullName': 'Schenke, Bjoern', 'id': '9292824', 'affiliation': 'Brookhaven National Lab', 'emailHash': '4a88eb902ae580760430eaf0464746cf', 'db_id': 9292824, 'person_id': 8858157}"
,poster,(3+1)D event-by-event pre-equilibrium dynamics in heavy-ion collisions,"Zhu, Jie",Central China Normal University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jie', 'last_name': 'Zhu', 'fullName': 'Zhu, Jie', 'id': '9292821', 'affiliation': 'Central China Normal University', 'emailHash': '933bf583f6d1d492997e632662377b1e', 'db_id': 9292821, 'person_id': 8878653}"
