Session,Type,Title,Speaker,Institute,Country,Abstract,Raw_Speaker_Data
,poster,Elucidating QGP at finite baryon density with (3+1)D Bayesian analysis at the RHIC Beam Energy Scan program,"Jahan, Syed Afrid",Wayne State University,United States,"We present a systematic Bayesian analysis of Quark-Gluon Plasma (QGP) properties at finite baryon density using measurements of Au+Au collisions at the RHIC Beam Energy Scan program. The theoretical model simulates event-by-event (3+1)D dynamics of relativistic heavy-ion collisions with the state-of-the-art hybrid hydrodynamics and hadronic transport theory. We analyze the model's 20-dimensional posterior distributions obtained using three Gaussian Process emulators with different accuracy and demonstrate the essential role of training an accurate model emulator in the Bayesian analysis [1]. Our analysis provides robust constraints on the Quark-Gluon Plasma's transport properties and various aspects of (3+1)D relativistic nuclear dynamics using heavy-ion measurements from 7.7 to 200 GeV [2]. By running full model simulations with a few parameter sets sampled from the posterior distribution, we make timely predictions for $p_T$-differential observables, anisotropic flow rapidity decorrelation, and flow observables in O+O collisions with systematic theory uncertainties, which can be compared with the upcoming measurements from the STAR Collaboration. Finally, we highlight a detailed experimental design analysis to elucidate how individual experimental observables constrain different model parameters, providing valuable physics insights into the phenomenological model for heavy-ion collisions.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Syed Afrid', 'last_name': 'Jahan', 'fullName': 'Jahan, Syed Afrid', 'id': '9360849', 'affiliation': 'Wayne State University', 'emailHash': '490cefc792ca9586da4f325afc56fea8', 'db_id': 9360849, 'person_id': 8893416}"
,poster,Deep Learning for Studying Collective Flow and Chiral Magnetic Effect,"Guo, Shuang",Fudan university,Unknown,"Deep learning (DL) techniques have emerged as powerful tools for advancing our understanding of high-energy nuclear physics. We employ DL methods to probe two crucial phenomena: collective flow in small colliding systems and the chiral magnetic effect (CME) in heavy-ion collisions. 

Collective flow is similar between small colliding systems ($p$ $+$ $p$ and $p$ $+$ A collisions) and large colliding systems (peripheral A+A collisions) at the CERN Large Hadron Collider (LHC)  for events with similar multiplicity. To study the differences in collective flow generation mechanism between small and large colliding systems, we employ a point cloud network to identify $p$ $+$ Pb collisions and peripheral Pb $+$ Pb collisions at $\sqrt{s_{NN}} =$ 5.02 TeV generated from a multiphase transport model (AMPT). After removing the discrepancies in the pseudorapidity distribution and the $p_{\rm T}$ spectra, we capture the discrepancy in collective flow, revealing an increased distinction with higher final hadron multiplicity and parton scattering cross sections.

On the other hand, the search for chiral magnetic effect (CME) in heavy-ion collisions has attracted long-term attention. Multiple observables are proposed, but all suffer large background contaminations, especially from collective flow, generating with quark gluon plasma (QGP) evolution. We design a U-Net architecture based on deep convolutional neural networks to reconstruct the CME signal by reversing the evolution of the CME signal inside the QGP. Trained on AMPT-generated datasets, our model effectively reconstructs the charge separation in phase space, providing a strong AI technique for future experimental search for the CME.

Reference:
[1] S.Guo, H.S.Wang, K.Zhou and G.L.Ma, Machine learning study to identify collective flow in small and large colliding systems, Phys.Rev.C 110 (2024), 2305.09937 
[2] S.Guo, L.X. Wang, K.Zhou and G.L.Ma, in preparation.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Shuang', 'last_name': 'Guo', 'fullName': 'Guo, Shuang', 'id': '9360800', 'affiliation': 'Fudan university', 'emailHash': '7199a1d179cd3430f1ab0ec8f02b4341', 'db_id': 9360800, 'person_id': 8930469}"
,poster,Lévy walk of pions in heavy-ion collisions,"Kincses, Dániel",Eötvös Loránd University,Unknown,"The process of Lévy walk, i.e., movement patterns described by heavy-tailed random walks, play a role in many different phenomena, from chemical and microbiological systems through marine predators to climate change. Recent experiments have suggested that this phenomenon also appears in heavy-ion collisions. However, the theoretical background is not yet well understood. In high-energy collisions of heavy nuclei, the strongly interacting Quark Gluon Plasma is created, which, similarly to the early Universe, undergoes a rapid expansion and transition back to normal hadronic matter. In the subsequent expanding hadron gas, particles interact until kinetic freeze-out, when their momenta become fixed, and they freely transition toward the detectors. Measuring spatial freeze-out distributions is a crucial tool in understanding the dynamics of the created matter as well as the interactions among its constituents. In this talk, we present a novel three-dimensional analysis of the spatial freeze-out distribution of pions (the most abundant particles in such collisions). Utilizing Monte-Carlo simulations of high-energy collisions, we show that the chain of processes ending in a final state pion has a step length distribution leading to Lévy-stable distributions. Subsequently, we show that pion freeze-out distributions indeed exhibit heavy tails and can be described by a three-dimensional elliptically contoured symmetric Lévy-stable distribution. We also discuss a possible generalization of this approach to interaction femtoscopy.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Dániel', 'last_name': 'Kincses', 'fullName': 'Kincses, Dániel', 'id': '9360797', 'affiliation': 'Eötvös Loránd University', 'emailHash': '860850e0dfd37bbb5e331a3d2c534a1a', 'db_id': 9360797, 'person_id': 8866555}"
,poster,Understanding the chiral transition in 2+1 flavor QCD with Mobius domain wall fermions,"Sharma, Sayantan",IMSc,United States,"We report our new results on the chiral crossover transition in 2+1 flavor QCD on $N_\tau=8$ lattice using the Mobius domain wall fermion (MDWF) discretization scheme. By performing a high statistics study of the disconnected part of the chiral susceptibility, $\chi_{disc}$, we extract a pseudo-critical temperature, $T_{pc}=158.9(-2.1)(+2.6)$ MeV. This is in very good agreement with the pseudo-critical temperature estimated after performing a careful continuum extrapolation of different chiral observables using highly improved staggered quarks [1]. More remarkably the continuum extrapolated data for $\chi_{disc}$ obtained using highly improved staggered quarks are in excellent agreement with those obtained with MDWF on a finite lattice, highlighting the importance of the role of exact chiral symmetry of lattice fermion operators for the study of crossover transition. We also show our new results on the topological susceptibility in 2+1 flavor QCD with MDWF in the temperature range between $T_{pc}$-$1.2~T_{pc}$, and from its temperature dependence and comparison with $\chi_{disc}$ we discuss about the effective restoration of the singlet $U_A(1)$ and the non-singlet parts of chiral symmetry corresponding to the two light quark flavors [2].
References
1. HotQCD collaboration, Phys.Lett.B 795 (2019)
2. Mischa Jaensch et. al., e-Print: 2411.10217 [hep-lat]","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Sayantan', 'last_name': 'Sharma', 'fullName': 'Sharma, Sayantan', 'id': '9360794', 'affiliation': 'IMSc', 'emailHash': 'b31b74e4ff5ebc2b24b33ae76cb1441b', 'db_id': 9360794, 'person_id': 8930551}"
,poster,Towards Causal Relativistic Spin Hydrodynamics,"Bhadury, Samapan",Jagiellonian University,Unknown,"Relativistic hydrodynamics has been plagued with the problem of causality for a long time. While the proposal of MIS theories resulted in the restoration of causality, it introduced new degrees of freedom with no thermodynamic origin. Recent formulations of first-order hydrodynamics theories of BDNK type, where the hydrodynamic fields have generalized definitions, are both causal, and use only thermodynamically meaningful variables. Looking at the increasing interest in the formulation of relativistic spin hydrodynamics, mostly due to the recent discovery of the spin polarization phenomenon in heavy-ion collisions, we attempt to build a theory of relativistic spin hydrodynamics with such general definitions of the hydrodynamic fields from kinetic theories - first using the extended relaxation time approximation and then using the novel relaxation time approximation.

Partly based on: arxiv:2408.14462.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Samapan', 'last_name': 'Bhadury', 'fullName': 'Bhadury, Samapan', 'id': '9360793', 'affiliation': 'Jagiellonian University', 'emailHash': '1291664b495d21b5ca07af5420c4688e', 'db_id': 9360793, 'person_id': 8891055}"
,poster,Nonextensivity and temperature fluctuations of the Higgs boson production,"Rosales Herrera, Diana",Autonomous University of Puebla (MX),Unknown,"The $p_T$-spectrum of the charged particles produced can be described through the fragmentation of color strings by assuming the Schwinger mechanism with heavy-tailed distributions describing the string tension fluctuations. In particular, we discuss the string tension fluctuations described by the $q$-Gaussian distribution and the one derived for the QCD-based Hagedorn function. As a result of the latter, the physics involved in the Hagedorn function can be understood under the string fragmentation scheme. Consequently, the system created in the collision departs from the thermal description, which is corroborated by deriving the temperature fluctuations of these approaches. By analyzing the Higgs boson produced in pp collision at $\sqrt{s}=$13 TeV we found that it exhibits the largest possible deviation from the thermal behavior, as well as that its formation occurs in a small region of the system with a very high temperature.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Diana', 'last_name': 'Rosales Herrera', 'fullName': 'Rosales Herrera, Diana', 'id': '9360784', 'affiliation': 'Autonomous University of Puebla (MX)', 'emailHash': '41aee98fc93ba8aaed92ad4211c3f5a5', 'db_id': 9360784, 'person_id': 8889193}"
,poster,Target jet substructure and correlation,"Kuo, Meng-Hsiu",Unknown,Unknown,"We introduce the ``target jet"" in the forward region of the ion in deep inelastic scattering (DIS) events with a jet radius which depends on the DIS kinematics in order to separate the current and target regions in the laboratory frame. We show that target jet substructure and its correlation with the substructure of the leading jet is sensitive to the internal structure of nucleon and ion, thereby motivating the design of forward detectors to fulfill target jet substructure phenomenology at the future Electron Ion Collider. Combining target jet charge and leading jet charge significantly improves the identification of the hard scattering flavor structure in electron-proton collisions. Furthermore, forward neutron tagging allows an isolation of an almost pure up-quark jet sample, which could be used to enhance sensitivities to flavor-dependent effects such as Sivers asymmetry. We demonstrate the connections between target jet energy flow observables and parton distributions, as well as the mapping between forward nuclei tagging and details of nuclear breakup process such as the location of the DIS nucleon.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Meng-Hsiu', 'last_name': 'Kuo', 'fullName': 'Kuo, Meng-Hsiu', 'id': '9316048', 'affiliation': '', 'emailHash': 'efa48d9b0b088a27d93299f8424b9b47', 'db_id': 9316048, 'person_id': 8877806}"
,poster,Spectral sum rule and deconfinement transition in strongly-coupled QCD,"Tywoniuk, Konrad",University of Bergen (NO),Unknown,"The conventional weakly-coupled description of finite-temperature plasmas lead to the appearance of quasi-particles with thermal masses. By incorporating contributions from both the (chromo)electric scale $gT$ and (chromo)magnetic scale $g^2T$, we establish thermal sum rules of quark spectral function for strongly-coupled QCD that respect Fermi-Dirac statistics as required by quantum mechanics. In sharp contrast to weakly-coupled theories, whose spectral functions consist of discontinuous zero-dimensional (singularities) and one-dimensional (branch cuts) non-analytic contributions from real energy, the derived spectral function for strongly coupled quarks features continuous but non-analytic contributions from complex energy. In light of the novel sum rules, we uncover an intrinsic QCD transition between a three-mode phase at small coupling and a one-mode phase at large coupling. This reflects the breaking and restoration of Lorentz symmetry in these regimes. The thermal mass vanishes at large coupling in line with phenomenological predictions from Dyson-Schwinger equations and gauge/gravity duality. This result provides new insights into the emergence and mechanism of the QCD transition.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Konrad', 'last_name': 'Tywoniuk', 'fullName': 'Tywoniuk, Konrad', 'id': '9316044', 'affiliation': 'University of Bergen (NO)', 'emailHash': 'df738629582fef56010a3f70f0094d9f', 'db_id': 9316044, 'person_id': 8877311}"
,poster,Going against the flow: Revealing the QCD degrees of freedom in hadronic collisions,"Törnkvist, ROBIN",Universidade de Santiago de Compostela - IGFAE,Unknown,"In this talk, we demonstrate that in smaller systems, such as proton–proton and peripheral ion–ion collisions, microscopic models for final state interactions, can produce anisotropies where the elliptic flow is *negative* — that is, the momentum is largest along the major axis, contrary to hydrodynamic predictions [1].

We present results from two distinct microscopic models: one based on repulsion between string-like fields and another based on effective kinetic theory. For both models, we first study the elliptic flow response to initial geometrical deformations in a simplified setup using toy models. This allows us to examine the dynamical origin of the negative sign of elliptic flow through its dependence on the ratio of system size to interaction length. We then proceed to look at more realistic scenarios, using the Angantyr model [2] in PYTHIA [3] for the case of string shoving, as well as the parton cascade ALPACA [4] based on the effective kinetic theory formulated by Arnold, Moore and Yaffe [5]. Both models show a clear transition between negative and positive elliptic flow as a function of system size for the examined small collision systems.

The negative sign of elliptic flow is a solid prediction of the string interaction model while in the model based on kinetic theory it is linked to a finite interaction range. Consequently, an experimental determination of the sign of elliptic flow, will provide novel insights into the degrees of freedom governing strong nuclear interactions in high-energy collisions and the way in which they interact.

[1] C. Bierlich et al., arXiv:2409.16093 [hep-ph]
[2] C. Bierlich et al., JHEP 10, 134 (2018), arXiv:1806.10820 [hep-ph]
[3] C. Bierlich et al., SciPost Phys. Codeb. 2022, 8 (2022), arXiv:2203.11601 [hep-ph]
[4] A. Kurkela et al., Eur. Phys. J. C 84, 74 (2024), arXiv:2211.15454 [hep-ph]
[5] P. B. Arnold et al., JHEP 01 (2003), 030, arXiv:0209353 [hep-ph]","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'ROBIN', 'last_name': 'Törnkvist', 'fullName': 'Törnkvist, ROBIN', 'id': '9316040', 'affiliation': 'Universidade de Santiago de Compostela - IGFAE', 'emailHash': 'e1f128ec4cfc640fb771e52e237680e5', 'db_id': 9316040, 'person_id': 8902414}"
,poster,Quenching through the chiral phase transition,"Florio, Adrien",Unknown,Unknown,"We present a detailed numerical and analytical study of the out-of-equilibrium dynamics of Model G, the dynamical universality class relevant to the chiral phase transition. We quench the system from the high temperature, unbroken phase to the broken phase and study the real-time dynamics of the Goldstone modes, i.e. pions. Strikingly, the non-equilibrium evolution of the two-point functions exhibit a regime of exponential growth, a parametric enhancement, and subsequent slow relaxation to equilibrium. We analyze this response using mean-field theory and dynamical critical scaling. The same behavior persists in continuous ramps through the chiral phase transition, and the dynamics exhibit Kibble-Zurek scaling. We relate the exponential growth of the two-point functions to a parametric enhancement of soft pion yields relative to thermal equilibrium.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Adrien', 'last_name': 'Florio', 'fullName': 'Florio, Adrien', 'id': '9316033', 'affiliation': '', 'emailHash': 'd6e5e877b39e7247f802ba41057c0ac9', 'db_id': 9316033, 'person_id': 8932889}"
,poster,Charm and Beauty diffusion in proton-nucleus collisions: anisotropic diffusion in the early stage in a fully consistent 3+1D framework,"Parisi, Gabriele",Università degli Studi di Catania,Unknown,"In this work, we simulate $SU(3)$ color fields that 
occur in the very early stages of 
high-energy nuclear
collisions, using classical real-time lattice gauge theory. In particular, we model the structure of the proton and the longitudinal initial state fluctuations to simulate realistic non-boost invariant proton-nucleus collisions. We study the anisotropic momentum, and angular momentum, diffusion of heavy quarks in this stage. 
We find that the boost-invariant system retains a large amount of anisotropy even for values of the
proper time which are
quite larger than the typical timescale 
of the problem, namely the inverse saturation scale
$\tau=1/Q_s$. Moreover, we find that the inclusion of rapidity-dependent fluctuations leads to a partial tendency to isotropization of the system, and the amount
of isotropization increases with increasing magnitudes of such fluctuations.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Gabriele', 'last_name': 'Parisi', 'fullName': 'Parisi, Gabriele', 'id': '9316023', 'affiliation': 'Università degli Studi di Catania', 'emailHash': '5cee0d0ee7461cc26076a5fd74ef509b', 'db_id': 9316023, 'person_id': 8934361}"
,poster,Effects of temperature and energy scale on jet thermalization,"Garcia Montero, Oscar Jesús",Unknown,Unknown,"Jet thermalization is a useful tool for investigating the properties of the quark-gluon plasma (QGP) formed in relativistic heavy-ion collisions. Temperature and energy are two important scales in jet thermalization. In this study, we discretize the collision kernel of scalar theory to directly compute the eigenvalues and eigenmodes of the evolution operator, enabling an analysis of the roles of temperature and energy scales. The initial jet is simplified to a Gaussian wave packet for computational efficiency, with transformation matrices introduced for both scales to explore how different settings influence jet thermalization. Our findings highlight the impact of distinct temperature and energy scales on the QGP's non-equilibrium evolution, offering new insights into the thermalization process in high-temperature QCD matter.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Oscar Jesús', 'last_name': 'Garcia Montero', 'fullName': 'Garcia Montero, Oscar Jesús', 'id': '9316018', 'affiliation': '', 'emailHash': 'ff2d08ade59941a09862dc3658c2287a', 'db_id': 9316018, 'person_id': 8928269}"
,poster,Relaxation rate of scalar field next to a second order phase transition,"Grossi, Eduardo",University of Florence & INFN Florence,Unknown,"We investigate the dissipation rate of a scalar field in the vicinity of the phase transition and the ordered phase, specifically within the universality class of model A. This dissipation rate holds significant physical relevance, particularly in the context of interpreting effective potentials as inputs for dynamical transport simulations, such as hydrodynamics. To comprehensively understand the use of effective potentials and other calculation inputs, such as the functional renormalization group, we conduct a detailed analysis of field dependencies. We solve the functional renormalization group equations on the Schwinger-Keldysh contour to determine the effective potential and dissipation rate for both finite and infinite volumes. Furthermore, we conduct a finite-size scaling analysis to calculate the dynamic critical exponent 
z
. Our extracted value closely matches existing values from the literature.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Eduardo', 'last_name': 'Grossi', 'fullName': 'Grossi, Eduardo', 'id': '9316016', 'affiliation': '', 'emailHash': 'ea7643689ddbe2d8de22f66c0206ef12', 'db_id': 9316016, 'person_id': 8876647}"
,poster,Combinants and correlation functions in nuclear collisions: some intriguing properties of multiplicity distributions,"Rybczynski, Maciej",Jan Kochanowski University (PL),Poland,"Multiplicity distributions in e+e- and proton-proton collisions analyzed via the combinants method exhibit oscillatory behavior of the modified combinants. The possible sources of these oscillations and their impact on our understanding of the multiparticle production mechanism were discussed [1-5]. The set of combinants, Cj provides a similar measure of fluctuations as the set of cumulant factorial moments, Kq, which are very sensitive to the details of the multiplicity distribution and were frequently used in phenomenological analyses of data. However, while cumulants are best suited to the study of the densely populated region of phase space, combinants are better suited for the study of sparsely populated regions because the calculation of Cj requires only a finite number of probabilities P(N<j). The observed oscillations of the modified combinants are of physical origin and are not experimental artifacts. Modified combinants evaluated from models exhibit oscillatory behavior, though the oscillation period differs from experimental data [6].
In this presentation, we discuss how this approach can be used in nuclear collisions. We demonstrate how correlation functions can be related to combinants and illustrate how the information about just the sign of these correlation functions can be used in analyses of multiplicity distributions in nuclear collisions. It is argued that measuring couplings of the genuine multi-particle correlation functions could provide cleaner information on possible non-trivial dynamics in heavy-ion collisions. 

[1] M. Rybczyński, G. Wilk, and Z. Włodarczyk, PR D 99 (2019) 094045
[2] H.W. Ang, M. Ghaffar, A.H. Chan, M. Rybczyński, Z. Włodarczyk, G. Wilk, MPL A 34 (2019) 1950324
[3] H.W. Ang, A.H. Chan, M. Ghaffar, M. Rybczyński, G. Wilk, Z. Włodarczyk, EPJ A 56 (2020) 117 
[4] M. Rybczyński, G. Wilk, Z. Włodarczyk PR D 103 (2021) 114026
[5] H. W. Ang, M. Rybczyński, G. Wilk, and Z. Włodarczyk, PR D 105 (2022) 054003
[6] V. Z. Reyna Ortiz, M. Rybczyński, Z. Włodarczyk, PR D 108 (2023) 074009","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Maciej', 'last_name': 'Rybczynski', 'fullName': 'Rybczynski, Maciej', 'id': '9316014', 'affiliation': 'Jan Kochanowski University (PL)', 'emailHash': 'b74af7605d1c53ba11db0cf41f144aba', 'db_id': 9316014, 'person_id': 8896548}"
,poster,Baryon-Strangeness correlation in p+p and Au+Au collisions at $\sqrt{s_{NN}}$ = 200 GeV in UrQMD and PYTHIA model,"Pandav, Ashish","National Institute of Science Education and Research, Bhubaneswar",Unknown,"Baryon-strangeness (BS) correlations have been proposed as sensitive observables to probe strongly interacting matter. A particular formulation of BS correlation: $C_{BS}=-3\langle BS \rangle_c/\langle S \rangle^2_c$ (where $\langle BS \rangle_c$ is the mix-cumulant of baryon and strangeness number and $\langle S \rangle^2_c$ is the second order cumulant of strangeness) has been predicted to be unity for an ideal Quark-Gluon-Plasma (QGP). In contrast, their calculation from the hadron-resonance-gas (HRG) model yields a value around 0.6 at vanishing $\mu_B$.

In this talk, we report a study on BS correlation ($C_{BS}$) in p+p and Au+Au collisions at center-of-mass energy of 200 GeV using UrQMD and PYTHIA model. Results on transverse momentum, rapidity acceptance, and multiplicity dependence of calculations will be presented. A systematic study on the effect of multi-strange baryons on the BS correlation will be reported. These results serve as important baselines for experimental data at RHIC.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Ashish', 'last_name': 'Pandav', 'fullName': 'Pandav, Ashish', 'id': '9316010', 'affiliation': '', 'emailHash': 'ddd2f890fc6fd0214f8fa85814d6ff41', 'db_id': 9316010, 'person_id': 8940175}"
,poster,Mapping the longitudinal structure of QGP via nuclear deformations in heavy ion collisions,"Lumeng, Liu",Fudan University,Unknown,"The initial longitudinal structure of QGP is essential for understanding its formation, evolution, and properties in heavy-ion collisions. However, current flow decorrelation methods are limited by non-flow contamination, restricting access to the QGP's full longitudinal profile. By comparing collisions involving nuclei of similar masses but different deformations, we introduce a new approach that varies the initial conditions independent of non-flow. This method enabled us to uncover multiple components of the longitudinal structure of elliptic flow ($v_2$) [1] and to develop a novel technique for extracting flow decorrelations across the entire rapidity range [2]. We demonstrate the robustness of our approach using full 3D hydrodynamic and transport models. We reveal that while deformation enhances the overall magnitude of $v_2$, it leaves the long-range component of its longitudinal profile unchanged. Additionally, we discovered two distinct components of the longitudinal structure: a global twisted geometry and localized rapidity fluctuations contributing to short- and medium-range flow decorrelations. This study presents a new way to disentangle long- and short-range flow decorrelations from non-flow backgrounds, providing a concrete example of how leveraging the structure differences between isobar nuclei can help us gain new insights into the initial conditions of heavy-ion collisions.

[1] Sources of longitudinal flow decorrelations in high-energy nuclear collisions, https://arxiv.org/abs/2408.15006

[2] Longitudinal Structure of Quark-Gluon Plasma Unveiled Through Nuclear Deformations, https://arxiv.org/abs/2405.08749","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Liu', 'last_name': 'Lumeng', 'fullName': 'Lumeng, Liu', 'id': '9316008', 'affiliation': 'Fudan University', 'emailHash': '64c61224357daee92d3abd1518028145', 'db_id': 9316008, 'person_id': 8841428}"
,poster,Study of the effect of mass on the baryon correlation puzzle using the ALICE experiment,"Chochulska, Zuzanna Anna",Warsaw University of Technology (PL),Poland,"The angular correlation function is a key tool in the study of hadronization mechanisms. Several effects influence these functions, including quantum statistics, final state interactions, energy and momentum conservation, resonance decays and the quark composition of the interacting particles. This serves as a powerful tool for checking the validity of the theoretical models.
\newline

This analysis extends previous studies that revealed unexplained anticorrelations in like-sign baryon pairs, such as pp + $\bar{\mathrm{p}}\bar{\mathrm{p}}$ and p$\Lambda$ + $\bar{\mathrm{p}}\bar{\Lambda}$. By comparing the pp and p$\phi$ meson angular correlation functions from pp collisions at $\sqrt{s}=13.6 \mathrm{TeV}$ recorded by the ALICE experiment, it will be tested whether this effect could be exclusively baryonic in nature. Preliminary results and their implications for the understanding of hadronization mechanisms will be presented, along with a discussion of how these results contribute to resolving longstanding questions regarding the baryon correlation puzzle.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Zuzanna Anna', 'last_name': 'Chochulska', 'fullName': 'Chochulska, Zuzanna Anna', 'id': '9294164', 'affiliation': 'Warsaw University of Technology (PL)', 'emailHash': 'e8cb9eed564b41266da30fdfbe0fc0e6', 'db_id': 9294164, 'person_id': 8940144}"
,poster,Dijet invariant mass in pp and p--Pb collisions at $\sqrt{s_\mathrm{NN}}=5.02$ TeV with ALICE,"Huhta, Laura",University of Jyvaskyla (FI),FI,"In this poster, the first ALICE measurements of dijet invariant mass spectra of charged-particle jets are presented for pp and p--Pb collisions at $\sqrt{s_\mathrm{NN}}=5.02$ TeV. Dijet invariant mass measurements in small systems provide a baseline for dijet studies in Pb--Pb collisions, in which dijet properties can act as sensitive probes of jet quenching in the quark-gluon plasma. For this analysis, charged-particle jets are reconstructed with the resolution parameter $R=0.4$. Using the excellent low transverse momentum reach of ALICE, the dijet invariant mass spectrum and the nuclear modification factor $R_{\rm{pA}}$ are presented in a mass range from 75 to 150 GeV/$c^2$, which is the lowest mass range reported to date. The results are compared to different Monte Carlo simulations using nuclear PDFs, which suggest that these measurements probe nuclear matter in the antishadowing regime.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Laura', 'last_name': 'Huhta', 'fullName': 'Huhta, Laura', 'id': '9294163', 'affiliation': 'University of Jyvaskyla (FI)', 'emailHash': 'ec321bb18e3ea21420d784a6f0a88602', 'db_id': 9294163, 'person_id': 8939457}"
,poster,Performance evaluation of p-type silicon sensors for the ALICE FoCal-E  in irradiation tests,"Takamura, Mai",Nara Women's University (JP),Unknown,"Much has been learned about the quark gluon plasma (QGP) produced in relativistic heavy-ion collisions, but one of the most challenging issues that still needs to be addressed is that it reaches thermal equilibrium much earlier than theoretically expected. Color glass condensation (CGC) is a strong candidate for the mechanism by which this occurs, but experimental verification has not yet been successful. In the ALICE experiment, with the aim of experimentally confirming CGC, we are developing Forward Calorimeter (FoCal), which consists of an electromagnetic calorimeter and a hadron calorimeter, to precisely measure the position and energy of direct photons and photons from $\pi^0$ decay, which can be the signals of CGC, in the forward region with small x. The FoCal electromagnetic calorimeter consists of low-granularity pad types and high-granularity pixel types, and we are developing a pad type electromagnetic calorimeter (FoCal-E pad). Since FoCal will be installed at forward region of the beam axis where many neutrons will be irradiated, a p-type silicon sensor which has high neutron tolerance is used. To evaluate the performance of the sensor, a neutron irradiation test was conducted at RIKEN-RANS and a beam test experiment was conducted at TOHOKU-ELPH with positrons of various energies injected. In the ALICE experiment, a maximum neutron irradiation amount of about $10^{14} n_{eq}/cm^2$ is expected at the location where FoCal will be installed. In the RANS test, the dose to the silicon sensor was estimated by analyzing the indium foil dose, which has high sensitivity to neutron irradiation, placing around the silicon sensor. The results of the estimation indicate that the neutron dose to the sensor was about $6 × 10^{13} n_{eq}/cm$. The MIP (Minimum Ionizing Particle) signal of neutron-irradiated and of non-irradiated sensors were detected in the beam test data to evaluate the performance change of the sensors. In this poster, we will report on the development status of FoCal-E and discuss the results of the performance evaluation of the silicon sensor using these tests.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Mai', 'last_name': 'Takamura', 'fullName': 'Takamura, Mai', 'id': '9294162', 'affiliation': ""Nara Women's University (JP)"", 'emailHash': '4bd6f4fee1f62bcc8a8882ff9cf536b8', 'db_id': 9294162, 'person_id': 8938900}"
,poster,Performance study of non-prompt $J/\psi$ production in Pb--Pb collisions at $\sqrt{s_{\rm NN}}=5.36$ TeV from ALICE,"Ji, Yuanjing",GSI - Helmholtzzentrum fur Schwerionenforschung GmbH (DE),Germany,"Lattice QCD calculations predict that a strongly-coupled QCD matter, the quark-gluon plasma (QGP), can be formed in relativistic heavy-ion collisions at extremely high temperatures and energy densities. Due to their large masses, heavy quarks ($c, b$) are predominantly produced in the initial hard scattering process before the hot QCD medium forms. Their final-state dynamics, therefore, encode information about the evolution of the system, making them effective probes to the properties of the hot QCD medium. Charmonia, bound states of a charm and an anti-charm quark, are of particular interest. In high-energy hadronic collisions, inclusive $J/\psi$ production consists of both prompt and non-prompt components. The prompt component includes $J/\psi$ produced directly or from the decays of higher-mass charmonium states (e.g., $\psi$(2S) or $\chi_c$), while the non-prompt component originates from the weak decays of bottom hadrons. Therefore, the study of the production and properties of non-prompt $J/\psi$ would provide valuable insights into those of the beauty hadrons.

The Time Projection Chamber and Inner Tracking System of the ALICE detector were recently upgraded, allowing a $\sim50$ times increase in read-out rate in Run3 of the Large Hadron Collider (LHC). In this poster, we will study the separation capability of the prompt and non-prompt $J/\psi$ components in the ALICE detector. The performance of the non-prompt $J/\psi$ measurements in Pb--Pb collisions at $\sqrt{s_{\rm NN}}$ in ALICE during LHC Run3 will be presented.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yuanjing', 'last_name': 'Ji', 'fullName': 'Ji, Yuanjing', 'id': '9294161', 'affiliation': 'GSI - Helmholtzzentrum fur Schwerionenforschung GmbH (DE)', 'emailHash': 'b066e5a8c9fea8a2767567f5856dafd6', 'db_id': 9294161, 'person_id': 8938840}"
