Session,Type,Title,Speaker,Institute,Country,Raw_Speaker_Data
Parallel session 10,parallel,Constraining the Phases of Hot QCD Matter via Precision Measurement of the Speed of Sound with the CMS Experiment,"Li, Wei",Rice University (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Wei', 'last_name': 'Li', 'fullName': 'Li, Wei', 'id': '9381796', 'affiliation': 'Rice University (US)', 'emailHash': '93b6c49521e460dbdbcad994b84e4728', 'db_id': 9381796, 'person_id': 9125598}"
Parallel session 10,parallel,Quantifying fluctuation signatures of the QCD critical point using maximum entropy freeze-out,"Sushama Pradeep, Maneesha",Unknown,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Maneesha', 'last_name': 'Sushama Pradeep', 'fullName': 'Sushama Pradeep, Maneesha', 'id': '9288954', 'affiliation': '', 'emailHash': '0f7550eadc88708cc496635d2273e68e', 'db_id': 9288954, 'person_id': 8937350}"
Parallel session 10,parallel,Search for the critical endpoint in high-statistics lattice QCD simulations,"Adam, Alexander",Bergische Universität Wuppertal,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Alexander', 'last_name': 'Adam', 'fullName': 'Adam, Alexander', 'id': '9288968', 'affiliation': 'Bergische Universität Wuppertal', 'emailHash': '6d7da9e0cc718cab6ffddfb407b57ac1', 'db_id': 9288968, 'person_id': 8938453}"
Parallel session 10,parallel,Next to leading order estimate for the critical endpoint from contours of constant observables with lattice QCD,"Guenther, Jana N.",University of Wuppertal,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jana N.', 'last_name': 'Guenther', 'fullName': 'Guenther, Jana N.', 'id': '9288989', 'affiliation': 'University of Wuppertal', 'emailHash': '3ee8654b3fa7a94ffa99adf1fbdc7200', 'db_id': 9288989, 'person_id': 8931984}"
Parallel session 35,parallel,Proton High-order Cumulants Results from the STAR Fixed-Target Program,"Sweger, Zachary","University of California, Davis",USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Zachary', 'last_name': 'Sweger', 'fullName': 'Sweger, Zachary', 'id': '9414312', 'affiliation': 'University of California, Davis', 'emailHash': 'e5a9bdce7049b96c7b47644527a16b8c', 'db_id': 9414312, 'person_id': 9157258}"
Parallel session 35,parallel,Higher order net-baryon number cumulants and baryon-strangeness correlations: Comparing QCD results on the pseudo-critical line with RHIC-BES II results on the freeze-out line,"Goswami, Jishnu",Bielefeld University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jishnu', 'last_name': 'Goswami', 'fullName': 'Goswami, Jishnu', 'id': '9288862', 'affiliation': 'Bielefeld University', 'emailHash': 'c5e8ec8c712ea5f049e8599491b18537', 'db_id': 9288862, 'person_id': 8928764}"
Parallel session 30,parallel,Precision Measurement of Kinematic Range Scan of Fluctuations of (Net-)proton Multiplicity Distributions in Au+Au Collisions from RHIC-STAR,"Huang, Yige",Central China Normal University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yige', 'last_name': 'Huang', 'fullName': 'Huang, Yige', 'id': '9414317', 'affiliation': '', 'emailHash': '58ddb5d26291d8009781ae55f6992328', 'db_id': 9414317, 'person_id': 9157260}"
Parallel session 30,parallel,Baryon-Strangeness Correlations in Au+Au Collisions at RHIC-STAR,"Feng, HANWEN",Central China Normal University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'HANWEN', 'last_name': 'Feng', 'fullName': 'Feng, HANWEN', 'id': '9414316', 'affiliation': 'Central China Normal University', 'emailHash': 'b56da357cc65635b9c9f686c82213658', 'db_id': 9414316, 'person_id': 9157259}"
Parallel session 30,parallel,Locating the QCD critical point from first principles through contours of constant entropy density,"Shah, Hitansh",University of Houston,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Hitansh', 'last_name': 'Shah', 'fullName': 'Shah, Hitansh', 'id': '9288797', 'affiliation': '', 'emailHash': 'd6450342fabc0552863e6bcf71fba5ad', 'db_id': 9288797, 'person_id': 8896316}"
Parallel session 30,parallel,Universal scaling near the chiral phase transition in (2+1)-flavor QCD,"Mitra, Sabarnya",Bielefeld University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Sabarnya', 'last_name': 'Mitra', 'fullName': 'Mitra, Sabarnya', 'id': '9288854', 'affiliation': 'Bielefeld University', 'emailHash': '8dac6b240a3ea0df6e7919c5560a3c4d', 'db_id': 9288854, 'person_id': 8926139}"
Parallel session 20,parallel,Higher-Order Fluctuations: Unveiling the Final Frontier of QCD at the LHC with ALICE,"Fokin, Ilya",Heidelberg University (DE),Germany,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Ilya', 'last_name': 'Fokin', 'fullName': 'Fokin, Ilya', 'id': '9385536', 'affiliation': 'Heidelberg University (DE)', 'emailHash': '09d63e784fb6964a81820e295705eae5', 'db_id': 9385536, 'person_id': 9129373}"
Parallel session 20,parallel,Probing sound propagation in the QGP via relativistic ultra-central collisions with ALICE,"Vazquez Rueda, Omar",University of Houston (US),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Omar', 'last_name': 'Vazquez Rueda', 'fullName': 'Vazquez Rueda, Omar', 'id': '9385569', 'affiliation': 'University of Houston (US)', 'emailHash': '0c62b8f5f93358d94035814c5373af75', 'db_id': 9385569, 'person_id': 8937365}"
Parallel session 20,parallel,Exploring QCD matter in extreme conditions with Machine Learning,"Zhou, Kai",CUHK-Shenzhen,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Kai', 'last_name': 'Zhou', 'fullName': 'Zhou, Kai', 'id': '9288624', 'affiliation': 'CUHK-Shenzhen', 'emailHash': '6b985062ae3c7700ef15c6d21a9a906f', 'db_id': 9288624, 'person_id': 8844756}"
Parallel session 20,parallel,Simulating stochastic diffusion in critical and near-critical fluids in (3+1) dimensions,"Schaefer, Thomas",North Carolina State University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Thomas', 'last_name': 'Schaefer', 'fullName': 'Schaefer, Thomas', 'id': '9288695', 'affiliation': '', 'emailHash': '73bdb506789d0d71d0faad9d06b1e1aa', 'db_id': 9288695, 'person_id': 8881550}"
Parallel session 20,parallel,Covariant formulation of spinodal decomposition for simulating first-order QCD phase transition,"Singh, Mayank",Vanderbilt University,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Mayank', 'last_name': 'Singh', 'fullName': 'Singh, Mayank', 'id': '9288715', 'affiliation': 'Vanderbilt University', 'emailHash': '3a1b6b23e1a6c356253be63cdd8eda48', 'db_id': 9288715, 'person_id': 8885515}"
Parallel session 29,parallel,Strangeness production in different collision systems and at different collision energies with the STAR experiment,"Yuan, Weiguang",Tsinghua University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Weiguang', 'last_name': 'Yuan', 'fullName': 'Yuan, Weiguang', 'id': '9414321', 'affiliation': 'Tsinghua University', 'emailHash': 'e8f69a27addcecb54b93afd81d3b98aa', 'db_id': 9414321, 'person_id': 9157262}"
Parallel session 29,parallel,"Production, flow, and properties of hypernuclei in heavy-ions with ALICE","Ditzel, Janik",Goethe University Frankfurt (DE),Germany,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Janik', 'last_name': 'Ditzel', 'fullName': 'Ditzel, Janik', 'id': '9385712', 'affiliation': 'Goethe University Frankfurt (DE)', 'emailHash': '957ddc6ad93a818fd1b822a81fee85d3', 'db_id': 9385712, 'person_id': 9129484}"
Parallel session 29,parallel,Exploring the hadronic phase with momentum and azimuthal distribution of short-lived resonances and understanding the internal structure of exotic resonances,"Kim, Junlee",CERN,Switzerland,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Junlee', 'last_name': 'Kim', 'fullName': 'Kim, Junlee', 'id': '9385713', 'affiliation': 'CERN', 'emailHash': 'd5ef3818a51ebafe5ec952d903ed8768', 'db_id': 9385713, 'person_id': 8940221}"
Parallel session 29,parallel,New Hypernuclei Measurements from STAR,"zhou, yingjie",GSI,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'yingjie', 'last_name': 'zhou', 'fullName': 'zhou, yingjie', 'id': '9414320', 'affiliation': '', 'emailHash': '513ff4bd25800603f6a233bfebc4b3c6', 'db_id': 9414320, 'person_id': 8939858}"
Parallel session 23,parallel,Probing the structure of light exotic hadron $f_0(980)$ with elliptic flow in p-Pb collisions at the LHC,"Wang, Yili",Peking University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yili', 'last_name': 'Wang', 'fullName': 'Wang, Yili', 'id': '9289011', 'affiliation': 'Peking University', 'emailHash': 'ea3a6166dc2c893e318b9df8091841cb', 'db_id': 9289011, 'person_id': 8885759}"
Parallel session 23,parallel,Deuterons emergence through coalescence with ALICE,"Mahlein, Maximilian",Technische Universitaet Muenchen (DE),Germany,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Maximilian', 'last_name': 'Mahlein', 'fullName': 'Mahlein, Maximilian', 'id': '9386313', 'affiliation': 'Technische Universitaet Muenchen (DE)', 'emailHash': '9bc002b10bbbaa678f3f1e17d8ac5445', 'db_id': 9386313, 'person_id': 9130216}"
Parallel session 23,parallel,ALICE charming take on strangeness enhancement in pp collisions,"Triolo, Andrea Sofia","University of Messina (IT),  INFN Catania (IT)",Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Andrea Sofia', 'last_name': 'Triolo', 'fullName': 'Triolo, Andrea Sofia', 'id': '9385592', 'affiliation': 'University of Messina (IT),  INFN Catania (IT)', 'emailHash': '46114d40ad48ed9b727d904b3c809b84', 'db_id': 9385592, 'person_id': 9129399}"
Parallel session 23,parallel,Study of Hypernuclei Production Mechanisms and Formation Regions with HADES,"Spies, Simon",Johann-Wolfgang-Goethe Univ. (DE),Germany,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Simon', 'last_name': 'Spies', 'fullName': 'Spies, Simon', 'id': '9359311', 'affiliation': 'Johann-Wolfgang-Goethe Univ. (DE)', 'emailHash': 'c06afb4a6ed8037f954fca88dfe35c2c', 'db_id': 9359311, 'person_id': 8861452}"
Parallel session 7,parallel,Testing the QCD formation time with reconstructed parton splittings,"Brewer, Jasmine Therese",University of Oxford (GB),UK,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jasmine Therese', 'last_name': 'Brewer', 'fullName': 'Brewer, Jasmine Therese', 'id': '9288944', 'affiliation': 'University of Oxford (GB)', 'emailHash': '8594aa18b92a774f4ab1f337c40a8b3b', 'db_id': 9288944, 'person_id': 8937359}"
Parallel session 7,parallel,Pre-equilibrium charm quark dynamics and their impact on D-Meson observables,"Schenke, Bjoern",Brookhaven National Lab,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Bjoern', 'last_name': 'Schenke', 'fullName': 'Schenke, Bjoern', 'id': '9288918', 'affiliation': 'Brookhaven National Lab', 'emailHash': '4a88eb902ae580760430eaf0464746cf', 'db_id': 9288918, 'person_id': 8858157}"
Parallel session 7,parallel,Investigating Charm Quark Interactions and Hadronization in PbPb Collisions through $\Lambda_c^+$ and $D_s^\pm$ flow Measurements,"Saha, Nihar Ranjan",Indian Institute of Technology Madras (IN),India,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Nihar Ranjan', 'last_name': 'Saha', 'fullName': 'Saha, Nihar Ranjan', 'id': '9381679', 'affiliation': 'Indian Institute of Technology Madras (IN)', 'emailHash': '1f4b6d737dbbe6175a1ac2ab9bee6dcd', 'db_id': 9381679, 'person_id': 9125482}"
Parallel session 7,parallel,Charm quark and QGP interactions through the spectra and anisotropic flow of D0 over the widest pT interval using Event-Shape Engineering at CMS,"Chandra, Soumik",Purdue University (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Soumik', 'last_name': 'Chandra', 'fullName': 'Chandra, Soumik', 'id': '9381764', 'affiliation': 'Purdue University (US)', 'emailHash': 'abf6f531962b54419229aba23591ccf2', 'db_id': 9381764, 'person_id': 9125565}"
Parallel session 7,parallel,sPHENIX measurement of the $\Lambda_c$ / $D^0$ ratio in p+p collisions at RHIC,"Osborn, Joe",Brookhaven National Laboratory,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Joe', 'last_name': 'Osborn', 'fullName': 'Osborn, Joe', 'id': '9359291', 'affiliation': 'Brookhaven National Laboratory', 'emailHash': '5635915083c059c97fad0a51465715c3', 'db_id': 9359291, 'person_id': 9103968}"
Parallel session 27,parallel,Quarkonium production in heavy-ion collisions with ALICE,"Lofnes, Ingrid Mckibben",University of Bergen (NO),NO,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Ingrid Mckibben', 'last_name': 'Lofnes', 'fullName': 'Lofnes, Ingrid Mckibben', 'id': '9385601', 'affiliation': 'University of Bergen (NO)', 'emailHash': '10f2a9cb24d60d00a03b3133904b12da', 'db_id': 9385601, 'person_id': 9129403}"
Parallel session 27,parallel,Efficiently simulating quarkonium's evolution beyond the dipole approximation,"Escobedo Espinosa, Miguel Angel",Universitat de Barcelona,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Miguel Angel', 'last_name': 'Escobedo Espinosa', 'fullName': 'Escobedo Espinosa, Miguel Angel', 'id': '9288865', 'affiliation': 'Universitat de Barcelona', 'emailHash': '059a7d93660a522048bf08631e468c8a', 'db_id': 9288865, 'person_id': 8931630}"
Parallel session 27,parallel,Determination of space diffusion coefficient by heavy flavour $R_{AA}$ and $v_n$ in an event-by-event approach,"Sambataro, Maria Lucia",Università degli Studi di Catania,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Maria Lucia', 'last_name': 'Sambataro', 'fullName': 'Sambataro, Maria Lucia', 'id': '9288874', 'affiliation': 'Università degli Studi di Catania', 'emailHash': '794d73cacd8229eef1619b132263a6bf', 'db_id': 9288874, 'person_id': 8931693}"
Parallel session 27,parallel,Unscreened potential and quarkonium width in QGP,"Larsen, Rasmus",Stony Brook University,United States,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Rasmus', 'last_name': 'Larsen', 'fullName': 'Larsen, Rasmus', 'id': '9288913', 'affiliation': '', 'emailHash': 'c6f9161614ff97dbff2a3cdd80359d36', 'db_id': 9288913, 'person_id': 8935829}"
Parallel session 13,parallel,Studying charm-quark hadronization via charm-baryon production measurements in pp at the LHC with ALICE,"Sharma, Himanshu","Universita e INFN, Padova (IT)",Italy,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Himanshu', 'last_name': 'Sharma', 'fullName': 'Sharma, Himanshu', 'id': '9385590', 'affiliation': 'Universita e INFN, Padova (IT)', 'emailHash': '1c0a12d722adf3b758d97d0df8d031a9', 'db_id': 9385590, 'person_id': 8896597}"
Parallel session 13,parallel,Prompt/Non-prompt J/ψ production in pp collisions at forward and midrapidity with ALICE,"Acharya, Shreyasi","Universita e INFN, Bari (IT)",Italy,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Shreyasi', 'last_name': 'Acharya', 'fullName': 'Acharya, Shreyasi', 'id': '9385597', 'affiliation': 'Universita e INFN, Bari (IT)', 'emailHash': 'b2d93f75f2942a2839049f75f8fe9292', 'db_id': 9385597, 'person_id': 9129401}"
Parallel session 13,parallel,A comprehensive study of open heavy flavor transport and hadronization in heavy-ion collisions,"Fu, Yu",Duke university,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yu', 'last_name': 'Fu', 'fullName': 'Fu, Yu', 'id': '9293832', 'affiliation': 'Duke university', 'emailHash': '46b5fc6a35209bc0589d0e568a30f7d7', 'db_id': 9293832, 'person_id': 8913019}"
Parallel session 13,parallel,Heavy flavor correlations and Quarkonia production in high energy proton-proton collisions in the EPOS4HQ framework,"Zhao, Jiaxing",Subatech,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jiaxing', 'last_name': 'Zhao', 'fullName': 'Zhao, Jiaxing', 'id': '9288829', 'affiliation': 'Subatech', 'emailHash': 'f0ff00f886a09ebae2b656e82d41e98c', 'db_id': 9288829, 'person_id': 8918479}"
Parallel session 3,parallel,Charm-hadron polarization in hadronic collisions at the LHC with ALICE,"Faggin, Mattia",CERN,Switzerland,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Mattia', 'last_name': 'Faggin', 'fullName': 'Faggin, Mattia', 'id': '9385581', 'affiliation': 'CERN', 'emailHash': 'e35b2ddef3ed66a1dfe31f8aaca9a827', 'db_id': 9385581, 'person_id': 9129394}"
Parallel session 3,parallel,Testing perturbative QCD calculations with beauty-meson production in proton–proton collisions with ALICE,"Chinu, Fabrizio",Universita e INFN Torino (IT),Italy,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Fabrizio', 'last_name': 'Chinu', 'fullName': 'Chinu, Fabrizio', 'id': '9385584', 'affiliation': 'Universita e INFN Torino (IT)', 'emailHash': 'f158d9566a9c0ce70929dc8169b09a31', 'db_id': 9385584, 'person_id': 9129395}"
Parallel session 3,parallel,Studying charm and beauty quark production and hadronisation with charm hadron measurements with ALICE,"Dello Stritto, Luigi",CERN,Switzerland,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Luigi', 'last_name': 'Dello Stritto', 'fullName': 'Dello Stritto, Luigi', 'id': '9385586', 'affiliation': 'CERN', 'emailHash': 'f11ad4edde3bbbc401a1ddfc90e815c3', 'db_id': 9385586, 'person_id': 9129396}"
Parallel session 3,parallel,Investigating charm-quark dynamics in the QGP via the charm-hadron elliptic flow in Pb–Pb collisions with ALICE,"Wu, Chuntai","Universita e INFN, Padova (IT)",Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Chuntai', 'last_name': 'Wu', 'fullName': 'Wu, Chuntai', 'id': '9385587', 'affiliation': 'Universita e INFN, Padova (IT)', 'emailHash': '723b56d4e9df069d4c1efe2c52b70be0', 'db_id': 9385587, 'person_id': 9129397}"
Parallel session 3,parallel,Statistical Production of $B_c$ Mesons in Heavy-Ion Collisions at the LHC Energy,"He, Min",Nanjing University of Science & Technology,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Min', 'last_name': 'He', 'fullName': 'He, Min', 'id': '9288618', 'affiliation': 'Nanjing University of Science & Technology', 'emailHash': '809c07da00758e2c6acc07bb0b0ed912', 'db_id': 9288618, 'person_id': 8827054}"
Parallel session 3,parallel,Intrinsic Heavy Flavor Production of Tetraquarks,"Vogt, Ramona",LLNL and UC Davis,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Ramona', 'last_name': 'Vogt', 'fullName': 'Vogt, Ramona', 'id': '9288660', 'affiliation': 'LLNL and UC Davis', 'emailHash': '0825b4ca2f7247ffcb0f3ef5bfb8400e', 'db_id': 9288660, 'person_id': 8874356}"
Parallel session 3,parallel,Heavy Quark Diffusion Coefficient from Lattice QCD,"Dasilva Golan, Jorge Luis",Brookhaven National Laboratory,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jorge Luis', 'last_name': 'Dasilva Golan', 'fullName': 'Dasilva Golan, Jorge Luis', 'id': '9288732', 'affiliation': 'Brookhaven National Laboratory', 'emailHash': 'aa7ef4d0405fe97bd86301293158a456', 'db_id': 9288732, 'person_id': 8888443}"
Parallel session 11,parallel,Dissipative contributions to spin polarization,"Buzzegoli, Matteo",West University of Timisoara,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Matteo', 'last_name': 'Buzzegoli', 'fullName': 'Buzzegoli, Matteo', 'id': '9288781', 'affiliation': 'West University of Timisoara', 'emailHash': '781253c2704ae03f32f9253c22c388a8', 'db_id': 9288781, 'person_id': 8879015}"
Parallel session 11,parallel,Baryon Electric Charge Correlation as a Magnetometer of QCD,"Kumar, Arpith",Central China Normal University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Arpith', 'last_name': 'Kumar', 'fullName': 'Kumar, Arpith', 'id': '9288804', 'affiliation': 'Central China Normal University', 'emailHash': 'f6d36c3cb60f53ff2afa67e9a8ac7701', 'db_id': 9288804, 'person_id': 8896810}"
Parallel session 11,parallel,Vortex Rings in Event-by-Event Relativistic Heavy-Ion Collisions,"Torrieri, Giorgio","IFGW, Unicamp",Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Giorgio', 'last_name': 'Torrieri', 'fullName': 'Torrieri, Giorgio', 'id': '9288843', 'affiliation': '', 'emailHash': '061b80fe77d9c55993ad8b35c41c0e6c', 'db_id': 9288843, 'person_id': 8843790}"
Parallel session 11,parallel,Measurements of global and local spin polarization of hyperons in Au+Au collisions at RHIC-STAR,"Lu, Tan","Institute of Modern Physics, Chinese Academy of Sciences",Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Tan', 'last_name': 'Lu', 'fullName': 'Lu, Tan', 'id': '9414319', 'affiliation': 'Institute of Modern Physics, Chinese Academy of Sciences', 'emailHash': '1b855917f3bca718ff0934cbb8bf7e3f', 'db_id': 9414319, 'person_id': 9157261}"
Parallel session 11,parallel,Search for the Chiral Magnetic Wave at STAR with Isobar and Au+Au collisions,"Nain, Ankita","DAV College, Panjab University, Chandigarh",Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Ankita', 'last_name': 'Nain', 'fullName': 'Nain, Ankita', 'id': '9414322', 'affiliation': '', 'emailHash': '59e4ff0a4aa589810a98481c38250c9d', 'db_id': 9414322, 'person_id': 9157263}"
Parallel session 1,parallel,Initial conditions and bulk viscosity effects on $\Lambda$ polarization in high-energy heavy ion collisions,"Palermo, Andrea",Stony Brook University,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Andrea', 'last_name': 'Palermo', 'fullName': 'Palermo, Andrea', 'id': '9288667', 'affiliation': 'Stony Brook University', 'emailHash': 'f6c1273de41fb196673db7add6b4b5f3', 'db_id': 9288667, 'person_id': 8876648}"
Parallel session 1,parallel,Hydrodynamic contributions to the spin polarization and spin alignment in heavy ion collisions,"Yi, Cong",University of Science and Technology of China,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Cong', 'last_name': 'Yi', 'fullName': 'Yi, Cong', 'id': '9288676', 'affiliation': '', 'emailHash': '6fc407999d085cead5657d78a1f511f1', 'db_id': 9288676, 'person_id': 8878652}"
Parallel session 1,parallel,Initial-state-driven spin polarization in heavy-ion collisions,"Speranza, Enrico",CERN,Switzerland,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Enrico', 'last_name': 'Speranza', 'fullName': 'Speranza, Enrico', 'id': '9288709', 'affiliation': 'CERN', 'emailHash': 'da90b3b19a2df3cc4da56647b6d76e11', 'db_id': 9288709, 'person_id': 8871182}"
Parallel session 1,parallel,Search for the quark flavor dependence of the Chiral Magnetic Effect through charge-dependent correlations with identified hadrons at ALICE,"Wang, Zhengqing",Fudan University (CN),China,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Zhengqing', 'last_name': 'Wang', 'fullName': 'Wang, Zhengqing', 'id': '9385566', 'affiliation': 'Fudan University (CN)', 'emailHash': '0e014c8c569f19fffcb2af2cfc21c5d3', 'db_id': 9385566, 'person_id': 9129388}"
Parallel session 1,parallel,Investigating the Event-Shape Methods in Search for the Chiral Magnetic Effect in Relativistic Heavy Ion Collisions,"Li, Han-Sheng",Purdue University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Han-Sheng', 'last_name': 'Li', 'fullName': 'Li, Han-Sheng', 'id': '9288901', 'affiliation': '', 'emailHash': 'cd1ea6ba05da6b9d475b1e116f7fc305', 'db_id': 9288901, 'person_id': 8933640}"
Parallel session 1,parallel,Measurement of  $\Lambda$  $\bar{\Lambda}$ spin correlation in proton-proton collisions at STAR,"Vanek, Jan",Brookhaven National Laboratory,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jan', 'last_name': 'Vanek', 'fullName': 'Vanek, Jan', 'id': '9414364', 'affiliation': 'Brookhaven National Laboratory', 'emailHash': '20da21149d7ae17dc4c7ea7cf3280761', 'db_id': 9414364, 'person_id': 9157295}"
Parallel session 1,parallel,Global quark spin correlations in relativistic heavy ion collisions,"Wang, Qun",University of Science and Technology of China,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Qun', 'last_name': 'Wang', 'fullName': 'Wang, Qun', 'id': '9288653', 'affiliation': 'University of Science and Technology of China', 'emailHash': '2ce57d8ac65c69f5c8c291795291908d', 'db_id': 9288653, 'person_id': 8868936}"
Parallel session 25,parallel,Dependence of the bulk viscosity of neutron star matter on the nuclear symmetry energy,"Yang, Yumu",University of Illinois Urbana-Champaign,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yumu', 'last_name': 'Yang', 'fullName': 'Yang, Yumu', 'id': '9288649', 'affiliation': '', 'emailHash': 'bf680db9f5f5b514e0a50615c6747750', 'db_id': 9288649, 'person_id': 8871179}"
Parallel session 12,parallel,Measurement of directed flow of $K^{*0}$ and $\phi$ Resonances in Au+Au collisions at RHIC BES energies,"Nasim, Md.","University of California, Los Angeles",USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Md.', 'last_name': 'Nasim', 'fullName': 'Nasim, Md.', 'id': '9414304', 'affiliation': 'University of California, Los Angeles', 'emailHash': 'ceffb6ab9adc0b1fe11857b170984c8e', 'db_id': 9414304, 'person_id': 9157254}"
Parallel session 9,parallel,Extending the fluid-dynamic description to the initial state,"Kirchner, Andreas",Duke University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Andreas', 'last_name': 'Kirchner', 'fullName': 'Kirchner, Andreas', 'id': '9288821', 'affiliation': '', 'emailHash': '38c463da6d6e5adf03f79ea724bf098f', 'db_id': 9288821, 'person_id': 8893591}"
