Session,Type,Title,Speaker,Institute,Country,Raw_Speaker_Data
Correlations and fluctuations,parallel,Bose-Einstein correlation measurements at CMS,"Dogra, Sunil Manohar",UNESP - Universidade Estadual  Paulista (BR),Brazil,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Sunil Manohar', 'last_name': 'Dogra', 'fullName': 'Dogra, Sunil Manohar', 'id': '1728838', 'affiliation': 'UNESP - Universidade Estadual  Paulista (BR)', 'emailHash': '1fc509241aa17f8a886dc21199faa302', 'db_id': 1728838, 'person_id': 1867998}"
Poster session,poster,Nuclei identification and hypernuclei reconstruction with the ALICE inner tracker upgrade,"Bufalino, Stefania",Universita e INFN (IT),Italy,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Stefania', 'last_name': 'Bufalino', 'fullName': 'Bufalino, Stefania', 'id': '1728841', 'affiliation': 'Universita e INFN (IT)', 'emailHash': '3154d7540c36db82fa50e507ee9a22f2', 'db_id': 1728841, 'person_id': 1868000}"
Poster session,poster,Diffractive vector meson production in ultraperipheral heavy ion collisions from the Color Glass Condensate,"Mäntysaari, Heikki",University of Jyväskylä,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Heikki', 'last_name': 'Mäntysaari', 'fullName': 'Mäntysaari, Heikki', 'id': '1728842', 'affiliation': 'University of Jyväskylä', 'emailHash': 'd609afdd7f4482f1fe68144584945172', 'db_id': 1728842, 'person_id': 1868001}"
Poster session,poster,Performance for the reconstruction of B mesons with the ALICE inner tracker upgrade,"Stiller, Johannes Hendrik",Ruprecht-Karls-Universitaet Heidelberg (DE),Germany,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Johannes Hendrik', 'last_name': 'Stiller', 'fullName': 'Stiller, Johannes Hendrik', 'id': '1728844', 'affiliation': 'Ruprecht-Karls-Universitaet Heidelberg (DE)', 'emailHash': 'ca8ae905ee23f15c35449b9634fc5a40', 'db_id': 1728844, 'person_id': 1868003}"
Poster session,poster,Performance for the reconstruction of $\rm{\Lambda_b}$ baryons with the ALICE inner tracker upgrade,"Terrevoli, Cristina",Universita e INFN (IT),United States,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Cristina', 'last_name': 'Terrevoli', 'fullName': 'Terrevoli, Cristina', 'id': '1728845', 'affiliation': 'Universita e INFN (IT)', 'emailHash': 'd73b9fbc5d6ab794e2111564fe857bea', 'db_id': 1728845, 'person_id': 1868004}"
Poster session,poster,Prospects for the ALICE muon physics with the Muon Forward Tracker upgrade,"Uras, Antonio",Universite Claude Bernard-Lyon I (FR),France,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Antonio', 'last_name': 'Uras', 'fullName': 'Uras, Antonio', 'id': '1728846', 'affiliation': 'Universite Claude Bernard-Lyon I (FR)', 'emailHash': '8fd69e373b537d5b01faa9d8b06d552e', 'db_id': 1728846, 'person_id': 1868005}"
Poster session,poster,Nonperturbative gluonic three-point correlations,"Huber, Markus",KFU Graz,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Markus', 'last_name': 'Huber', 'fullName': 'Huber, Markus', 'id': '1728847', 'affiliation': 'KFU Graz', 'emailHash': '4534aedbb50772afa627195c5a4505f5', 'db_id': 1728847, 'person_id': 1868006}"
"Future experimental facilities, upgrades, and instrumentation",unknown,The upgrade of the ALICE Inner Tracking System,"Siddhanta, Sabyasachi",Universita e INFN (IT),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Sabyasachi', 'last_name': 'Siddhanta', 'fullName': 'Siddhanta, Sabyasachi', 'id': '1728851', 'affiliation': 'Universita e INFN (IT)', 'emailHash': '8406f981e24d2ac49e0d9222222751df', 'db_id': 1728851, 'person_id': 1868009}"
Poster session,poster,Two-pion Femtoscopy Measurements at RHIC-PHENIX,"mwai, alex",Stony Brook University,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'alex', 'last_name': 'mwai', 'fullName': 'mwai, alex', 'id': '1728852', 'affiliation': 'Stony Brook University', 'emailHash': '68fb733c1ec4f166f932a37d3ce2502d', 'db_id': 1728852, 'person_id': 1868010}"
Poster session,poster,New beam line and experiments at J-PARC,"Ozawa, Kyoichiro",KEK,Japan,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Kyoichiro', 'last_name': 'Ozawa', 'fullName': 'Ozawa, Kyoichiro', 'id': '1728853', 'affiliation': 'KEK', 'emailHash': '9fef0eb8eef4e2453f1c3f7ab2638a6d', 'db_id': 1728853, 'person_id': 1868011}"
Poster session,poster,"Jet quenching effects on the direct, elliptic, and triangular flow at RHIC","Andrade, Rone",Universidade de São Paulo USP,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Rone', 'last_name': 'Andrade', 'fullName': 'Andrade, Rone', 'id': '1728854', 'affiliation': 'Universidade de São Paulo USP', 'emailHash': '8f5f0348b699d4169785bceab1afcc33', 'db_id': 1728854, 'person_id': 1867423}"
QCD phase diagram,parallel,Quarks in strong magnetic fields,"Kojo, Toru",Bielefeld University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Toru', 'last_name': 'Kojo', 'fullName': 'Kojo, Toru', 'id': '1728857', 'affiliation': 'Bielefeld University', 'emailHash': '5caf0a30f40934bef24f22b430dd72e9', 'db_id': 1728857, 'person_id': 1868012}"
"Future experimental facilities, upgrades, and instrumentation",unknown,Towards the heavy-ion program at J-PARC,"Sako, Hiroyuki",Japan Atomic Research Agency,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Hiroyuki', 'last_name': 'Sako', 'fullName': 'Sako, Hiroyuki', 'id': '1728859', 'affiliation': 'Japan Atomic Research Agency', 'emailHash': '1d10206d4ddc9abadda3eb6a7baaa088', 'db_id': 1728859, 'person_id': 1868013}"
Poster session,poster,Bottomonium at finite temperature from lattice QCD,"Harris, Tim","Trinity College, Dublin",Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Tim', 'last_name': 'Harris', 'fullName': 'Harris, Tim', 'id': '1728873', 'affiliation': 'Trinity College, Dublin', 'emailHash': 'a130008cd0b0f8e4c66aa72e93e7cfcb', 'db_id': 1728873, 'person_id': 1868025}"
Poster session,poster,Exact analytical solutions of second-order conformal viscous hydrodynamics,"Noronha, Jorge",University of Sao Paulo,United States,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jorge', 'last_name': 'Noronha', 'fullName': 'Noronha, Jorge', 'id': '1728880', 'affiliation': 'University of Sao Paulo', 'emailHash': 'a05b97f6fc30f29ff23130eca97975df', 'db_id': 1728880, 'person_id': 1867427}"
Poster session,poster,Thermodynamics of a Solvable Quark Model Inpired by the Gribov-Zwanziger Theory,"Mintz, Bruno",Universidade do Estado do Rio de Janeiro - Brazil,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Bruno', 'last_name': 'Mintz', 'fullName': 'Mintz, Bruno', 'id': '1728888', 'affiliation': 'Universidade do Estado do Rio de Janeiro - Brazil', 'emailHash': 'ab36242d31fad5a7faa577b47b755969', 'db_id': 1728888, 'person_id': 1867984}"
Poster session,poster,Local equilibration and negative contributions: Investigating the transition interfaces in hybrid approaches,"Oliinychenko, Dmytro","Frankfurt Institute for Advanced Studies, Germany; Bogolyubov Institute for Theoretical Physics. Kiev, Ukraine",UK,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Dmytro', 'last_name': 'Oliinychenko', 'fullName': 'Oliinychenko, Dmytro', 'id': '1728892', 'affiliation': 'Frankfurt Institute for Advanced Studies, Germany; Bogolyubov Institute for Theoretical Physics. Kiev, Ukraine', 'emailHash': '360431e70e5701f7d46d282d1207c13b', 'db_id': 1728892, 'person_id': 1867643}"
Poster session,poster,Estimation of electric conductivity of the quark gluon plasma via asymmetric heavy-ion collisions,"Hirono, Yuji",The University of Tokyo,United States,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yuji', 'last_name': 'Hirono', 'fullName': 'Hirono, Yuji', 'id': '1728896', 'affiliation': 'The University of Tokyo', 'emailHash': '0702d5e86384274ac9a4afcb85391c50', 'db_id': 1728896, 'person_id': 1868039}"
Poster session,poster,Measurement of the Charge Balance Function at RHIC from $\sqrt{s_{\rm NN}}$ = 7.7 to 200 GeV,"Westfall, Gary",Michigan State University,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Gary', 'last_name': 'Westfall', 'fullName': 'Westfall, Gary', 'id': '1728899', 'affiliation': 'Michigan State University', 'emailHash': '5d8843a11e0fdc93222575ce30854b11', 'db_id': 1728899, 'person_id': 1868041}"
Poster session,poster,Constraining initial stages of heavy-ion collisions from RHIC and LHC data,"Retinskaya, Ekaterina",CEA,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Ekaterina', 'last_name': 'Retinskaya', 'fullName': 'Retinskaya, Ekaterina', 'id': '1728905', 'affiliation': 'CEA', 'emailHash': '6b605cd4d06f726046dc5233a0538fcc', 'db_id': 1728905, 'person_id': 1868046}"
Thermodynamics and hadron chemistry,parallel,"$\Omega$ and $\phi$ production in p+p, Au+Au and U+U collisions at STAR","Zhu, Xianglei",Tsinghua University,China,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Xianglei', 'last_name': 'Zhu', 'fullName': 'Zhu, Xianglei', 'id': '1728912', 'affiliation': 'Tsinghua University', 'emailHash': '87d3f824b3261fbd1afecc0ecd0b0b12', 'db_id': 1728912, 'person_id': 1868052}"
Jets,parallel,A hybrid strong/weak coupling approach to jet quenching,"Pablos, Daniel",Universitat de Barcelona,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Daniel', 'last_name': 'Pablos', 'fullName': 'Pablos, Daniel', 'id': '1728914', 'affiliation': 'Universitat de Barcelona', 'emailHash': '7dd4ea1921dfff9f9a0373d20692786b', 'db_id': 1728914, 'person_id': 1868054}"
Poster session,poster,Enhancement of Flow Harmonics due to Bulk Viscosity in Event by Event Hydrodynamics,"Noronha-Hostler, Jacquelyn",University of Sao Paulo,United States,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jacquelyn', 'last_name': 'Noronha-Hostler', 'fullName': 'Noronha-Hostler, Jacquelyn', 'id': '1728919', 'affiliation': 'University of Sao Paulo', 'emailHash': '89055acdac0becbfba18b0b332e1e827', 'db_id': 1728919, 'person_id': 1868056}"
Poster session,poster,The Microsecond universe and the neutron star,"Sinha, Bikash","Variable Energy Cyclotron Centre, Kolkata, India",Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Bikash', 'last_name': 'Sinha', 'fullName': 'Sinha, Bikash', 'id': '1728924', 'affiliation': 'Variable Energy Cyclotron Centre, Kolkata, India', 'emailHash': '86b1e3482078a18aecd3e1877f810745', 'db_id': 1728924, 'person_id': 1868058}"
Poster session,poster,Properties of neutral pions in a hot and magnetized quark matter,"Sadooghi, Neda","Department of Physics, Sharif University of Technology, Tehran, Iran",Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Neda', 'last_name': 'Sadooghi', 'fullName': 'Sadooghi, Neda', 'id': '1728926', 'affiliation': 'Department of Physics, Sharif University of Technology, Tehran, Iran', 'emailHash': 'd6151329b6d8914a06175b95a6328d9f', 'db_id': 1728926, 'person_id': 1868060}"
Poster session,poster,The Time Evolution of the Distribution of Matter in Hard Particle Production,"Meiring, Ben",University of Cape Town,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Ben', 'last_name': 'Meiring', 'fullName': 'Meiring, Ben', 'id': '1728954', 'affiliation': 'University of Cape Town', 'emailHash': '7ec909046f275d43c3d4a6dfff164235', 'db_id': 1728954, 'person_id': 1868077}"
Poster session,poster,Cumulative Particle Production in p+A Collisions and z-Scaling,"Aparin, Alexey",JINR,Russia,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Alexey', 'last_name': 'Aparin', 'fullName': 'Aparin, Alexey', 'id': '1728928', 'affiliation': 'JINR', 'emailHash': '56079fbbd2cc26725345d534e09a8987', 'db_id': 1728928, 'person_id': 1868062}"
Initial state physics,parallel,A unified picture of parton multiple scattering in the small-x regime and forward physics at RHIC and the LHC,"Kang, Zhongbo",L,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Zhongbo', 'last_name': 'Kang', 'fullName': 'Kang, Zhongbo', 'id': '1728930', 'affiliation': 'L', 'emailHash': '4b6d6ad33bd26a00eb11d6b275f83b1b', 'db_id': 1728930, 'person_id': 1868064}"
Poster session,poster,The fluidity of a hot hadronic soup,"Wiranata, Anton",CCNU,China,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Anton', 'last_name': 'Wiranata', 'fullName': 'Wiranata, Anton', 'id': '1728934', 'affiliation': 'CCNU', 'emailHash': 'a7799cc4d0b5c47fcadf6ea03a56cfb7', 'db_id': 1728934, 'person_id': 1868066}"
Poster session,poster,Noncongruence of the deconfinement phase transition,"Hempel, Matthias",Basel University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Matthias', 'last_name': 'Hempel', 'fullName': 'Hempel, Matthias', 'id': '1728938', 'affiliation': 'Basel University', 'emailHash': 'a7df25475491c1dbb0c7f26873fdb2a6', 'db_id': 1728938, 'person_id': 1868068}"
Poster session,poster,G2 gauge theories as a tool to understand the QCD phase diagram,"Maas, Axel",University of Jena,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Axel', 'last_name': 'Maas', 'fullName': 'Maas, Axel', 'id': '1728942', 'affiliation': 'University of Jena', 'emailHash': 'abad39d57e05eb14295f7a70a98ee4ea', 'db_id': 1728942, 'person_id': 1867927}"
Poster session,poster,"Charged particle pseudorapidity distribution in Cu+Au, Au+Au, and U+U collisions as measured with the PHENIX silicon vertex detector.","Rowan, Zachary",CUNY Baruch for the PHENIX collaboration,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Zachary', 'last_name': 'Rowan', 'fullName': 'Rowan, Zachary', 'id': '1728953', 'affiliation': 'CUNY Baruch for the PHENIX collaboration', 'emailHash': '92343eaea91b380125719e6c1b8b8acf', 'db_id': 1728953, 'person_id': 1868076}"
Poster session,poster,Study of single electron production in p-Pb collisions at $\sqrt{s_{\rm NN}}$ = 5.02 TeV  triggered with the ALICE Transition Radiation Detector,"Pachmayer, Yvonne Chiara",Ruprecht-Karls-Universitaet Heidelberg (DE),Germany,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yvonne Chiara', 'last_name': 'Pachmayer', 'fullName': 'Pachmayer, Yvonne Chiara', 'id': '1728956', 'affiliation': 'Ruprecht-Karls-Universitaet Heidelberg (DE)', 'emailHash': '653567a2a6d57c7da9e0c1fec0c04a8f', 'db_id': 1728956, 'person_id': 1868078}"
Poster session,poster,Study of $\rm D^{0}$ signal extraction in ALICE using combinatorial background subtraction techniques,"Jena, Chitrasen",Universita e INFN (IT),Italy,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Chitrasen', 'last_name': 'Jena', 'fullName': 'Jena, Chitrasen', 'id': '1728957', 'affiliation': 'Universita e INFN (IT)', 'emailHash': 'c5c6cd4cdc63a635f3a3707f652db3fa', 'db_id': 1728957, 'person_id': 1868079}"
Approach to equilibrium,parallel,Early isotropization of the quark-gluon plasma,"Epelbaum, Thomas",IPhT,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Thomas', 'last_name': 'Epelbaum', 'fullName': 'Epelbaum, Thomas', 'id': '1728960', 'affiliation': 'IPhT', 'emailHash': 'b8584665e773f1e6a5147964cdc8bf2f', 'db_id': 1728960, 'person_id': 1868081}"
Poster session,poster,News on transverse momentum fluctuations in p+p and Be+Be energy scans from NA61/SHINE,"Czopowicz, Tobiasz",Warsaw University of Technology (PL),Poland,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Tobiasz', 'last_name': 'Czopowicz', 'fullName': 'Czopowicz, Tobiasz', 'id': '1728963', 'affiliation': 'Warsaw University of Technology (PL)', 'emailHash': '9d81eae045de2c50c9033e23b009c828', 'db_id': 1728963, 'person_id': 1868084}"
Poster session,poster,Measurement of $\phi$ meson nuclear modification factors in p-Pb and Pb-Pb collisions in the ALICE experiment at the LHC,"Malaev, Mikhail",B.P. Konstantinov Petersburg Nuclear Physics Institute - PNPI (,UK,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Mikhail', 'last_name': 'Malaev', 'fullName': 'Malaev, Mikhail', 'id': '1728964', 'affiliation': 'B.P. Konstantinov Petersburg Nuclear Physics Institute - PNPI (', 'emailHash': 'ac5683a5d784c8cebbaa19915600b716', 'db_id': 1728964, 'person_id': 1868085}"
Poster session,poster,Beam energy scan using a 3+1D viscous hydro+cascade model,"Karpenko, Iurii","Frankfurt Institute for Advanced Studies, Germany; Bogolyubov Institute for Theoretical Physics, Kiev, Ukraine",UK,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Iurii', 'last_name': 'Karpenko', 'fullName': 'Karpenko, Iurii', 'id': '1728965', 'affiliation': 'Frankfurt Institute for Advanced Studies, Germany; Bogolyubov Institute for Theoretical Physics, Kiev, Ukraine', 'emailHash': '5501c33bc03ff4bfa730e4170f8a0a6c', 'db_id': 1728965, 'person_id': 1868038}"
Poster session,poster,New results on hadron spectra in Be+Be collisions from NA61/SHINE at the CERN SPS,"Kaptur, Emil Aleksander",University of Silesia (PL),Poland,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Emil Aleksander', 'last_name': 'Kaptur', 'fullName': 'Kaptur, Emil Aleksander', 'id': '1728969', 'affiliation': 'University of Silesia (PL)', 'emailHash': '1ff96d7b3aa3f1e527e492c7e14da0f2', 'db_id': 1728969, 'person_id': 1868086}"
Initial state physics,parallel,Double-parton scatterings in proton-nucleus and nucleus-nucleus collisions at the LHC,"d'Enterria, David",CERN,Switzerland,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'David', 'last_name': ""d'Enterria"", 'fullName': ""d'Enterria, David"", 'id': '1728973', 'affiliation': 'CERN', 'emailHash': 'e63c1b3f35217b05f8cef187247b42c0', 'db_id': 1728973, 'person_id': 1868087}"
Poster session,poster,PHENIX experimental search for the dark photon decay to di-electron pairs,"Yamaguchi, Yorito",University of Tokyo,United States,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yorito', 'last_name': 'Yamaguchi', 'fullName': 'Yamaguchi, Yorito', 'id': '1728975', 'affiliation': 'University of Tokyo', 'emailHash': '25c2233e43cd7e3531ed777f14f85b4b', 'db_id': 1728975, 'person_id': 1868088}"
Heavy flavor,parallel,$J/\psi$ and Upsilon nuclear modification in A$+$A collisions,"da Silva, Cesar Luiz",Los Alamos National Lab,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Cesar Luiz', 'last_name': 'da Silva', 'fullName': 'da Silva, Cesar Luiz', 'id': '1728977', 'affiliation': 'Los Alamos National Lab', 'emailHash': '3303ec5e865acae6af084bc117a66c30', 'db_id': 1728977, 'person_id': 1868089}"
Poster session,poster,Charged Kaon Reconstruction in Au+Au-Collisions at 1.23 AGeV with HADES,"Schuldes, Heidi",Goethe-University Frankfurt,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Heidi', 'last_name': 'Schuldes', 'fullName': 'Schuldes, Heidi', 'id': '1729083', 'affiliation': 'Goethe-University Frankfurt', 'emailHash': '3daf641b0e8bf68b55d4c11a5b03c40c', 'db_id': 1729083, 'person_id': 1868166}"
Poster session,poster,$K^{\ast}$(892)$^0$ resonance production with the ALICE experiment at the LHC,"Nayak, Kishora",National Institute of Science  Education and Research (IN),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Kishora', 'last_name': 'Nayak', 'fullName': 'Nayak, Kishora', 'id': '1728980', 'affiliation': 'National Institute of Science  Education and Research (IN)', 'emailHash': '6e4c5a6b3fd24e429b636ba48f2598b1', 'db_id': 1728980, 'person_id': 1868092}"
Electromagnetic probes,parallel,Viscous corrections to photon emission in heavy-ion collisions,"Shen, Chun",Ohio State University,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Chun', 'last_name': 'Shen', 'fullName': 'Shen, Chun', 'id': '1728981', 'affiliation': 'Ohio State University', 'emailHash': '72b55f4bf65e914bcb008719cef77dbc', 'db_id': 1728981, 'person_id': 1867569}"
Poster session,poster,Measurement of the space-time extent of the emission source in d+Au and Au+Au collisions through charged pion interferometry at  $\sqrt{s_{NN}}=200$ GeV,"Ajitanand, Nuggehalli",SUNY Stony Brook,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Nuggehalli', 'last_name': 'Ajitanand', 'fullName': 'Ajitanand, Nuggehalli', 'id': '1728986', 'affiliation': 'SUNY Stony Brook', 'emailHash': '9da2206287e955cf12c0eca3ef2f467b', 'db_id': 1728986, 'person_id': 1867650}"
Thermodynamics and hadron chemistry,parallel,Light (Hyper-)Nuclei production at the LHC measured with ALICE,"Martin, Nicole Alice",GSI - Helmholtzzentrum fur Schwerionenforschung GmbH (DE),Germany,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Nicole Alice', 'last_name': 'Martin', 'fullName': 'Martin, Nicole Alice', 'id': '1728987', 'affiliation': 'GSI - Helmholtzzentrum fur Schwerionenforschung GmbH (DE)', 'emailHash': '8a5240f4190a26ea44dd3f90ebb6359d', 'db_id': 1728987, 'person_id': 1868094}"
Initial state physics,parallel,Production of light flavor hadrons at intermediate and high $p_{\rm T}$ measured with the ALICE detector,"Knichel, Michael Linus",GSI - Helmholtzzentrum fur Schwerionenforschung GmbH (DE),Germany,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Michael Linus', 'last_name': 'Knichel', 'fullName': 'Knichel, Michael Linus', 'id': '1728988', 'affiliation': 'GSI - Helmholtzzentrum fur Schwerionenforschung GmbH (DE)', 'emailHash': '07174dc57013f0d222c03812ae833187', 'db_id': 1728988, 'person_id': 1868095}"
Thermodynamics and hadron chemistry,parallel,"Multi-strange baryon production in pp, p-Pb and Pb-Pb collisions measured with ALICE at the LHC","Alexandre, Didier",University of Birmingham (GB),UK,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Didier', 'last_name': 'Alexandre', 'fullName': 'Alexandre, Didier', 'id': '1728989', 'affiliation': 'University of Birmingham (GB)', 'emailHash': '26ac896c4c75e982a30d7d0587fd657f', 'db_id': 1728989, 'person_id': 1868096}"
Jets,parallel,Measurement of inclusive jet suppression in Pb+Pb,"Angerami, Aaron",Columbia University (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Aaron', 'last_name': 'Angerami', 'fullName': 'Angerami, Aaron', 'id': '1728990', 'affiliation': 'Columbia University (US)', 'emailHash': '11b23fd503aed050e358aa1d92b18a9d', 'db_id': 1728990, 'person_id': 1868097}"
Poster session,poster,"Measurement of integrated yields of light flavour hadrons, resonances and (hyper-)nuclei at LHC energies with the ALICE experiment and their description with thermal models","Preghenella, Roberto",Universita e INFN (IT),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Roberto', 'last_name': 'Preghenella', 'fullName': 'Preghenella, Roberto', 'id': '1729000', 'affiliation': 'Universita e INFN (IT)', 'emailHash': '1b9037f87f260bebe8b662ebb5d78f06', 'db_id': 1729000, 'person_id': 1868103}"
Poster session,poster,Universal scaling dependence of QCD energy loss from data-driven studies,"Vislavicius, Vytautas",Lund University (SE),SE,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Vytautas', 'last_name': 'Vislavicius', 'fullName': 'Vislavicius, Vytautas', 'id': '1729004', 'affiliation': 'Lund University (SE)', 'emailHash': 'a7cc5a8066b7ccdaea4fdcecbd0d9058', 'db_id': 1729004, 'person_id': 1868106}"
Poster session,poster,Two-loop perturbative corrections to the thermal effective potential in gluodynamics,"Guo, Yun",Universidade de Santiago de Compostela,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yun', 'last_name': 'Guo', 'fullName': 'Guo, Yun', 'id': '1729008', 'affiliation': 'Universidade de Santiago de Compostela', 'emailHash': '01f7758155dc44be68bca82554c5c3fa', 'db_id': 1729008, 'person_id': 1868109}"
Poster session,poster,Probe the QCD media using $\phi$-meson event anisotropy $v_{2}$,"Nasim, Md","NISER, Bhubaneswar, India",Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Md', 'last_name': 'Nasim', 'fullName': 'Nasim, Md', 'id': '1729027', 'affiliation': 'NISER, Bhubaneswar, India', 'emailHash': 'ceffb6ab9adc0b1fe11857b170984c8e', 'db_id': 1729027, 'person_id': 1868123}"
Poster session,poster,Wigner Function on the lattice: a new tool to study the strongly coupled quark-gluon plasma at finite T and \mu,"Sakai, Yuji",Kyushu University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yuji', 'last_name': 'Sakai', 'fullName': 'Sakai, Yuji', 'id': '1729096', 'affiliation': 'Kyushu University', 'emailHash': 'baf8f69c3d9a847cb2391365e9139fc0', 'db_id': 1729096, 'person_id': 1868175}"
Poster session,poster,Bottomonium melting from a stochastic potential,"Rothkopf, Alexander",H,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Alexander', 'last_name': 'Rothkopf', 'fullName': 'Rothkopf, Alexander', 'id': '1729043', 'affiliation': 'H', 'emailHash': '2782d9413a4abd288bbd2633f61c4ba1', 'db_id': 1729043, 'person_id': 1868138}"
Poster session,poster,Charm Quark Medium Modification within a Linearized Boltzmann Approach,"Moreland, J. Scott",Duke University,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'J. Scott', 'last_name': 'Moreland', 'fullName': 'Moreland, J. Scott', 'id': '1729044', 'affiliation': 'Duke University', 'emailHash': '62c3152566ebb27f9f88aa25c711891f', 'db_id': 1729044, 'person_id': 1868139}"
