Session,Type,Title,Speaker,Institute,Country,Raw_Speaker_Data
Poster Session,poster,PHENIX measurements of Bottom and Charm in A+A collisions,"Hachiya, Takashi",RIKEN,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Takashi', 'last_name': 'Hachiya', 'fullName': 'Hachiya, Takashi', 'id': '4625913', 'affiliation': 'RIKEN', 'emailHash': 'f893d36849d3988a5cf874997bf21b91', 'db_id': 4625913, 'person_id': 4585352}"
Poster Session,poster,Phase transitions and transport in dense nuclear matter from relativistic density functional theory,"Wergieluk, Agnieszka","University of California, Los Angeles",USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Agnieszka', 'last_name': 'Wergieluk', 'fullName': 'Wergieluk, Agnieszka', 'id': '4578934', 'affiliation': 'University of California, Los Angeles', 'emailHash': 'b21bb7de50c4bdaac18f77e2f4abfe1a', 'db_id': 4578934, 'person_id': 4585299}"
Poster Session,poster,Presenting the HIJING++ Monte Carlo event generator,"Bíró, Gábor",Wigner RCP,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Gábor', 'last_name': 'Bíró', 'fullName': 'Bíró, Gábor', 'id': '4578945', 'affiliation': 'Wigner RCP', 'emailHash': '88a715e4f3b61b31f47097840483ef3d', 'db_id': 4578945, 'person_id': 4585950}"
Poster Session,poster,$K^*(892)^0$ and $\overline{K^*}(892)^0$ production in p+p interactions at SPS energies from NA61/SHINE,"Tefelska, Angelika Magdalena",Warsaw University of Technology (PL),Poland,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Angelika Magdalena', 'last_name': 'Tefelska', 'fullName': 'Tefelska, Angelika Magdalena', 'id': '4578957', 'affiliation': 'Warsaw University of Technology (PL)', 'emailHash': 'aa2d00b6c297cf0db0421dffe0ed721e', 'db_id': 4578957, 'person_id': 4586115}"
Poster Session,poster,Exploring the QCD phase diagram via collision energy dependence of multi-particle Bose-Einstein correlations in Au+Au collisions with PHENIX,"Fadem, Brett",Muhlenberg College,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Brett', 'last_name': 'Fadem', 'fullName': 'Fadem, Brett', 'id': '4625911', 'affiliation': '', 'emailHash': 'd0a33287f24f6ef2b5b7c67b495a24d4', 'db_id': 4625911, 'person_id': 4719819}"
Poster Session,poster,"First, second, third and fourth flow harmonics of deuterons and protons in Au+Au reactions at 1.23 A GeV","Hillmann, Paula",Frankfurt Institute for Advanced Studies,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Paula', 'last_name': 'Hillmann', 'fullName': 'Hillmann, Paula', 'id': '4578983', 'affiliation': '', 'emailHash': 'adde5e1bdc2ee1d8fad6ad5713ad8979', 'db_id': 4578983, 'person_id': 4585514}"
Poster Session,poster,Zilch currents and chiral kinetic theory for vector particles,"Speranza, Enrico",Frankfurt University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Enrico', 'last_name': 'Speranza', 'fullName': 'Speranza, Enrico', 'id': '4579005', 'affiliation': 'Frankfurt University', 'emailHash': 'f3c081c44cb4bdac132662c3f24c6236', 'db_id': 4579005, 'person_id': 4548418}"
Poster Session,poster,"Event activity, direct photons and photon/hadron ratios in asymmetric collisions","David, Gabor",Brookhaven National Laboratory,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Gabor', 'last_name': 'David', 'fullName': 'David, Gabor', 'id': '4579002', 'affiliation': 'Brookhaven National Laboratory', 'emailHash': '5fff988b6cb36f568560229ca851b84d', 'db_id': 4579002, 'person_id': 4586068}"
Poster Session,poster,Hawking radiation from acoustic black hole in relativistic heavy-ion collisions,"Dave, Shreyansh Shankar","The Institute of Mathematical Sciences, Chennai, Tamil Nadu, India",Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Shreyansh Shankar', 'last_name': 'Dave', 'fullName': 'Dave, Shreyansh Shankar', 'id': '4579030', 'affiliation': 'The Institute of Mathematical Sciences, Chennai, Tamil Nadu, India', 'emailHash': 'a49c2d5a957a147f9de963e9c1724d2b', 'db_id': 4579030, 'person_id': 4586576}"
Poster Session,poster,Multiplicity and $\sqrt{s}$ dependent study of jet properties in pp collisions at LHC energies,"Das, Prottoy",Bose Institute (IN),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Prottoy', 'last_name': 'Das', 'fullName': 'Das, Prottoy', 'id': '4579021', 'affiliation': 'Bose Institute (IN)', 'emailHash': '6a5d10ccca3e8f08ee445a021b04a918', 'db_id': 4579021, 'person_id': 4587345}"
Poster Session,poster,Fluctuations of anisotropic flow in transport,"Roch, Hendrik",University Bielefeld,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Hendrik', 'last_name': 'Roch', 'fullName': 'Roch, Hendrik', 'id': '4579065', 'affiliation': 'University Bielefeld', 'emailHash': '2bd209fce2329a820e37a42077c8cd5a', 'db_id': 4579065, 'person_id': 4583443}"
Poster Session,poster,Multiparticle correlations from the direct calculation of cumulants using particle azimuthal angles,"Tuo, Shengquan",Vanderbilt University (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Shengquan', 'last_name': 'Tuo', 'fullName': 'Tuo, Shengquan', 'id': '4579046', 'affiliation': 'Vanderbilt University (US)', 'emailHash': 'a0e6de96706d08721cb3f4ef2d6d30e6', 'db_id': 4579046, 'person_id': 4595198}"
Poster Session,poster,Chiral Magnetic Hydrodynamics,"Wang, Shuai ",FuDan University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Shuai ', 'last_name': 'Wang', 'fullName': 'Wang, Shuai ', 'id': '4579054', 'affiliation': '', 'emailHash': None, 'db_id': 4579054, 'person_id': 4585382}"
Poster Session,poster,Bottomonium anisotropic flow from an escape mechanism,"Kersting, Nina",Bielefeld University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Nina', 'last_name': 'Kersting', 'fullName': 'Kersting, Nina', 'id': '4579062', 'affiliation': 'Bielefeld University', 'emailHash': 'add21d1a41e9418c8555ef1b46027d32', 'db_id': 4579062, 'person_id': 4583380}"
Poster Session,poster,Beyond scattering and hypernuclei experiments: $p-\Lambda$ and $p-\Sigma^0$ correlation studies at ALICE,"Fabbietti, Laura",Technische Universitaet Muenchen (DE),Germany,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Laura', 'last_name': 'Fabbietti', 'fullName': 'Fabbietti, Laura', 'id': '4627608', 'affiliation': 'Technische Universitaet Muenchen (DE)', 'emailHash': 'b6a35ed59cebe2e2858962a1a20e855b', 'db_id': 4627608, 'person_id': 4707853}"
Poster Session,poster,Quantum kinetic theory for Dirac fermions in curved spacetime,"Liu, Yu-Chen",Fudan University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yu-Chen', 'last_name': 'Liu', 'fullName': 'Liu, Yu-Chen', 'id': '4579082', 'affiliation': 'Fudan University', 'emailHash': '3ac9e27d9116fb77c45efabf0116c101', 'db_id': 4579082, 'person_id': 4584668}"
Poster Session,poster,Influence of the neutron skin effect on nuclear isobar collisions at RHIC,"Hammelmann, Jan",Frankfurt University of Advanced Studies,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jan', 'last_name': 'Hammelmann', 'fullName': 'Hammelmann, Jan', 'id': '4579080', 'affiliation': '', 'emailHash': '9344b85b718d0fef477f988a3912c795', 'db_id': 4579080, 'person_id': 4584513}"
Poster Session,poster,Thermomagnetic effects in Heavy Ion Collisions,"Haque, Najmul","NISER, India",Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Najmul', 'last_name': 'Haque', 'fullName': 'Haque, Najmul', 'id': '4579087', 'affiliation': 'NISER, India', 'emailHash': '31f1146d41dcd79434e10c9eb1579c98', 'db_id': 4579087, 'person_id': 4585021}"
Poster Session,poster,Anisotropic flow measurements from the NA61/SHINE and NA49 beam momentum scan programs at CERN SPS,"Kashirin, Evgeny",MEPhI,Russia,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Evgeny', 'last_name': 'Kashirin', 'fullName': 'Kashirin, Evgeny', 'id': '4579102', 'affiliation': 'MEPhI', 'emailHash': '20e0dfbca333bc9683025e50408ee527', 'db_id': 4579102, 'person_id': 4585252}"
Poster Session,poster,An object-oriented software framework for anisotropic flow analysis,"Kreis, Lukas",GSI - Helmholtzzentrum für Schwerionenforschung GmbH (DE),Germany,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Lukas', 'last_name': 'Kreis', 'fullName': 'Kreis, Lukas', 'id': '4579113', 'affiliation': 'GSI - Helmholtzzentrum für Schwerionenforschung GmbH (DE)', 'emailHash': '689404df9beee16105bf44e60ff6c2d1', 'db_id': 4579113, 'person_id': 4584608}"
Poster Session,poster,Evolving Charge Correlations and the Diffusivity of Light Quarks,"Plumberg, Christopher",The Ohio State University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Christopher', 'last_name': 'Plumberg', 'fullName': 'Plumberg, Christopher', 'id': '4585903', 'affiliation': '', 'emailHash': '818d03e80d5837fd7d73d95a713aa22d', 'db_id': 4585903, 'person_id': 4575304}"
Poster Session,poster,D0-meson elliptic flow using event-shape-engineering technique in Au+Au collisions at √sNN = 200 GeV from STAR,"Liang, Yue",Kent State Univesrsity & Lawrence Berkeley National Laboratory ,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yue', 'last_name': 'Liang', 'fullName': 'Liang, Yue', 'id': '4602030', 'affiliation': 'Kent State Univesrsity & Lawrence Berkeley National Laboratory ', 'emailHash': '690d6342aee2760306d6684f8015d4fa', 'db_id': 4602030, 'person_id': 4698531}"
Poster Session,poster,Measurement of path length-dependent $v_1$ of high-$p_{\mathrm{T}}$ charged hadrons in Au+Au collisions by the STAR experiment,"Radhakrishnan, Sooraj Krishnan",Lawrence Berkeley National Laboratory,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Sooraj Krishnan', 'last_name': 'Radhakrishnan', 'fullName': 'Radhakrishnan, Sooraj Krishnan', 'id': '4602003', 'affiliation': 'Lawrence Berkeley National Laboratory', 'emailHash': 'ae5102438a0188b2dc67c66a9c7c466b', 'db_id': 4602003, 'person_id': 4698508}"
Poster Session,poster,New Probes for Cold QCD physics with sPHENIX and potential forward upgrades,sPHENIX Collaboration,Unknown,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': '', 'last_name': 'sPHENIX Collaboration', 'fullName': 'sPHENIX Collaboration', 'id': '4585925', 'affiliation': '', 'emailHash': None, 'db_id': 4585925, 'person_id': 4586109}"
Poster Session,poster,Relaxation to CKW state in a transport calculation,"Wang, Zeyan",Tsinghua University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Zeyan', 'last_name': 'Wang', 'fullName': 'Wang, Zeyan', 'id': '4592471', 'affiliation': 'Tsinghua University', 'emailHash': 'efbaf410c56929b5a3cfd5594ed8af3d', 'db_id': 4592471, 'person_id': 4579378}"
Poster Session,poster,"Study of medium-induced modifications of dijet energy balance, jet substructure distributions, and medium response to dijets with 5.02 TeV PbPb and pp collisions at CMS","Viinikainen, Jussi",University of Illinois at Chicago (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jussi', 'last_name': 'Viinikainen', 'fullName': 'Viinikainen, Jussi', 'id': '4693541', 'affiliation': 'University of Illinois at Chicago (US)', 'emailHash': '2212db33be944fba11f055162e05c99b', 'db_id': 4693541, 'person_id': 4692829}"
Poster Session,poster,Chiral Vortices and Pseudoscalar Condensation due to Rotation,"Wang, Lingxiao",University of Tokyo,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Lingxiao', 'last_name': 'Wang', 'fullName': 'Wang, Lingxiao', 'id': '4696416', 'affiliation': 'University of Tokyo', 'emailHash': 'bc5e5acf8b7e1f4d5714b050722af403', 'db_id': 4696416, 'person_id': 4585399}"
Poster Session,poster,A multivariate approach to measuring low-mass dielectrons in p-Pb collisions at sqrt(sNN) = 5.02 TeV with ALICE,"Capon, Aaron","Stefan Meyer Institute for Subatomic Physics (SMI), Austrian Academy of Sciences (AT)",Austria,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Aaron', 'last_name': 'Capon', 'fullName': 'Capon, Aaron', 'id': '4554252', 'affiliation': 'Stefan Meyer Institute for Subatomic Physics (SMI), Austrian Academy of Sciences (AT)', 'emailHash': '14e55a9e5ec17161bd4e9b3e0c65ebe5', 'db_id': 4554252, 'person_id': 4598608}"
Poster Session,poster,Dissipation and causality in fluids with polarization,"Montenegro, David","IFT, Unesp, Sao Paulo",Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'David', 'last_name': 'Montenegro', 'fullName': 'Montenegro, David', 'id': '4578653', 'affiliation': 'IFT, Unesp, Sao Paulo', 'emailHash': 'b1f8bd551c6a68e882f37789260542ce', 'db_id': 4578653, 'person_id': 4488782}"
Poster Session,poster,Multiplicity and rapidity dependence of v2 in small system by using two-particle correlations,"Xu, Qiao",Vanderbilt University (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Qiao', 'last_name': 'Xu', 'fullName': 'Xu, Qiao', 'id': '4613398', 'affiliation': 'Vanderbilt University (US)', 'emailHash': '71964224cd97881662d86c8445901f4e', 'db_id': 4613398, 'person_id': 4708803}"
Poster Session,poster,Lambda and antilambda hyperons polarization in heavy-ion collisions within transport model,"Vitiuk, Oleksandr",Taras Shevchenko National University of Kyiv,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Oleksandr', 'last_name': 'Vitiuk', 'fullName': 'Vitiuk, Oleksandr', 'id': '4631076', 'affiliation': 'Taras Shevchenko National University of Kyiv', 'emailHash': '99b4f16b1773248d504506854c164fb9', 'db_id': 4631076, 'person_id': 4586216}"
Poster Session,poster,Dielectron Production in Au+Au Collisions at $\sqrt{s_\textrm{NN}}=$ 27 GeV with the STAR Experiment,"Ye for STAR Collaboration, Zaochen",Rice University,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Zaochen', 'last_name': 'Ye for STAR Collaboration', 'fullName': 'Ye for STAR Collaboration, Zaochen', 'id': '4603189', 'affiliation': 'Rice University', 'emailHash': '0b3854a4146ee18e35bc357680c2f391', 'db_id': 4603189, 'person_id': 4697693}"
Poster Session,poster,"System size scan of D meson $R_{\rm AA}$ and $v_n$ using PbPb, XeXe, ArAr, and OO collisions at LHC","Prado, Caio",Central China Normal University (CN),Brazil,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Caio', 'last_name': 'Prado', 'fullName': 'Prado, Caio', 'id': '4605055', 'affiliation': 'Central China Normal University (CN)', 'emailHash': 'fb53c8c32052ab400cb62a9c0f4cfe5e', 'db_id': 4605055, 'person_id': 4585999}"
Poster Session,poster,Central Membrane Studies for the sPHENIX TPC,sPHENIX Collaboration,Unknown,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': '', 'last_name': 'sPHENIX Collaboration', 'fullName': 'sPHENIX Collaboration', 'id': '4554432', 'affiliation': '', 'emailHash': None, 'db_id': 4554432, 'person_id': 4586013}"
Poster Session,poster,Charged-particle multiplicity dependence of $\Sigma(1385)^{\pm}$ and $\Xi(1530)^{0}$ production in pp collisions at 13 TeV with ALICE at the LHC,"Lim, Bong-Hwi",Pusan National University (KR),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Bong-Hwi', 'last_name': 'Lim', 'fullName': 'Lim, Bong-Hwi', 'id': '4554293', 'affiliation': 'Pusan National University (KR)', 'emailHash': '9a62ce98fe70456d6bff9fa893de2853', 'db_id': 4554293, 'person_id': 4580154}"
Poster Session,poster,Dynamical initialization at RHIC-BES energies,"OTSUKA, RURI",Sophia Univ.,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'RURI', 'last_name': 'OTSUKA', 'fullName': 'OTSUKA, RURI', 'id': '4554276', 'affiliation': 'Sophia Univ.', 'emailHash': 'c9d3c8b8a3d40f30e13315abae46ce7a', 'db_id': 4554276, 'person_id': 4579609}"
Poster Session,poster,Measurements of longitudinal flow decorrelations in Xe+Xe collisions with the ATLAS detector,ATLAS Collaboration,Unknown,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': '', 'last_name': 'ATLAS Collaboration', 'fullName': 'ATLAS Collaboration', 'id': '4554413', 'affiliation': '', 'emailHash': None, 'db_id': 4554413, 'person_id': 4581520}"
Poster Session,poster,Measurement of heavy flavour jets with electrons from heavy-flavour hadron decays in pp and p-Pb collisions at $\sqrt{s_{\rm{NN}}}=$5.02 TeV with ALICE,"Sakai, Shingo",University of Tsukuba (JP),UK,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Shingo', 'last_name': 'Sakai', 'fullName': 'Sakai, Shingo', 'id': '4554114', 'affiliation': 'University of Tsukuba (JP)', 'emailHash': 'db7ae66936fbd51e31851e7073600441', 'db_id': 4554114, 'person_id': 4583191}"
Poster Session,poster,Collision energy dependence of the freeze-out in nuclear collisions at RHIC BES and the LHC,"Tomasik, Boris",Univerzita Mateja Bela (SK),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Boris', 'last_name': 'Tomasik', 'fullName': 'Tomasik, Boris', 'id': '4578857', 'affiliation': 'Univerzita Mateja Bela (SK)', 'emailHash': '66c359727f5a2c721f3f97156f96773a', 'db_id': 4578857, 'person_id': 4575303}"
Poster Session,poster,Charm baryon production measurements in small systems with the ALICE experiment at the LHC,"Terrevoli, Cristina",University of Houston (US),United States,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Cristina', 'last_name': 'Terrevoli', 'fullName': 'Terrevoli, Cristina', 'id': '4627466', 'affiliation': 'University of Houston (US)', 'emailHash': 'd73b9fbc5d6ab794e2111564fe857bea', 'db_id': 4627466, 'person_id': 4721467}"
Poster Session,poster,Open heavy-flavour hadron decay muon $v_{2}$ in p--Pb collisions at $\sqrt{s_{\rm NN}}=8.16$ TeV with ALICE at the LHC,"Zhang, Zuman",Central China Normal University  CCNU (CN),France,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Zuman', 'last_name': 'Zhang', 'fullName': 'Zhang, Zuman', 'id': '4554146', 'affiliation': 'Central China Normal University  CCNU (CN)', 'emailHash': '6aceca339a553bb4b0d822983cf15761', 'db_id': 4554146, 'person_id': 4583416}"
Poster Session,poster,Measurement of jet shape observables and their multiplicity dependence in pp collisions at LHC energies with ALICE,"Saha, Sumit Kumar",VECC,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Sumit Kumar', 'last_name': 'Saha', 'fullName': 'Saha, Sumit Kumar', 'id': '4627601', 'affiliation': 'VECC', 'emailHash': 'a1941d8b4ff209f997563d1e6c9add5d', 'db_id': 4627601, 'person_id': 4583914}"
Poster Session,poster,"Precision, radiation hard ZDCs, for  high luminosity LHC running","Joint Zero Degree Calorimeter Collaboration, JZCAP",Unknown,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': '', 'last_name': 'Joint Zero Degree Calorimeter Collaboration, JZCAP', 'fullName': 'Joint Zero Degree Calorimeter Collaboration, JZCAP', 'id': '4578976', 'affiliation': '', 'emailHash': None, 'db_id': 4578976, 'person_id': 4589289}"
Poster Session,poster,Conserved charge fluctuations at vanishing net-baryon density from Lattice QCD,"Goswami, Jishnu",Bielefeld University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jishnu', 'last_name': 'Goswami', 'fullName': 'Goswami, Jishnu', 'id': '4578746', 'affiliation': 'Bielefeld University', 'emailHash': 'c5e8ec8c712ea5f049e8599491b18537', 'db_id': 4578746, 'person_id': 4585549}"
Poster Session,poster,The Reaction Plane Upgrade to the CMS ZDCs,"Nickel for CMS Collaboration, Matthew Thomas",The University of Kansas (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Matthew Thomas', 'last_name': 'Nickel for CMS Collaboration', 'fullName': 'Nickel for CMS Collaboration, Matthew Thomas', 'id': '4598810', 'affiliation': 'The University of Kansas (US)', 'emailHash': '5fa6bcf81d3c2eef8e513ea5518a764a', 'db_id': 4598810, 'person_id': 4695298}"
Poster Session,poster,Simulations of thermal dielectrons for the CBM experiment,"Blume, Christoph",Johann-Wolfgang-Goethe Univ. (DE),Germany,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Christoph', 'last_name': 'Blume', 'fullName': 'Blume, Christoph', 'id': '4554414', 'affiliation': 'Johann-Wolfgang-Goethe Univ. (DE)', 'emailHash': 'c895f7f8e20df8de386bf2ba519c8ce7', 'db_id': 4554414, 'person_id': 4585912}"
Poster Session,poster,Semi-inclusive hadron-jet productions in pp collisions at $\sqrt{s}=$ 5.02 TeV with ALICE,"Dang, Yuxing",Central China Normal University  CCNU (CN),China,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yuxing', 'last_name': 'Dang', 'fullName': 'Dang, Yuxing', 'id': '4554239', 'affiliation': 'Central China Normal University  CCNU (CN)', 'emailHash': '94670ea519da0c60a3bcfea047a46c1a', 'db_id': 4554239, 'person_id': 4585871}"
Poster Session,poster,Photons associated with jets in p-p and A-A collisions,"Sirimanna for JETSCAPE Collaboration, Chathuranga",Wayne State University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Chathuranga', 'last_name': 'Sirimanna for JETSCAPE Collaboration', 'fullName': 'Sirimanna for JETSCAPE Collaboration, Chathuranga', 'id': '4603192', 'affiliation': 'Wayne State University', 'emailHash': 'eb37a4a5725575160bf9e716f4bac0fe', 'db_id': 4603192, 'person_id': 4588908}"
Poster Session,poster,Separating quark and gluon jet distributions in heavy ions,"Turner, Andrew",Massachusetts Institute of Technology,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Andrew', 'last_name': 'Turner', 'fullName': 'Turner, Andrew', 'id': '4578807', 'affiliation': 'Massachusetts Institute of Technology', 'emailHash': '10eed43fd5908f8e0bbe0fc913b405e9', 'db_id': 4578807, 'person_id': 4586073}"
Poster Session,poster,Multiplicity scaling in the small system within the non-extensive statistical approach,"Barnafoldi, Gergely Gabor",Wigner RCP Hungarian Academy of Sciences (HU),HU,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Gergely Gabor', 'last_name': 'Barnafoldi', 'fullName': 'Barnafoldi, Gergely Gabor', 'id': '4670042', 'affiliation': 'Wigner RCP Hungarian Academy of Sciences (HU)', 'emailHash': 'd040e1bcdedc123dd524a314e3ccca7f', 'db_id': 4670042, 'person_id': 4586314}"
Poster Session,poster,Measurement of non-flow influence on the CMW-sensitive slope parameter from STAR,"Wang, Fuqiang",Purdue University (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Fuqiang', 'last_name': 'Wang', 'fullName': 'Wang, Fuqiang', 'id': '4672537', 'affiliation': 'Purdue University (US)', 'emailHash': '2ea9ffc3a7b3d439d90032c4ae02400b', 'db_id': 4672537, 'person_id': 4583035}"
Poster Session,poster,Kinetics  and hydrodynamics close to the chiral limit,"Teaney, Derek",Stony Brook University,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Derek', 'last_name': 'Teaney', 'fullName': 'Teaney, Derek', 'id': '4592477', 'affiliation': 'Stony Brook University', 'emailHash': 'f29a910807fafc43d4c4222c4d3246c6', 'db_id': 4592477, 'person_id': 4584769}"
Poster Session,poster,"Measurements of $v_{2}$ and $v_{3}$ in p+Au, d+Au and $^{3}$He+Au collisions at $\sqrt{s_{NN}}=200$  GeV from STAR","Huang, Shengli",Stony Brook University,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Shengli', 'last_name': 'Huang', 'fullName': 'Huang, Shengli', 'id': '4672533', 'affiliation': 'Stony Brook University', 'emailHash': 'a29485ad741f0a83800763f4d5933fb4', 'db_id': 4672533, 'person_id': 4562593}"
Poster Session,poster,Sensitivity to detect ultra-intense magnetic field in Pb-Pb collisions via dimuon polarization measurement at the ALICE experiment,"Osako, Takumi",Hiroshima University (JP),Japan,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Takumi', 'last_name': 'Osako', 'fullName': 'Osako, Takumi', 'id': '4554219', 'affiliation': 'Hiroshima University (JP)', 'emailHash': '04f1434c834124df524a08105a2a0fae', 'db_id': 4554219, 'person_id': 4586502}"
Poster Session,poster,Influence of Initial-state shape deformations in Ultra Central collisions,"Liu, Peifeng",Stony Brook University,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Peifeng', 'last_name': 'Liu', 'fullName': 'Liu, Peifeng', 'id': '4578909', 'affiliation': 'Stony Brook University', 'emailHash': 'c1605ae2abd9a90b40e6ad1a7917abea', 'db_id': 4578909, 'person_id': 4586500}"
Poster Session,poster,Production of $J/\psi$ meson in jets at mid-rapidity in pp collisions at $\sqrt{s}$ = 13 TeV with ALICE,"Wu, Yitao",University of Science and  Technology of China (CN),China,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yitao', 'last_name': 'Wu', 'fullName': 'Wu, Yitao', 'id': '4554211', 'affiliation': 'University of Science and  Technology of China (CN)', 'emailHash': '72ab3a6f3f3621097593f6c0d827cf45', 'db_id': 4554211, 'person_id': 4586497}"
Poster Session,poster,Stability of Israel-Stewart theory in the presence of heat flow,"Brito, Caio",Universidade Federal Fluminense,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Caio', 'last_name': 'Brito', 'fullName': 'Brito, Caio', 'id': '4554196', 'affiliation': 'Universidade Federal Fluminense', 'emailHash': '6bf62524b5af89f668c977bf4dbd3ed2', 'db_id': 4554196, 'person_id': 4586407}"
Poster Session,poster,Smallest QCD Droplet for Hydrodynamic Response via Gubser Flow,"Taghavi, Seyed Farid",Technische Universitaet Muenchen (DE),Germany,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Seyed Farid', 'last_name': 'Taghavi', 'fullName': 'Taghavi, Seyed Farid', 'id': '4578917', 'affiliation': 'Technische Universitaet Muenchen (DE)', 'emailHash': '02781c1501ef04b6ae1188523b7565af', 'db_id': 4578917, 'person_id': 4583987}"
