Session,Type,Title,Speaker,Institute,Country,Raw_Speaker_Data
QCD at finite T and density,parallel,Heavy quark diffusion from 2+1 flavor lattice QCD,"Shu, Hai-Tao",Unknown,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Hai-Tao', 'last_name': 'Shu', 'fullName': 'Shu, Hai-Tao', 'id': '7979499', 'affiliation': '', 'emailHash': 'e9be74dddf3d10319916f20fc2a6e938', 'db_id': 7979499, 'person_id': 7683795}"
QCD at finite T and density,parallel,QCD equation of state with improved precision from lattice simulations,"Parotto, Paolo",University of Wuppertal,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Paolo', 'last_name': 'Parotto', 'fullName': 'Parotto, Paolo', 'id': '7818969', 'affiliation': '', 'emailHash': '3a72308068f634882af058449df7608b', 'db_id': 7818969, 'person_id': 7538778}"
QCD at finite T and density,parallel,Equation of state of a hot-and-dense quark gluon plasma: lattice simulations at real $\mu_B$ vs. extrapolations,"Wong, Chik Him",University of WUppertal,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Chik Him', 'last_name': 'Wong', 'fullName': 'Wong, Chik Him', 'id': '7819121', 'affiliation': '', 'emailHash': 'd3c04f035dad75ceb3d151ad7dbb65c2', 'db_id': 7819121, 'person_id': 7538560}"
QCD at finite T and density,parallel,Particle production in Au+Au collisions at Beam Energy Scan II energies at RHIC,"Harasty, Matthew","University of California, Davis",USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Matthew', 'last_name': 'Harasty', 'fullName': 'Harasty, Matthew', 'id': '7976637', 'affiliation': 'University of California, Davis', 'emailHash': '732f438454053ad18f421cf130767efc', 'db_id': 7976637, 'person_id': 7559333}"
UPC,parallel,First global study of super dense gluonic matter with UPCs by ALICE,"Ragoni, Simone",Creighton University (US),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Simone', 'last_name': 'Ragoni', 'fullName': 'Ragoni, Simone', 'id': '7976218', 'affiliation': 'Creighton University (US)', 'emailHash': 'df777ad62af241fc23f2b35ca6ce1460', 'db_id': 7976218, 'person_id': 7682293}"
Initial State,parallel,First study of the initial gluonic fluctuations using UPCs with ALICE,"Matyja, Adam",Polish Academy of Sciences (PL),Poland,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Adam', 'last_name': 'Matyja', 'fullName': 'Matyja, Adam', 'id': '7976224', 'affiliation': 'Polish Academy of Sciences (PL)', 'emailHash': '8da7e3943b89d4fc8b0c37e45dba38f8', 'db_id': 7976224, 'person_id': 7682369}"
QCD at finite T and density,parallel,Bayesian Inference of QGP Properties and 3D Dynamics in Heavy-Ion Collisions in the RHIC Beam Energy Scan Program,"Shen, Chun",Wayne State University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Chun', 'last_name': 'Shen', 'fullName': 'Shen, Chun', 'id': '7819017', 'affiliation': 'Wayne State University', 'emailHash': '9f353b749e354daeb5bee1672a7bbb6f', 'db_id': 7819017, 'person_id': 7522290}"
QCD at finite T and density,parallel,QCD based equation of state at finite density with a critical point from an alternative expansion scheme,"Kahangirwe, Micheal ",Unknown,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Micheal ', 'last_name': 'Kahangirwe', 'fullName': 'Kahangirwe, Micheal ', 'id': '7976212', 'affiliation': '', 'emailHash': 'a3638ab50d73f2f9a6af3f73fe77682c', 'db_id': 7976212, 'person_id': 7789330}"
QCD at finite T and density,parallel,High order fluctuations of conserved charges in the continuum limit,"Borsanyi, Szabolcs Istvan",University of Wuppertal,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Szabolcs Istvan', 'last_name': 'Borsanyi', 'fullName': 'Borsanyi, Szabolcs Istvan', 'id': '7819157', 'affiliation': '', 'emailHash': '46d76914780cb9aa62617a384674ded3', 'db_id': 7819157, 'person_id': 7538556}"
New Theory,parallel,Far-from-equilibrium attractors for massive kinetic theory in the relaxation time approximation,"Alalawi, Huda",Unknown,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Huda', 'last_name': 'Alalawi', 'fullName': 'Alalawi, Huda', 'id': '7818908', 'affiliation': '', 'emailHash': '781ad1ec7d10134b55d0345434e6f6e7', 'db_id': 7818908, 'person_id': 7538727}"
New Theory,parallel,Mapping the critical equation of state by resummations,"Basar, Gokce","University of North Carolina, Chapel Hill",Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Gokce', 'last_name': 'Basar', 'fullName': 'Basar, Gokce', 'id': '7818820', 'affiliation': 'University of North Carolina, Chapel Hill', 'emailHash': '1d4435d08ec66dccd412e26bf8baaa05', 'db_id': 7818820, 'person_id': 7559638}"
New Theory,parallel,Applicability of higher-order hydrodynamics in heavy-ion collisions,"Jaiswal, Sunil",Tata Institute of Fundamental Research,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Sunil', 'last_name': 'Jaiswal', 'fullName': 'Jaiswal, Sunil', 'id': '7818907', 'affiliation': 'Tata Institute of Fundamental Research', 'emailHash': 'c02fa19eb68a93d0ef95599df70101c7', 'db_id': 7818907, 'person_id': 7552430}"
New Theory,parallel,Transverse-momentum-dependent (TMD) factorization in reactions with nuclei: from Drell-Yan to hadron production,"Ke, Weiyao",Los Alamos National Laboratory,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Weiyao', 'last_name': 'Ke', 'fullName': 'Ke, Weiyao', 'id': '7819223', 'affiliation': 'Los Alamos National Laboratory', 'emailHash': 'a7afed8de21ea4d11ea11b8e0296e571', 'db_id': 7819223, 'person_id': 7534756}"
New Theory,parallel,Azimuthal anisotropies at high $p_T$ from transverse momentum dependent (TMD) parton distribution and fragmentation functions,"soudi, ismail",Wayne State University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'ismail', 'last_name': 'soudi', 'fullName': 'soudi, ismail', 'id': '7818831', 'affiliation': 'Wayne State University', 'emailHash': '081727c0e37e46e5725d1e878a4f8f0d', 'db_id': 7818831, 'person_id': 7546739}"
New Theory,parallel,A new approach to stochastic relativistic fluid dynamics from information flow,"Mullins, Nicki",Illinois Urbana Champaign,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Nicki', 'last_name': 'Mullins', 'fullName': 'Mullins, Nicki', 'id': '7818919', 'affiliation': '', 'emailHash': '88780631a669ddeff33b8a7c411e3fce', 'db_id': 7818919, 'person_id': 7531717}"
Initial State,parallel,Using new methods for systematic study of nuclear structure in high-energy collisions to probe the effect of short-range correlations,"William Luzum, Matthew",University of São Paulo,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Matthew', 'last_name': 'William Luzum', 'fullName': 'William Luzum, Matthew', 'id': '7819001', 'affiliation': 'University of São Paulo', 'emailHash': 'b964ef68d153c670e1723ae651606490', 'db_id': 7819001, 'person_id': 7547597}"
Initial State,parallel,Constraining the low x structure of nuclei with LHCb,"Boettcher, Thomas",University of Cincinnati (US),United States,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Thomas', 'last_name': 'Boettcher', 'fullName': 'Boettcher, Thomas', 'id': '7974808', 'affiliation': 'University of Cincinnati (US)', 'emailHash': '333b351a021b30e2c9adb7159697107d', 'db_id': 7974808, 'person_id': 7681514}"
Initial State,parallel,Adiabatic Hydrodynamization: a Natural Framework to Find and Describe Prehydrodynamic Attractors,"Steinhorst, Rachel",Massachusetts Institute of Technology,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Rachel', 'last_name': 'Steinhorst', 'fullName': 'Steinhorst, Rachel', 'id': '7818828', 'affiliation': 'Massachusetts Institute of Technology', 'emailHash': 'd911b39caa76918eeff76a01d5971dd2', 'db_id': 7818828, 'person_id': 7542996}"
Initial State,parallel,Physics opportunities from nuclear structure studies with high-energy nuclear collisions,"Jia, Jiangyong",Stony Brook University (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jiangyong', 'last_name': 'Jia', 'fullName': 'Jia, Jiangyong', 'id': '7818912', 'affiliation': 'Stony Brook University (US)', 'emailHash': '1c6cb83217f53db059299eb735cf9697', 'db_id': 7818912, 'person_id': 7537320}"
Initial State,parallel,Limiting attractors in heavy-ion collisions --- the interplay between bottom-up and hydrodynamical attractors,"Lindenbauer, Florian",TU Wien,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Florian', 'last_name': 'Lindenbauer', 'fullName': 'Lindenbauer, Florian', 'id': '7818900', 'affiliation': 'TU Wien', 'emailHash': '6f56c18325322a7029f9290f37c89bd4', 'db_id': 7818900, 'person_id': 7537240}"
Initial State,parallel,Investigating the early magnetic field of QGP via heavy-flavour polarisation studies with ALICE,"Micheletti, Luca",CERN,Switzerland,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Luca', 'last_name': 'Micheletti', 'fullName': 'Micheletti, Luca', 'id': '7974804', 'affiliation': 'CERN', 'emailHash': '46958f39ea72c1bd6aac84d4921d7701', 'db_id': 7974804, 'person_id': 7681796}"
EM Probes,parallel,Measurement of dilepton and diphoton production from photon fusion processes in UPC in Pb+Pb collisions with the ATLAS detector,"Steinberg, Peter Alan",Brookhaven National Laboratory (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Peter Alan', 'last_name': 'Steinberg', 'fullName': 'Steinberg, Peter Alan', 'id': '7974771', 'affiliation': 'Brookhaven National Laboratory (US)', 'emailHash': '47b904d74c150449d5653db6cc3fabfe', 'db_id': 7974771, 'person_id': 7681068}"
EM Probes,parallel,"Thermal dielectron measurements in Au+Au collisions at $\sqrt{s_{NN}}=$ 7.7, 14.6, and 19.6 GeV with the STAR experiment","Han, Yiding",Rice University,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yiding', 'last_name': 'Han', 'fullName': 'Han, Yiding', 'id': '7974742', 'affiliation': 'Rice University', 'emailHash': '004529a889d3bea86abb86ae0947f49e', 'db_id': 7974742, 'person_id': 7531898}"
EM Probes,parallel,Electromagnetic radiation in pp and Pb--Pb collisions with dielectrons in ALICE,"Sekihata, Daiki",University of Tokyo (JP),Japan,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Daiki', 'last_name': 'Sekihata', 'fullName': 'Sekihata, Daiki', 'id': '7974741', 'affiliation': 'University of Tokyo (JP)', 'emailHash': '66e4e193ac1d34c15c7beb254dc6b695', 'db_id': 7974741, 'person_id': 7682291}"
EM Probes,parallel,Measurement of low $p_T$ direct photons with PHENIX,"Doomra, Vassu",Stony Brook University,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Vassu', 'last_name': 'Doomra', 'fullName': 'Doomra, Vassu', 'id': '7974739', 'affiliation': 'Stony Brook University', 'emailHash': 'd7b676173dfea67694e40cb95f71b47a', 'db_id': 7974739, 'person_id': 7539712}"
EM Probes,parallel,Thermal dilepton production in heavy-ion collisions at Beam Energy Scan (BES) energies,"Gale, Charles",McGill University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Charles', 'last_name': 'Gale', 'fullName': 'Gale, Charles', 'id': '7819117', 'affiliation': '', 'emailHash': '9d284bd5fe141884c2dfb30cbf498386', 'db_id': 7819117, 'person_id': 7527855}"
EM Probes,parallel,Coherent J/$\psi$ photoproduction and polarization in peripheral Pb-Pb collisions with ALICE,"Shatat, Afnan",Université Paris-Saclay (FR),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Afnan', 'last_name': 'Shatat', 'fullName': 'Shatat, Afnan', 'id': '7974722', 'affiliation': 'Université Paris-Saclay (FR)', 'emailHash': '20afcae7c6a452a8d0266ec9ede37280', 'db_id': 7974722, 'person_id': 7681791}"
New Theory,parallel,Excited Hadron Channels in Hadronization,"Fries, Rainer",Texas A&M University,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Rainer', 'last_name': 'Fries', 'fullName': 'Fries, Rainer', 'id': '7818819', 'affiliation': 'Texas A&M University', 'emailHash': '043accfcafd1e7abcdeef2818eef1890', 'db_id': 7818819, 'person_id': 7551955}"
New Theory,parallel,Non-Gaussian fluctuation dynamics in relativistic fluid near a critical point,"An, Xin",National Center for Nuclear Research,UK,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Xin', 'last_name': 'An', 'fullName': 'An, Xin', 'id': '7974720', 'affiliation': 'National Center for Nuclear Research', 'emailHash': '53e8bd3322e5e2d600257d5b419f09d5', 'db_id': 7974720, 'person_id': 7559639}"
New Theory,parallel,A solvable quantum field theory with asymptotic freedom in 3+1 dimensions,"Romatschke, Paul","University of Colorado, Boulder",Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Paul', 'last_name': 'Romatschke', 'fullName': 'Romatschke, Paul', 'id': '7979548', 'affiliation': '', 'emailHash': 'fb366a0bb283890a04f6977b974685e2', 'db_id': 7979548, 'person_id': 7792526}"
New Theory,parallel,Exploring the freeze-out hypersurface with a rapidity-dependent thermal model,"Gao, Han",McGill University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Han', 'last_name': 'Gao', 'fullName': 'Gao, Han', 'id': '7819151', 'affiliation': '', 'emailHash': 'f22bff5819788b45f220d5e438a4c6d0', 'db_id': 7819151, 'person_id': 7559276}"
New Theory,parallel,Non-Hydrodynamic Modes from Linear Response in Kinetic Theory,"Ochsenfeld, Stephan",Bielefeld University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Stephan', 'last_name': 'Ochsenfeld', 'fullName': 'Ochsenfeld, Stephan', 'id': '7818860', 'affiliation': 'Bielefeld University', 'emailHash': 'a1079bc47ea5dff06ce33426a42c03ff', 'db_id': 7818860, 'person_id': 7540290}"
New Theory,parallel,Far-from-equilibrium slow modes and momentum anisotropy in expanding plasma,"Brewer, Jasmine Therese",CERN,Switzerland,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jasmine Therese', 'last_name': 'Brewer', 'fullName': 'Brewer, Jasmine Therese', 'id': '7818982', 'affiliation': 'CERN', 'emailHash': '8594aa18b92a774f4ab1f337c40a8b3b', 'db_id': 7818982, 'person_id': 7544578}"
New Theory,parallel,Testing Eigenstate Thermalization Hypothesis for Non-Abelian Gauge Theories,"Yao, Xiaojun",University of Washington,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Xiaojun', 'last_name': 'Yao', 'fullName': 'Yao, Xiaojun', 'id': '7818910', 'affiliation': 'University of Washington', 'emailHash': '7a75db5ff6bdeafec462dd56a7ba0b17', 'db_id': 7818910, 'person_id': 7544576}"
Light Flavor,parallel,Bulk flow and correlation measurements at LHCb,"Wong, Cheuk Ping",Brookhaven National Laboratory,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Cheuk Ping', 'last_name': 'Wong', 'fullName': 'Wong, Cheuk Ping', 'id': '7974667', 'affiliation': 'Brookhaven National Laboratory', 'emailHash': 'ff9e12d10814207b68b551358fe8ce7c', 'db_id': 7974667, 'person_id': 7681608}"
Light Flavor,parallel,Shedding light on light flavour particle production in small systems at the LHC with ALICE,"Ercolessi, Francesca","Universita e INFN, Bologna (IT)",Italy,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Francesca', 'last_name': 'Ercolessi', 'fullName': 'Ercolessi, Francesca', 'id': '7974663', 'affiliation': 'Universita e INFN, Bologna (IT)', 'emailHash': '42f0fee0694168efb532656befd22cfc', 'db_id': 7974663, 'person_id': 7681779}"
Light Flavor,parallel,Anomalous kaon correlations measured in Pb-Pb collisions at the LHC as evidence for the melting and refreezing of the QCD vacuum,"Kapusta, Joseph",University of Minnesota (US),United States,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Joseph', 'last_name': 'Kapusta', 'fullName': 'Kapusta, Joseph', 'id': '7819189', 'affiliation': '', 'emailHash': 'adcf2c7cf25defbe24e6264864baab23', 'db_id': 7819189, 'person_id': 7559857}"
Light Flavor,parallel,Exploring the internal structure of exotic resonances with ALICE,"Padhan, Sonali",IIT- Indian Institute of Technology (IN),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Sonali', 'last_name': 'Padhan', 'fullName': 'Padhan, Sonali', 'id': '7974632', 'affiliation': 'IIT- Indian Institute of Technology (IN)', 'emailHash': '8179191ae190ffb2d63634e3e40b78af', 'db_id': 7974632, 'person_id': 7532228}"
Light Flavor,parallel,"Strangeness production in Au+Au collisions at $\sqrt{s_{NN}}$ = 7.7, 14.6, 19.6, and 200 GeV with the STAR experiment","Fang, Yi",Tsinghua University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yi', 'last_name': 'Fang', 'fullName': 'Fang, Yi', 'id': '7974617', 'affiliation': '', 'emailHash': '24f8a5cbe1d686ac3c04c168ee374621', 'db_id': 7974617, 'person_id': 7549948}"
Jets,parallel,Isolating final state effects in high $p_T$ $\pi^0$ production using direct photons in small system collisions with PHENIX,"Firak, Daniel",Unknown,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Daniel', 'last_name': 'Firak', 'fullName': 'Firak, Daniel', 'id': '7974597', 'affiliation': '', 'emailHash': 'b870350e889f8c9dbb95cdc6fb9a66bc', 'db_id': 7974597, 'person_id': 7563162}"
Jets,parallel,Quantum to classical parton evolution in the QGP,"Barata, João",Unknown,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'João', 'last_name': 'Barata', 'fullName': 'Barata, João', 'id': '7819038', 'affiliation': '', 'emailHash': 'fe4acb8d1beeb5499f57f94d4f131590', 'db_id': 7819038, 'person_id': 7533616}"
Jets,parallel,Photon-triggered jets as probes of multi-stage jet modification,"Sirimanna, Chathuranga",Wayne State University,United States,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Chathuranga', 'last_name': 'Sirimanna', 'fullName': 'Sirimanna, Chathuranga', 'id': '7974572', 'affiliation': '', 'emailHash': 'eb37a4a5725575160bf9e716f4bac0fe', 'db_id': 7974572, 'person_id': 7562975}"
Jets,parallel,Readiness of the sPHENIX experiment for jet physics,"Rinn, Timothy Thomas",Brookhaven National Laboratory,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Timothy Thomas', 'last_name': 'Rinn', 'fullName': 'Rinn, Timothy Thomas', 'id': '7974567', 'affiliation': 'Brookhaven National Laboratory', 'emailHash': '92077e6a1a544f9c37dbf5b585654d38', 'db_id': 7974567, 'person_id': 7682417}"
Jets,parallel,New measurements of inclusive jet $R_{\rm AA}$ with mixing technique and jet  $v_2$ properties with ALICE,"Gruenwald, Nadine Alice",Heidelberg University (DE),Germany,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Nadine Alice', 'last_name': 'Gruenwald', 'fullName': 'Gruenwald, Nadine Alice', 'id': '8016055', 'affiliation': 'Heidelberg University (DE)', 'emailHash': '24f667fd19c938469b6aec9e6f817f2b', 'db_id': 8016055, 'person_id': 7826245}"
Jets,parallel,"Exploring medium properties and evolution with ALICE using correlated, groomed, and reclustered jet substructure","Bossi, Hannah",Massachusetts Inst. of Technology (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Hannah', 'last_name': 'Bossi', 'fullName': 'Bossi, Hannah', 'id': '7974565', 'affiliation': 'Massachusetts Inst. of Technology (US)', 'emailHash': 'e0f2e65f0d282750f348fad12ed183ef', 'db_id': 7974565, 'person_id': 7555798}"
Jets,parallel,Parton cascades at DLA: the role of the evolution variable,"Cordeiro, André",Laboratório de Instrumentação e Física de Partículas (LIP - Lisbon),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'André', 'last_name': 'Cordeiro', 'fullName': 'Cordeiro, André', 'id': '7818948', 'affiliation': '', 'emailHash': '5fb3bbe627aceb709df75d676e6c0a7f', 'db_id': 7818948, 'person_id': 7539919}"
Heavy Flavor,parallel,Heavy Flavor machine learning algorithms for Fast Data Processing in sPHENIX,"Dean, Cameron",Massachusetts Inst. of Technology (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Cameron', 'last_name': 'Dean', 'fullName': 'Dean, Cameron', 'id': '7974545', 'affiliation': 'Massachusetts Inst. of Technology (US)', 'emailHash': 'b28be1a891fe0ea547fb3a463954514b', 'db_id': 7974545, 'person_id': 7682418}"
Heavy Flavor,parallel,New LHCb results on quarkonia production in pp and pPb collisions,"Da Silva, Cesar Luiz",Los Alamos National Laboratory (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Cesar Luiz', 'last_name': 'Da Silva', 'fullName': 'Da Silva, Cesar Luiz', 'id': '7974516', 'affiliation': 'Los Alamos National Laboratory (US)', 'emailHash': '5a81535046477886b3377b5c36c537b5', 'db_id': 7974516, 'person_id': 7681507}"
Heavy Flavor,parallel,Measurements of Charm Quark Interaction with the QGP in Heavy-Ion Collisions at STAR,"Su, Yuan",University of Science and Technology of China,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yuan', 'last_name': 'Su', 'fullName': 'Su, Yuan', 'id': '7974505', 'affiliation': 'University of Science and Technology of China', 'emailHash': '771bd980c5719d252523231d405e4a12', 'db_id': 7974505, 'person_id': 7535817}"
Heavy Flavor,parallel,Heavy Flavor and Quarkonia results from the PHENIX experiment,"Smith, Krista Lizbeth",Los Alamos National Laboratory (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Krista Lizbeth', 'last_name': 'Smith', 'fullName': 'Smith, Krista Lizbeth', 'id': '7974471', 'affiliation': 'Los Alamos National Laboratory (US)', 'emailHash': '2d94dd35e64922275d672c67312f755e', 'db_id': 7974471, 'person_id': 7682391}"
Jets,parallel,ATLAS measurements of $b$-jet suppression and heavy-flavor azimuthal correlations in 5.02 TeV Pb+Pb collisions,"Sickles, Anne Marie",Univ. Illinois at Urbana Champaign (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Anne Marie', 'last_name': 'Sickles', 'fullName': 'Sickles, Anne Marie', 'id': '7974441', 'affiliation': 'Univ. Illinois at Urbana Champaign (US)', 'emailHash': '0366a513bc69e08d0cb8da723d7c0547', 'db_id': 7974441, 'person_id': 7548138}"
Jets,parallel,Scanning the initial jet production points with dijet tomography in heavy-ion collisions,"He, Yayun",South China Normal University,China,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yayun', 'last_name': 'He', 'fullName': 'He, Yayun', 'id': '7818881', 'affiliation': 'South China Normal University', 'emailHash': '506f1cd4ce44159831c61f397a9d03d0', 'db_id': 7818881, 'person_id': 7541021}"
Jets,parallel,Identifying jet observables which can see the short-length structure of QGP,"Rajagopal, Krishna",Massachusetts Inst. of Technology (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Krishna', 'last_name': 'Rajagopal', 'fullName': 'Rajagopal, Krishna', 'id': '7818836', 'affiliation': 'Massachusetts Inst. of Technology (US)', 'emailHash': '2c68a5f0ec1dce250f21eee4b240232f', 'db_id': 7818836, 'person_id': 7542994}"
Heavy Flavor,parallel,Heavy quark momentum diffusion coefficient during hydrodynamization via effective kinetic theory,"Peuron, Jarkko",University of Jyväskylä,Italy,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jarkko', 'last_name': 'Peuron', 'fullName': 'Peuron, Jarkko', 'id': '7819190', 'affiliation': 'University of Jyväskylä', 'emailHash': '456c22f43d62279bf18c1960d43f245d', 'db_id': 7819190, 'person_id': 7537241}"
QCD at finite T and density,parallel,Global angular momentum generation in heavy-ion reactions within a hadronic transport approach,"Sass, Nils",Goethe University Frankfurt,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Nils', 'last_name': 'Sass', 'fullName': 'Sass, Nils', 'id': '7884861', 'affiliation': '', 'emailHash': 'c05b593fcf58b652c1e685f74848feba', 'db_id': 7884861, 'person_id': 7552353}"
Heavy Flavor,parallel,Measurements of charm quark production and hadronization at CMS,"Chandra, Soumik",Purdue University (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Soumik', 'last_name': 'Chandra', 'fullName': 'Chandra, Soumik', 'id': '7974415', 'affiliation': 'Purdue University (US)', 'emailHash': 'abf6f531962b54419229aba23591ccf2', 'db_id': 7974415, 'person_id': 7690215}"
Heavy Flavor,parallel,Studies of heavy quark dynamics using B mesons with the CMS experiment,"Sheng, Tzu-An",Massachusetts Institute of Technology,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Tzu-An', 'last_name': 'Sheng', 'fullName': 'Sheng, Tzu-An', 'id': '7974410', 'affiliation': 'Massachusetts Institute of Technology', 'emailHash': '177bd4854c6d63f17366cfa8661817f2', 'db_id': 7974410, 'person_id': 7690214}"
Critical Point,parallel,Location of the QCD critical point predicted by holographic Bayesian analysis,"Hippert Teixeira, Mauricio",University of Illinois at Urbana-Champaign,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Mauricio', 'last_name': 'Hippert Teixeira', 'fullName': 'Hippert Teixeira, Mauricio', 'id': '7818851', 'affiliation': 'University of Illinois at Urbana-Champaign', 'emailHash': '22b7a8899e5b8f2b4152e676a052d67a', 'db_id': 7818851, 'person_id': 7531715}"
Critical Point,parallel,Femtoscopy analysis in small systems at NA61/SHINE,"Porfy, Barnabas",Wigner Research Centre for Physics (Wigner RCP) (HU),HU,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Barnabas', 'last_name': 'Porfy', 'fullName': 'Porfy, Barnabas', 'id': '7974393', 'affiliation': 'Wigner Research Centre for Physics (Wigner RCP) (HU)', 'emailHash': '0fb04df7511b5f9723c60e7d2ebfdc3c', 'db_id': 7974393, 'person_id': 7544870}"
