Session,Type,Title,Speaker,Institute,Country,Raw_Speaker_Data
Parallel 2D: Heavy Flavor & Quarkonia (Chair J.-P. Blaizot),parallel,High transverse momentum quarkonium production and dissociation in heavy ion collisions,"Sharma, Rishi",TRIUMF,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Rishi', 'last_name': 'Sharma', 'fullName': 'Sharma, Rishi', 'id': '314686', 'affiliation': 'TRIUMF', 'emailHash': '4b1483535f3a35131185319eec5f24b7', 'db_id': 314686, 'person_id': 343423}"
Parallel 3D: Pre-Equilibrium & Initial State (Chair K. Eskola),parallel,Jet probes of cold and hot QCD matter,"Zhang, Ben-Wei",Central China Normal University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Ben-Wei', 'last_name': 'Zhang', 'fullName': 'Zhang, Ben-Wei', 'id': '314700', 'affiliation': 'Central China Normal University', 'emailHash': 'b03594ed6875144bf8bd3c9dc349a77e', 'db_id': 314700, 'person_id': 343432}"
Parallel 4C: Electro-Weak Probes (Chair D. D'Enterria),parallel,Inclusive isolated photons in pp and PbPb collisions at 2.76 TeV with CMS,"Stephans, George",Massachusetts Inst. of Technology (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'George', 'last_name': 'Stephans', 'fullName': 'Stephans, George', 'id': '314898', 'affiliation': 'Massachusetts Inst. of Technology (US)', 'emailHash': '5b8dfe44ad95858ae10cca34e2845e7d', 'db_id': 314898, 'person_id': 343571}"
Parallel 5C: High pt and Jets (Chair B. Cole),parallel,"R_CP and R_AA Measurements of Identified and Unidentified Charged Particles at High p_T in Au+Au Collisions at 7.7, 11.5, 19.6, 27, 39, and 62.4 GeV in STAR","Sangaline, Evan",UC Davis,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Evan', 'last_name': 'Sangaline', 'fullName': 'Sangaline, Evan', 'id': '314733', 'affiliation': 'UC Davis', 'emailHash': '1a276a14c6e9f315b8928d0392ff4cd9', 'db_id': 314733, 'person_id': 343456}"
Parallel 1C: Correlations & Fluctuations (Chair J. Schukraft),parallel,Event shape engineering with ALICE,"Dobrin, Alexandru Florin",Wayne State University (US),RO,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Alexandru Florin', 'last_name': 'Dobrin', 'fullName': 'Dobrin, Alexandru Florin', 'id': '314783', 'affiliation': 'Wayne State University (US)', 'emailHash': '51db426574081e366331fb1e6f9c51fb', 'db_id': 314783, 'person_id': 343490}"
Parallel 5D: New Theoretical Developments (Chair B. Sinha),parallel,Shining a Gluon Beam through Quark-Gluon Plasma,"Rajagopal, Krishna",MIT,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Krishna', 'last_name': 'Rajagopal', 'fullName': 'Rajagopal, Krishna', 'id': '314795', 'affiliation': 'MIT', 'emailHash': '2c68a5f0ec1dce250f21eee4b240232f', 'db_id': 314795, 'person_id': 343498}"
Parallel 7D: Correlations & Fluctuations (Chair B. Wosiek),parallel,Anisotropic flow measured from multi-particle azimuthal correlations for Pb-Pb collisions at 2.76 TeV by ALICE at the LHC,"Bilandzic, Ante",Niels Bohr Institute (DK),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Ante', 'last_name': 'Bilandzic', 'fullName': 'Bilandzic, Ante', 'id': '314801', 'affiliation': 'Niels Bohr Institute (DK)', 'emailHash': '65e58f83f1ec1a2bc937d4fa18424a31', 'db_id': 314801, 'person_id': 343503}"
Parallel 7C: New Experimental Developments (Chair T. Peitzmann),parallel,NICA @ JINR,"Lednicky, Richard","Joint Institute for Nuclear Research, Dubna, Russia",UK,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Richard', 'last_name': 'Lednicky', 'fullName': 'Lednicky, Richard', 'id': '314808', 'affiliation': 'Joint Institute for Nuclear Research, Dubna, Russia', 'emailHash': 'bfefe8938faf9032cef007ba82081e99', 'db_id': 314808, 'person_id': 343508}"
Parallel 2C: Correlations & Fluctuations (Chair X. Dong),parallel,Studies of net-charge fluctuations and balance functions with the ALICE detector at the LHC,"Weber, Michael",University of Houston (US),Austria,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Michael', 'last_name': 'Weber', 'fullName': 'Weber, Michael', 'id': '314816', 'affiliation': 'University of Houston (US)', 'emailHash': 'd800652cd8e65274efec42729e27fcc7', 'db_id': 314816, 'person_id': 343516}"
Parallel 5A: Hadron Thermodynamics and Chemistry (Chair R. Stock),parallel,Strange hadrons and resonances in Pb-Pb collisions at sqrt_NN = 2.76 TeV with ALICE experiment at LHC,"Singha, Subhash",Department of Atomic Energy (IN),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Subhash', 'last_name': 'Singha', 'fullName': 'Singha, Subhash', 'id': '314818', 'affiliation': 'Department of Atomic Energy (IN)', 'emailHash': '2b687c9bab5f08ab09125c1e156059a8', 'db_id': 314818, 'person_id': 343517}"
Parallel 3A: Global & Collective Dynamics (Chair T. Kodama),parallel,Study of higher harmonics based on (3+1)-dimensional relativistic viscous hydrodynamics,"Nonaka, Chiho","Kobayashi-Maskawa Institute for the Origin of Particles and the Universe (KMI)  and Department of Physics,  Nagoya University",Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Chiho', 'last_name': 'Nonaka', 'fullName': 'Nonaka, Chiho', 'id': '314875', 'affiliation': 'Kobayashi-Maskawa Institute for the Origin of Particles and the Universe (KMI)  and Department of Physics,  Nagoya University', 'emailHash': 'fc355eb064b8b8f97137ef98a01e52ca', 'db_id': 314875, 'person_id': 343559}"
Parallel 3B: Jets (Chair S. Mioduszewski),parallel,Medium-induced soft gluon distribution inside a jet,"Dominguez, Fabio",IPhT Saclay,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Fabio', 'last_name': 'Dominguez', 'fullName': 'Dominguez, Fabio', 'id': '314878', 'affiliation': 'IPhT Saclay', 'emailHash': '987dfb638370e989d374244404de5150', 'db_id': 314878, 'person_id': 343561}"
Parallel 7C: New Experimental Developments (Chair T. Peitzmann),parallel,The Large Hadron-electron Collider at CERN,"Stasto, Anna",Pennsylvania State University (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Anna', 'last_name': 'Stasto', 'fullName': 'Stasto, Anna', 'id': '314886', 'affiliation': 'Pennsylvania State University (US)', 'emailHash': '28dd5c9085ec6014dc71f47e96e63641', 'db_id': 314886, 'person_id': 343565}"
Parallel 6E: Initial State and p-A (Chair E. Wang),parallel,Influence of initial state fluctuations on the production of thermal photons,"Chatterjee, Rupa",University of Jyväskylä,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Rupa', 'last_name': 'Chatterjee', 'fullName': 'Chatterjee, Rupa', 'id': '314888', 'affiliation': 'University of Jyväskylä', 'emailHash': '9bd9ee69ef54438480923a380ef88a08', 'db_id': 314888, 'person_id': 343567}"
Parallel 2A: Global & Collective Dynamics (Chair A. Poskanzer),parallel,Pseudorapidity and centrality dependence of transverse energy flow in PbPb collisions at 2.76 TeV from CMS,"Malek, Magdalena",University of Illinois at Chicago (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Magdalena', 'last_name': 'Malek', 'fullName': 'Malek, Magdalena', 'id': '314896', 'affiliation': 'University of Illinois at Chicago (US)', 'emailHash': 'fdd3c905a8628d1899e6011492f4a902', 'db_id': 314896, 'person_id': 343570}"
Parallel 2B: Jets (Chair P. Jacobs),parallel,Inclusive jet and charged hadron nuclear modification factors in PbPb collisions at 2.76 TeV with CMS,"Tonjes, Marguerite Belt",University of Maryland (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Marguerite Belt', 'last_name': 'Tonjes', 'fullName': 'Tonjes, Marguerite Belt', 'id': '314900', 'affiliation': 'University of Maryland (US)', 'emailHash': '7ee368330f3799bca6e5dd0e3b3dc7cb', 'db_id': 314900, 'person_id': 343572}"
Parallel 3A: Global & Collective Dynamics (Chair T. Kodama),parallel,"Bulk viscosity, particle spectra and flow in heavy-ion collisions","Schaefer, Thomas",N,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Thomas', 'last_name': 'Schaefer', 'fullName': 'Schaefer, Thomas', 'id': '314906', 'affiliation': 'N', 'emailHash': '73bdb506789d0d71d0faad9d06b1e1aa', 'db_id': 314906, 'person_id': 343575}"
Parallel 7B: Exploring the QCD Phase Diagram (Chair H. Huang),parallel,Report from NA49 and NA61/SHINE at the CERN SPS,"Rustamov, Anar",Johann-Wolfgang-Goethe Univ. (DE),AZ,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Anar', 'last_name': 'Rustamov', 'fullName': 'Rustamov, Anar', 'id': '314908', 'affiliation': 'Johann-Wolfgang-Goethe Univ. (DE)', 'emailHash': 'cec04970b9c07ef8caac601ad013a3f9', 'db_id': 314908, 'person_id': 343365}"
Parallel 1A: Global & Collective Dynamics (Chair U. Heinz),parallel,Derivation of transient relativistic fluid dynamics from the Boltzmann equation for a multi-component system,"Denicol, Gabriel",Frankfurt University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Gabriel', 'last_name': 'Denicol', 'fullName': 'Denicol, Gabriel', 'id': '314919', 'affiliation': 'Frankfurt University', 'emailHash': 'c18223bf7c6c79f49ae9316ecea9dfbc', 'db_id': 314919, 'person_id': 343376}"
Parallel 6B: Exploring the QCD Phase Diagram (Chair K. Rajagopal),parallel,Dynamic enhancement of event-by-event fluctuations at the critical point and domain formation at the first order phase transition of QCD,"Nahrgang, Marlene",Duke University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Marlene', 'last_name': 'Nahrgang', 'fullName': 'Nahrgang, Marlene', 'id': '314961', 'affiliation': '', 'emailHash': '4751b9ae0f461a7314fe14eb52013856', 'db_id': 314961, 'person_id': 343613}"
Parallel 3A: Global & Collective Dynamics (Chair T. Kodama),parallel,Initial state fluctuations and higher harmonic flow in heavy-ion collisions,"Schenke, Bjoern",Brookhaven National Lab,United States,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Bjoern', 'last_name': 'Schenke', 'fullName': 'Schenke, Bjoern', 'id': '314962', 'affiliation': '', 'emailHash': '4a88eb902ae580760430eaf0464746cf', 'db_id': 314962, 'person_id': 343348}"
Parallel 4D: Pre-Equilibrium & Initial State (Chair T. Ludlam),parallel,Effect of longitudinal fluctuation in event-by-event (3+1)D hydrodynamics,"Pang, Long-Gang",l,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Long-Gang', 'last_name': 'Pang', 'fullName': 'Pang, Long-Gang', 'id': '315139', 'affiliation': 'l', 'emailHash': '5daae0b1a365afaf6cf9cea20766ce9e', 'db_id': 315139, 'person_id': 343718}"
Parallel 7E: New Theoretical Developments (Chair P. Levai),parallel,Evolution of singularities in unequal time two-point correlator in formation of QGP,"Lin, Shu",Brookhaven National Laboratory,United States,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Shu', 'last_name': 'Lin', 'fullName': 'Lin, Shu', 'id': '314973', 'affiliation': '', 'emailHash': 'b439e4c01d4b879ce6decb67addd07cf', 'db_id': 314973, 'person_id': 343618}"
Parallel 6D: Correlations & Fluctuations (Chair O. Evdokimov),parallel,Mapping the hydrodynamic response to the initial geometry in heavy-ion collisions,"Gardim, Fernando",USP,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Fernando', 'last_name': 'Gardim', 'fullName': 'Gardim, Fernando', 'id': '315059', 'affiliation': 'USP', 'emailHash': 'c4f65adcaf4a969640b85795ec631d5a', 'db_id': 315059, 'person_id': 343668}"
Parallel 4B: Jets (Chair N. Armesto),parallel,Measurements of the Correlation between Jets and the Reaction Plane in STAR at RHIC,"Ohlson, Alice",Yale University,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Alice', 'last_name': 'Ohlson', 'fullName': 'Ohlson, Alice', 'id': '315078', 'affiliation': 'Yale University', 'emailHash': 'e881235c7ca0f2c97a8c488374944fa7', 'db_id': 315078, 'person_id': 343679}"
Parallel 7C: New Experimental Developments (Chair T. Peitzmann),parallel,Exploring Gluonic Matter with Electron-Ion Collisions,"Lee, J.H.",Brookhaven National Laboratory,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'J.H.', 'last_name': 'Lee', 'fullName': 'Lee, J.H.', 'id': '315082', 'affiliation': 'Brookhaven National Laboratory', 'emailHash': '162860fa9aaeecfacbd38cbb9403a4cb', 'db_id': 315082, 'person_id': 343683}"
Parallel 1A: Global & Collective Dynamics (Chair U. Heinz),parallel,Beam Energy Dependence of First and Higher-Order Flow Harmonics from the STAR Experiment at RHIC,"Pandit, Yadav",Kent State University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yadav', 'last_name': 'Pandit', 'fullName': 'Pandit, Yadav', 'id': '315088', 'affiliation': 'Kent State University', 'emailHash': 'd0926ca9d08eb83dd16d593af76d3e45', 'db_id': 315088, 'person_id': 343686}"
"Parallel 1B, Jets (Chair X.N. Wang)",parallel,Electroweak boson-tagged jet event asymmetries at the Large Hadron Collider,"Vitev, Ivan",LANL,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Ivan', 'last_name': 'Vitev', 'fullName': 'Vitev, Ivan', 'id': '315142', 'affiliation': 'LANL', 'emailHash': '24892447840676e23b8b8cf1de0f16f0', 'db_id': 315142, 'person_id': 343424}"
Parallel 2C: Correlations & Fluctuations (Chair X. Dong),parallel,Study of the Sixth Order Cumulant of Net-proton Distributions Measured in STAR at RHIC,"Chen, Lizhu",Central China Normal University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Lizhu', 'last_name': 'Chen', 'fullName': 'Chen, Lizhu', 'id': '315131', 'affiliation': 'Central China Normal University', 'emailHash': '9891be1373208ab21c698fa693ce408d', 'db_id': 315131, 'person_id': 343711}"
Parallel 3A: Global & Collective Dynamics (Chair T. Kodama),parallel,Systematic Investigation of Partonic Collectivity through Centrality Dependence of Elliptic Flow of Multi-strange Hadrons in Au+Au collisions at 200 GeV in STAR,"MD, NASIM",Variable Energy Cyclotron Centre,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'NASIM', 'last_name': 'MD', 'fullName': 'MD, NASIM', 'id': '315133', 'affiliation': 'Variable Energy Cyclotron Centre', 'emailHash': 'ceffb6ab9adc0b1fe11857b170984c8e', 'db_id': 315133, 'person_id': 343712}"
Parallel 7A: Heavy Flavor & Quarkonia (Chair F. Antinori),parallel,"Measurements of Non-photonic Electrons Production and Elliptic Flow in 39, 62.4 and 200 GeV Au+Au Collisions from STAR at RHIC","Mustafa, Mustafa",Purdue University,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Mustafa', 'last_name': 'Mustafa', 'fullName': 'Mustafa, Mustafa', 'id': '315134', 'affiliation': 'Purdue University', 'emailHash': '4f03a515b6ca4503ff7dd50e50272d4e', 'db_id': 315134, 'person_id': 343713}"
Parallel 5A: Hadron Thermodynamics and Chemistry (Chair R. Stock),parallel,Beam Energy Dependence of Hypertriton Production and Lifetime Measurement at STAR,"Zhu, Yuhui",Shanghai Institute of Applied Physics,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yuhui', 'last_name': 'Zhu', 'fullName': 'Zhu, Yuhui', 'id': '315135', 'affiliation': 'Shanghai Institute of Applied Physics', 'emailHash': '0c4e6b77fdc5e90abd21f19c5aa942d5', 'db_id': 315135, 'person_id': 343714}"
Parallel 2C: Correlations & Fluctuations (Chair X. Dong),parallel,Search for QCD Phase Transitions and the Critical Point Utilizing Particle Ratio Fluctuations and Transverse Momentum Correlations from the STAR Experiment.,"Tribedy, Prithwish",for the STAR collaboration,United States,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Prithwish', 'last_name': 'Tribedy', 'fullName': 'Tribedy, Prithwish', 'id': '315136', 'affiliation': 'for the STAR collaboration', 'emailHash': '4c0aced191ac86c9520f8e5c8439e3d2', 'db_id': 315136, 'person_id': 343715}"
Parallel 3B: Jets (Chair S. Mioduszewski),parallel,Jet shapes in pp and PbPb collisions at the CMS Experiment,"Kurt, Pelin",Vanderbilt University (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Pelin', 'last_name': 'Kurt', 'fullName': 'Kurt, Pelin', 'id': '315181', 'affiliation': 'Vanderbilt University (US)', 'emailHash': '13c89fa4c0cd8da69b42406bd0a82d52', 'db_id': 315181, 'person_id': 343742}"
Parallel 3B: Jets (Chair S. Mioduszewski),parallel,Jet fragmentation functions in PbPb and pp collisions at 2.76 TeV with CMS,"Ma, Frank",Massachusetts Inst. of Technology (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Frank', 'last_name': 'Ma', 'fullName': 'Ma, Frank', 'id': '315183', 'affiliation': 'Massachusetts Inst. of Technology (US)', 'emailHash': 'ec2c8b90fd6401fa0b32f6a40d62ffd3', 'db_id': 315183, 'person_id': 343743}"
Parallel 2B: Jets (Chair P. Jacobs),parallel,Studies of jet quenching and b-jet tagging in PbPb collisions at 2.76 TeV with CMS,"Nguyen, Matthew",Ecole Polytechnique (FR),France,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Matthew', 'last_name': 'Nguyen', 'fullName': 'Nguyen, Matthew', 'id': '315191', 'affiliation': 'Ecole Polytechnique (FR)', 'emailHash': '33d38914460d832f26c99adfe6689633', 'db_id': 315191, 'person_id': 343747}"
"Parallel 1B, Jets (Chair X.N. Wang)",parallel,Study of jet quenching using photon-jet events in PbPb collisions at 2.76 TeV with CMS,"Lai, Yue Shi",Massachusetts Inst. of Technology (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yue Shi', 'last_name': 'Lai', 'fullName': 'Lai, Yue Shi', 'id': '315196', 'affiliation': 'Massachusetts Inst. of Technology (US)', 'emailHash': 'f65b227b063a793042adcb7b975277d4', 'db_id': 315196, 'person_id': 343749}"
Parallel 4D: Pre-Equilibrium & Initial State (Chair T. Ludlam),parallel,The spectrum of quantum fluctuations and space-time evolution in the little bang,"Venugopalan, Raju",Brookhaven National Laboratory,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Raju', 'last_name': 'Venugopalan', 'fullName': 'Venugopalan, Raju', 'id': '315212', 'affiliation': 'Brookhaven National Laboratory', 'emailHash': 'ba6ab8357d1d3fff7670ca11127b105c', 'db_id': 315212, 'person_id': 343372}"
Parallel 5A: Hadron Thermodynamics and Chemistry (Chair R. Stock),parallel,Beam Energy Dependence of Strange Hadron Production from STAR at RHIC,"Zhang, Xiaoping",Tsinghua University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Xiaoping', 'last_name': 'Zhang', 'fullName': 'Zhang, Xiaoping', 'id': '315241', 'affiliation': 'Tsinghua University', 'emailHash': '07c01dd30c7951e4cbd004ea84101a52', 'db_id': 315241, 'person_id': 343788}"
Parallel 3C: Electro-Weak Probes (Chair J. Kapusta),parallel,Di-electron differential cross section in Au+Au collisions at different beam energies at STAR,"Bingchu, Huang",Brookhaven National Lab,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Huang', 'last_name': 'Bingchu', 'fullName': 'Bingchu, Huang', 'id': '315251', 'affiliation': 'Brookhaven National Lab', 'emailHash': '92de14bc9a8b4d1fc83e49f23f49cf32', 'db_id': 315251, 'person_id': 343791}"
Parallel 5C: High pt and Jets (Chair B. Cole),parallel,Systematic Monte-Carlo studies of dijets at the LHC and RHIC,"Coleman-Smith, Christopher",Duke Physics,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Christopher', 'last_name': 'Coleman-Smith', 'fullName': 'Coleman-Smith, Christopher', 'id': '315252', 'affiliation': 'Duke Physics', 'emailHash': '9377909f916edd5a1f74b80da2b65873', 'db_id': 315252, 'person_id': 343792}"
Parallel 6A: Heavy Flavor & Quarkonia (Chair Y. Akiba),parallel,Heavy quark evolution and flow in hot and dense medium,"Cao, Shanshan",Duke University,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Shanshan', 'last_name': 'Cao', 'fullName': 'Cao, Shanshan', 'id': '315270', 'affiliation': 'Duke University', 'emailHash': '6e4a97d998abc5d6489c559dc20860af', 'db_id': 315270, 'person_id': 343800}"
Parallel 6B: Exploring the QCD Phase Diagram (Chair K. Rajagopal),parallel,Influence of a Critical Point on Hydrodynamic Fluctuations in Heavy Ion Collisions,"Kapusta, Joseph",University of Minnesota (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Joseph', 'last_name': 'Kapusta', 'fullName': 'Kapusta, Joseph', 'id': '315295', 'affiliation': 'University of Minnesota (US)', 'emailHash': '239eb4cdb966b999e799583f8927547f', 'db_id': 315295, 'person_id': 343360}"
Parallel 2A: Global & Collective Dynamics (Chair A. Poskanzer),parallel,E-by-E MUSIC Afterburner,"Jeon, Sangyong",McGill University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Sangyong', 'last_name': 'Jeon', 'fullName': 'Jeon, Sangyong', 'id': '315296', 'affiliation': 'McGill University', 'emailHash': '5270009e0da9dbc4386fd5bc38e0bca6', 'db_id': 315296, 'person_id': 343363}"
Parallel 7C: New Experimental Developments (Chair T. Peitzmann),parallel,Prospective for A Fixed-Target ExpeRiment at the LHC: AFTER@LHC,"Rakotozafindrabe, Andry Malala",CEA - Centre d'Etudes de Saclay (FR),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Andry Malala', 'last_name': 'Rakotozafindrabe', 'fullName': 'Rakotozafindrabe, Andry Malala', 'id': '315301', 'affiliation': ""CEA - Centre d'Etudes de Saclay (FR)"", 'emailHash': 'd971014d1768195f6a508b5e7e605632', 'db_id': 315301, 'person_id': 343810}"
Parallel 3C: Electro-Weak Probes (Chair J. Kapusta),parallel,Thermal dileptons in high-energy heavy ion collisions with 3+1D relativistic hydrodynamics,"Vujanovic, Gojko",McGill University,United States,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Gojko', 'last_name': 'Vujanovic', 'fullName': 'Vujanovic, Gojko', 'id': '315318', 'affiliation': 'McGill University', 'emailHash': 'ff76dda597a309801c97696191934d19', 'db_id': 315318, 'person_id': 343824}"
Parallel 1D: Heavy Flavor & Quarkonia (Chair R. Granier de Cassagnac),parallel,Detailed measurements of charmonium suppression in PbPb collisions at 2.76 TeV with CMS,"Moon, Dong Ho",Korea University (KR),KR,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Dong Ho', 'last_name': 'Moon', 'fullName': 'Moon, Dong Ho', 'id': '315388', 'affiliation': 'Korea University (KR)', 'emailHash': 'a6912e1a342332a5071e896a0c66eb13', 'db_id': 315388, 'person_id': 343869}"
Parallel 1C: Correlations & Fluctuations (Chair J. Schukraft),parallel,Short- and long-range very-high-pT triggered dihadron correlations in PbPb collisions at 2.76 TeV with CMS,"Conway, Rylan Towne",University of California Davis (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Rylan Towne', 'last_name': 'Conway', 'fullName': 'Conway, Rylan Towne', 'id': '315390', 'affiliation': 'University of California Davis (US)', 'emailHash': 'a1bac27ba70479e74a8f3a4a42742f5a', 'db_id': 315390, 'person_id': 343870}"
Parallel 7D: Correlations & Fluctuations (Chair B. Wosiek),parallel,Studies of higher-order flow harmonics and factorization of dihadron correlations in PbPb collisions at 2.76 TeV with CMS,"Tuo, Shengquan",Vanderbilt University (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Shengquan', 'last_name': 'Tuo', 'fullName': 'Tuo, Shengquan', 'id': '315396', 'affiliation': 'Vanderbilt University (US)', 'emailHash': 'a0e6de96706d08721cb3f4ef2d6d30e6', 'db_id': 315396, 'person_id': 343872}"
Parallel 1C: Correlations & Fluctuations (Chair J. Schukraft),parallel,Azimuthal anisotropy of charged hadrons at very high pT in PbPb collisions at 2.76 TeV with CMS,"Zhukova, Victoria",University of Kansas (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Victoria', 'last_name': 'Zhukova', 'fullName': 'Zhukova, Victoria', 'id': '315398', 'affiliation': 'University of Kansas (US)', 'emailHash': '43e6b87bb8e8a503d4307142bd73c349', 'db_id': 315398, 'person_id': 343873}"
Parallel 6D: Correlations & Fluctuations (Chair O. Evdokimov),parallel,Elliptic azimuthal anisotropy of charged hadrons and neutral pions in PbPb collisions at 2.76 TeV with CMS,"Appelt, Eric Andrew",Vanderbilt University (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Eric Andrew', 'last_name': 'Appelt', 'fullName': 'Appelt, Eric Andrew', 'id': '315400', 'affiliation': 'Vanderbilt University (US)', 'emailHash': 'cc9b091dba1d6bb9a3f5508bee25df56', 'db_id': 315400, 'person_id': 343874}"
Parallel 6B: Exploring the QCD Phase Diagram (Chair K. Rajagopal),parallel,Event anisotropy v_2 in Au+Au collisions at 7.7 - 62.4 GeV with STAR,"Shi, Shusu",CCNU,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Shusu', 'last_name': 'Shi', 'fullName': 'Shi, Shusu', 'id': '315406', 'affiliation': 'CCNU', 'emailHash': '61363c4c5c198f032f911cd0e279291d', 'db_id': 315406, 'person_id': 343878}"
Parallel 7E: New Theoretical Developments (Chair P. Levai),parallel,Derivation of the medium-induced splitting kernels from Soft Collinear Effective Theory with Glauber gluons,"ovanesyan, grigory",LANL,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'grigory', 'last_name': 'ovanesyan', 'fullName': 'ovanesyan, grigory', 'id': '315412', 'affiliation': 'LANL', 'emailHash': '92f6d5c6b46d1d3dc4d7db52cc56fdf2', 'db_id': 315412, 'person_id': 343884}"
