Session,Type,Title,Speaker,Institute,Country,Raw_Speaker_Data
Parallel Session 5.3: New Theoretical Developments (I),parallel,The problem of overlapping formation times,"Arnold, Peter",University of Virginia,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Peter', 'last_name': 'Arnold', 'fullName': 'Arnold, Peter', 'id': '2778914', 'affiliation': 'University of Virginia', 'emailHash': 'c61ed25e02aa51bb87c97f1506bc7c65', 'db_id': 2778914, 'person_id': 2974025}"
Parallel Session 7.1: Baryon-Rich QCD Matter and Astrophysics (II),parallel,Collective flow measurements with HADES in Au+Au collisions at 1.23A GeV,"Blume, Christoph","IKF, Uni-Frankfurt",Germany,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Christoph', 'last_name': 'Blume', 'fullName': 'Blume, Christoph', 'id': '2816111', 'affiliation': 'IKF, Uni-Frankfurt', 'emailHash': 'fbd5e6f460c7d2fc91ab42cf65b21241', 'db_id': 2816111, 'person_id': 3009008}"
Parallel Session 8.1: Baryon-Rich QCD Matter and Astrophysics (III),parallel,Phenomenological QCD equations of state for neutron star mergers and supernovae,"Kojo, Toru",Central China Normal University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Toru', 'last_name': 'Kojo', 'fullName': 'Kojo, Toru', 'id': '2778652', 'affiliation': 'Central China Normal University', 'emailHash': '5caf0a30f40934bef24f22b430dd72e9', 'db_id': 2778652, 'person_id': 2973818}"
Parallel Session 1.2: QCD in Small Systems (I),parallel,Event activity-dependence of jet production in p--Pb collisions at $\sqrt{s_{NN}} =5.02$ TeV measured with semi-inclusive hadron+jet correlations by ALICE,"Krizek, Filip",Acad. of Sciences of the Czech Rep. (CZ),CZ,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Filip', 'last_name': 'Krizek', 'fullName': 'Krizek, Filip', 'id': '2823340', 'affiliation': 'Acad. of Sciences of the Czech Rep. (CZ)', 'emailHash': '59779b305edf821ebf6c15602f913239', 'db_id': 2823340, 'person_id': 3015906}"
Parallel Session 2.1: Initial State Physics and Approach to Equilibrium (II),parallel,Transverse-momentum-dependent gluon distributions and their evolution towards small x,"Petreska, Elena",Nikhef/VU Amsterdam,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Elena', 'last_name': 'Petreska', 'fullName': 'Petreska, Elena', 'id': '2778978', 'affiliation': 'Nikhef/VU Amsterdam', 'emailHash': '207eeea8c64ac3ac7fda616e07eae9a5', 'db_id': 2778978, 'person_id': 2974064}"
Parallel Session 2.4: Jets and High pT Hadrons (II),parallel,Probing Transverse Momentum Broadening via Dihadron and Hadron-jet Angular Correlations in Relativistic Heavy-ion Collisions,"Qin, Guang-You",Central China Normal University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Guang-You', 'last_name': 'Qin', 'fullName': 'Qin, Guang-You', 'id': '2778919', 'affiliation': 'Central China Normal University', 'emailHash': '07d521d0766c2824bed3b66cdef7109a', 'db_id': 2778919, 'person_id': 2974028}"
Parallel Session 6.4: Jets and High pT Hadrons (V),parallel,Investigating the role of coherence effects on jet quenching in Pb-Pb collisions at $\sqrt{s_{NN}} =2.76$ TeV using the Nsubjettiness jet shape by ALICE,"Zardoshti, Nima",University of Birmingham (GB),UK,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Nima', 'last_name': 'Zardoshti', 'fullName': 'Zardoshti, Nima', 'id': '2823343', 'affiliation': 'University of Birmingham (GB)', 'emailHash': '70b5b1e46f746f7d89856f34404d2890', 'db_id': 2823343, 'person_id': 3015908}"
Parallel Session 7.1: Baryon-Rich QCD Matter and Astrophysics (II),parallel,Effects of enhanced bulk viscosity near the QCD critical point,"Monnai, Akihiko","Institut de Physique Théorique, CNRS/CEA",Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Akihiko', 'last_name': 'Monnai', 'fullName': 'Monnai, Akihiko', 'id': '2778623', 'affiliation': 'Institut de Physique Théorique, CNRS/CEA', 'emailHash': 'f0bc1e93e692d54116d1ad7b4720cbac', 'db_id': 2778623, 'person_id': 2973788}"
Parallel Session 8.3: Collective Dynamics (III),parallel,Do nuclear collisions create a locally equilibrated quark-gluon plasma?,"Romatschke, Paul","University of Colorado, Boulder",USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Paul', 'last_name': 'Romatschke', 'fullName': 'Romatschke, Paul', 'id': '2778655', 'affiliation': 'University of Colorado, Boulder', 'emailHash': 'a10f03602691d4757f5d2abb08d8689f', 'db_id': 2778655, 'person_id': 2973822}"
Parallel Session 8.4: Open Heavy Flavors (III),parallel,"PHENIX measurements of open and hidden heavy flavor in $p+p$, $p$+Al, and $p$/$d$/$^3$He+Au collisions across a wide range of rapidity.","Lim, Sanghoon",LANL,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Sanghoon', 'last_name': 'Lim', 'fullName': 'Lim, Sanghoon', 'id': '2802746', 'affiliation': 'LANL', 'emailHash': '246c1fa48b94bf0c83b563f31aa3ada5', 'db_id': 2802746, 'person_id': 2973607}"
Poster Session,poster,"Exotic hadrons, hardronic molecules and resonance production from relativistic heavy ion collisions","Cho, Sungtae",Kangwon National University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Sungtae', 'last_name': 'Cho', 'fullName': 'Cho, Sungtae', 'id': '2808974', 'affiliation': 'Kangwon National University', 'emailHash': 'bd369cd94c2283024c93ca8ab0f123aa', 'db_id': 2808974, 'person_id': 2973702}"
"Parallel Session 3.2: CME, Vorticity and Spin Polarization (I)",parallel,Quantifying Chiral Magnetic Effect from Anomalous Viscous Fluid Dynamics,"SHI, Shuzhe",Indiana University,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Shuzhe', 'last_name': 'SHI', 'fullName': 'SHI, Shuzhe', 'id': '2811065', 'affiliation': 'Indiana University', 'emailHash': '1a524499ca1e76ea374b0b637e19af4b', 'db_id': 2811065, 'person_id': 3004509}"
Poster Session,poster,Strangeness at finite temperature,"Parotto, Paolo",University of Houston,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Paolo', 'last_name': 'Parotto', 'fullName': 'Parotto, Paolo', 'id': '2814620', 'affiliation': 'University of Houston', 'emailHash': 'a8a9c284f5782fce32045a2515d8a0f6', 'db_id': 2814620, 'person_id': 3007636}"
Poster Session,poster,Non-boost-invariant dissipative hydrodynamics,"Tinti, Leonardo",Jan Kochanowski University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Leonardo', 'last_name': 'Tinti', 'fullName': 'Tinti, Leonardo', 'id': '2814476', 'affiliation': 'Jan Kochanowski University', 'emailHash': '8dac539203aad13c6fa6ff61c5cad3fd', 'db_id': 2814476, 'person_id': 3007488}"
Poster Session,poster,Viscous corrections to inelastic photon production channels in QGP,"Hauksson, Sigtryggur",McGill University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Sigtryggur', 'last_name': 'Hauksson', 'fullName': 'Hauksson, Sigtryggur', 'id': '2814591', 'affiliation': 'McGill University', 'emailHash': '6505855df0abfc1bdfb6d4f9177ab642', 'db_id': 2814591, 'person_id': 3007609}"
Poster Session,poster,Hydrodynamic fluctuations in a non-boost-invariant viscous fluid dynamics,"Chattopadhyay, Chandrodoy",Tata Institute of Fundamental Research,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Chandrodoy', 'last_name': 'Chattopadhyay', 'fullName': 'Chattopadhyay, Chandrodoy', 'id': '2814594', 'affiliation': 'Tata Institute of Fundamental Research', 'emailHash': 'fc63ba274dd00d320d70cac9f155b320', 'db_id': 2814594, 'person_id': 3007612}"
Parallel Session 5.2: Initial State Physics and Approach to Equilibrium (III),parallel,Latest results from the EbyE NLO EKRT model,"Eskola, Kari J.",University of Jyvaskyla,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Kari J.', 'last_name': 'Eskola', 'fullName': 'Eskola, Kari J.', 'id': '2818433', 'affiliation': 'University of Jyvaskyla', 'emailHash': 'bfdf92d901bd392fe85288475b7298d8', 'db_id': 2818433, 'person_id': 3011219}"
Poster Session,poster,Measurements of charged jet spectra in pp and PbPb collisions at $\sqrt{s_{NN}}$ = 5.02 TeV with ALICE,"Hosokawa, Ritsuya",University of Tsukuba (JP),UK,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Ritsuya', 'last_name': 'Hosokawa', 'fullName': 'Hosokawa, Ritsuya', 'id': '2799602', 'affiliation': 'University of Tsukuba (JP)', 'emailHash': '6b2bbc8a90d95b6a0fdb460c21075816', 'db_id': 2799602, 'person_id': 2993697}"
Poster Session,poster,Forward high granularity electromagnetic calorimeter for direct photon measurements at LHC,"Wang, Hongkai",Nikhef National institute  for subatomic physics (NL),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Hongkai', 'last_name': 'Wang', 'fullName': 'Wang, Hongkai', 'id': '2823353', 'affiliation': 'Nikhef National institute  for subatomic physics (NL)', 'emailHash': '5ed014e4318ec12d72fb51289676a20b', 'db_id': 2823353, 'person_id': 3015918}"
Poster Session,poster,ALICE measurements on $\rho^0$ photoproduction in Pb-Pb ultra-peripheral collisions,"Horak, David",Czech Technical University (CZ),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'David', 'last_name': 'Horak', 'fullName': 'Horak, David', 'id': '2823357', 'affiliation': 'Czech Technical University (CZ)', 'emailHash': '203cced2ed6de06e8cb451e04fb65f1c', 'db_id': 2823357, 'person_id': 3015922}"
Poster Session,poster,Prospects for ALICE physics with the Muon Spectrometer Upgrade and the new Muon Forward Tracker,"Uras, Antonio",Universite Claude Bernard-Lyon I (FR),France,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Antonio', 'last_name': 'Uras', 'fullName': 'Uras, Antonio', 'id': '2823354', 'affiliation': 'Universite Claude Bernard-Lyon I (FR)', 'emailHash': '8fd69e373b537d5b01faa9d8b06d552e', 'db_id': 2823354, 'person_id': 3015919}"
"Parallel Session 4.2: CME, Vorticity and Spin Polarization (II)",parallel,Charge redistribution from novel magneto-vorticity coupling in anomalous hydrodynamics,"Hattori, Koichi",Fudan University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Koichi', 'last_name': 'Hattori', 'fullName': 'Hattori, Koichi', 'id': '2778977', 'affiliation': 'Fudan University', 'emailHash': '249a701e18344f65bedc16d4b398fab6', 'db_id': 2778977, 'person_id': 2974063}"
Parallel Session 1.2: QCD in Small Systems (I),parallel,Measurement of J/Psi production as a function of event multiplicity in pp collisions at sqrt(s) = 13TeV with ALICE,"Weber, Steffen Georg",Technische Universitaet Darmstadt (DE),Germany,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Steffen Georg', 'last_name': 'Weber', 'fullName': 'Weber, Steffen Georg', 'id': '2823338', 'affiliation': 'Technische Universitaet Darmstadt (DE)', 'emailHash': '96c8e633c994d883b0dc9b9b61d38d04', 'db_id': 2823338, 'person_id': 3015904}"
Parallel Session 5.4: Jets and High pT Hadrons (IV),parallel,The x and scale dependence of the transport coefficient $\hat{q}$,"Kumar, Amit",Wayne State University,United States,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Amit', 'last_name': 'Kumar', 'fullName': 'Kumar, Amit', 'id': '2778966', 'affiliation': 'Wayne State University', 'emailHash': 'e9bfc5fa2dae2f17918bae7458ba001e', 'db_id': 2778966, 'person_id': 2974057}"
Parallel Session 7.1: Baryon-Rich QCD Matter and Astrophysics (II),parallel,Universal off-equilibrium scaling of critical cumulants in the QCD phase diagram,"Yin, Yi",MIT,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yi', 'last_name': 'Yin', 'fullName': 'Yin, Yi', 'id': '2778626', 'affiliation': 'MIT', 'emailHash': 'e4c268fdc8102258d49e049b5bc62e26', 'db_id': 2778626, 'person_id': 2973791}"
Parallel Session 4.1: Baryon-Rich QCD Matter and Astrophysics (I),parallel,Revealing the collision energy dependence of $\eta/s$ in RHIC-BES Au+Au collisions using Bayesian statistics,"Auvinen, Jussi",Duke University,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jussi', 'last_name': 'Auvinen', 'fullName': 'Auvinen, Jussi', 'id': '2778637', 'affiliation': 'Duke University', 'emailHash': 'f3383d77d7ae19a2174423067ff88100', 'db_id': 2778637, 'person_id': 2973800}"
Parallel Session 7.1: Baryon-Rich QCD Matter and Astrophysics (II),parallel,"Comparison of STAR Au + Au √(s_NN )=4.5 GeV Fixed-Target and AGS Au + Au Fixed-Target Spectra, Strangeness, Flow and HBT","Meehan, Kathryn",UC Davis,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Kathryn', 'last_name': 'Meehan', 'fullName': 'Meehan, Kathryn', 'id': '2778642', 'affiliation': 'UC Davis', 'emailHash': 'f5e4200dd608c44ceea9b49ef1c216d7', 'db_id': 2778642, 'person_id': 2973805}"
Parallel Session 7.1: Baryon-Rich QCD Matter and Astrophysics (II),parallel,Strangeness production in $1.23 A$ GeV Au+Au collisions with HADES,"Schuldes, Heidi",GU Frankfurt,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Heidi', 'last_name': 'Schuldes', 'fullName': 'Schuldes, Heidi', 'id': '2816093', 'affiliation': 'GU Frankfurt', 'emailHash': '3daf641b0e8bf68b55d4c11a5b03c40c', 'db_id': 2816093, 'person_id': 3008990}"
"Parallel Session 3.2: CME, Vorticity and Spin Polarization (I)",parallel,Chiral magnetic effect in isobar collisions,"Huang, Xu-Guang",Fudan University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Xu-Guang', 'last_name': 'Huang', 'fullName': 'Huang, Xu-Guang', 'id': '2778653', 'affiliation': 'Fudan University', 'emailHash': '3aa9e850db96c93714aab85ae822a148', 'db_id': 2778653, 'person_id': 2973820}"
Parallel Session 2.1: Initial State Physics and Approach to Equilibrium (II),parallel,Characterization of the initial state and QGP medium from a combined Bayesian analysis of RHIC and LHC data,"Bernhard, Jonah",Duke University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jonah', 'last_name': 'Bernhard', 'fullName': 'Bernhard, Jonah', 'id': '2778654', 'affiliation': '', 'emailHash': 'ddf25a41fd0c5ee39ff206f6f6aac3d2', 'db_id': 2778654, 'person_id': 2973821}"
Parallel Session 8.3: Collective Dynamics (III),parallel,Optimized fluid dynamics for heavy ion collisions,"Bazow, Dennis",The Ohio State University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Dennis', 'last_name': 'Bazow', 'fullName': 'Bazow, Dennis', 'id': '2778656', 'affiliation': '', 'emailHash': '1a8797264e8577dd4edf76790a3d04d2', 'db_id': 2778656, 'person_id': 2973823}"
Parallel Session 7.3: Collective Dynamics (II),parallel,Viscous anisotropic hydrodynamics for the conformal Gubser flow,"Martinez Guerrero, Mauricio",North Caroline State University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Mauricio', 'last_name': 'Martinez Guerrero', 'fullName': 'Martinez Guerrero, Mauricio', 'id': '2942325', 'affiliation': 'North Caroline State University', 'emailHash': '3f9715bafdd55fb62d09516a4c511a89', 'db_id': 2942325, 'person_id': 3156297}"
Parallel Session 8.3: Collective Dynamics (III),parallel,Phenomenological constraints on the bulk viscosity of QCD,"Denicol, Gabriel",McGill University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Gabriel', 'last_name': 'Denicol', 'fullName': 'Denicol, Gabriel', 'id': '2796083', 'affiliation': 'McGill University', 'emailHash': 'c18223bf7c6c79f49ae9316ecea9dfbc', 'db_id': 2796083, 'person_id': 2990442}"
Parallel Session 7.3: Collective Dynamics (II),parallel,PHENIX results on charged-hadron  azimuthal anisotropies in Au+Au collisions at center-of-mass energies from 39 to 200 GeV,"Shimomura, Maya",Nara Women's University (JP),Japan,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Maya', 'last_name': 'Shimomura', 'fullName': 'Shimomura, Maya', 'id': '2802765', 'affiliation': ""Nara Women's University (JP)"", 'emailHash': '69e5f81a52ef0bb41fd602748c16c1b2', 'db_id': 2802765, 'person_id': 2996614}"
Parallel Session 4.1: Baryon-Rich QCD Matter and Astrophysics (I),parallel,The STAR beam energy scan phase II physics and upgrades,"Yang, Chi",USTC,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Chi', 'last_name': 'Yang', 'fullName': 'Yang, Chi', 'id': '2795954', 'affiliation': 'USTC', 'emailHash': 'ba1f0712ad9310f80633c24456a6d635', 'db_id': 2795954, 'person_id': 2973610}"
Parallel Session 5.1: Collective Dynamics (I),parallel,A Detailed Study and Synthesis of Flow Observables in the IP-Glasma+MUSIC+UrQMD Framework,"McDonald, Scott",McGill University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Scott', 'last_name': 'McDonald', 'fullName': 'McDonald, Scott', 'id': '2778688', 'affiliation': 'McGill University', 'emailHash': 'ad487c3a8a263e3b3435eb0b00456904', 'db_id': 2778688, 'person_id': 2973838}"
Parallel Session 6.2: Correlations and Fluctuations (I),parallel,Rapidity dependent flow fluctuations at RHIC,"Luzum, Matthew",Universidade de Santiago de Compostela,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Matthew', 'last_name': 'Luzum', 'fullName': 'Luzum, Matthew', 'id': '2778693', 'affiliation': '', 'emailHash': '5adad411b956c5e4f34ef725af4a47a6', 'db_id': 2778693, 'person_id': 2973840}"
Parallel Session 2.2: QCD in Small Systems (II),parallel,Charge asymmetry dependence of elliptic and triangular flow in pPb and PbPb collisions with CMS,"Park, Sang Eon",Rice University (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Sang Eon', 'last_name': 'Park', 'fullName': 'Park, Sang Eon', 'id': '2814672', 'affiliation': 'Rice University (US)', 'emailHash': 'c9e7b545121bd546516017542b0bbd7d', 'db_id': 2814672, 'person_id': 3007694}"
Parallel Session 2.3: Electromagnetic Probes (II),parallel,How brightly does the Glasma shine? Photon production off-equilibrium and the v2 puzzle.,"Tanji, Naoto",Heidelberg University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Naoto', 'last_name': 'Tanji', 'fullName': 'Tanji, Naoto', 'id': '2778730', 'affiliation': 'Heidelberg University', 'emailHash': 'ea263d1377f183e5cc7fc2e3f2122c3e', 'db_id': 2778730, 'person_id': 2973866}"
Parallel Session 1.3: Electromagnetic Probes (I),parallel,"Measurements of the dielectron continuum in pp, p-Pb and Pb-Pb collisions with ALICE at the LHC","Vazquez Doce, Oton",Technische Universitaet Muenchen (DE),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Oton', 'last_name': 'Vazquez Doce', 'fullName': 'Vazquez Doce, Oton', 'id': '2796073', 'affiliation': 'Technische Universitaet Muenchen (DE)', 'emailHash': 'bec604ada6b125ca8149e6fe41467e02', 'db_id': 2796073, 'person_id': 2990437}"
"Parallel Session 4.2: CME, Vorticity and Spin Polarization (II)",parallel,Towards measurements of Chiral Magnetic (Vortical) Effect Using Identified Particles from STAR,"Wen, Liwen",UCLA,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Liwen', 'last_name': 'Wen', 'fullName': 'Wen, Liwen', 'id': '2795951', 'affiliation': '', 'emailHash': '4abb60e1d5bb16ef1550a09a7ec1042e', 'db_id': 2795951, 'person_id': 2990361}"
Parallel Session 7.2: Correlations and Fluctuations (II),parallel,"Measurement of forward-backward multiplicity correlations in pp, pPb and PbPb collisions with the ATLAS detector","Zhou, Mingliang",State University of New York (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Mingliang', 'last_name': 'Zhou', 'fullName': 'Zhou, Mingliang', 'id': '2816377', 'affiliation': 'State University of New York (US)', 'emailHash': '8b8acbdc0e759f4f31aa8ccfacd7b998', 'db_id': 2816377, 'person_id': 2973673}"
Parallel Session 7.2: Correlations and Fluctuations (II),parallel,Azimuthally differential pion femtoscopy relative to the second and third harmonic in Pb-Pb 2.76 TeV collisions from ALICE,"Saleh, Mohammad Ahmad",Wayne State University (US),United States,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Mohammad Ahmad', 'last_name': 'Saleh', 'fullName': 'Saleh, Mohammad Ahmad', 'id': '2823323', 'affiliation': 'Wayne State University (US)', 'emailHash': '5c8bc1ed648761272702d0b7eb391dd7', 'db_id': 2823323, 'person_id': 3015883}"
"Parallel Session 4.2: CME, Vorticity and Spin Polarization (II)",parallel,Lambda polarization and spin correlations in a vortical fluid,"Pang, Long-Gang","Frankfurt Institute for Advanced Studies, Goethe University",Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Long-Gang', 'last_name': 'Pang', 'fullName': 'Pang, Long-Gang', 'id': '2778706', 'affiliation': 'Frankfurt Institute for Advanced Studies, Goethe University', 'emailHash': '9af9d880775af944324870e4267aa64e', 'db_id': 2778706, 'person_id': 2973845}"
"Parallel Session 8.2: Future Experimental Facilities, Upgrades, and Instrumentation",parallel,Study of high baryon density QCD matter at J-PARC-HI,"Sakaguchi, Takao",BNL,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Takao', 'last_name': 'Sakaguchi', 'fullName': 'Sakaguchi, Takao', 'id': '2778748', 'affiliation': 'BNL', 'emailHash': 'cb5635acb704fdb3b42566da12f97370', 'db_id': 2778748, 'person_id': 2973731}"
Parallel Session 7.2: Correlations and Fluctuations (II),parallel,Conserved charge fluctuations at vanishing and non-vanishing baryon chemical potential from lattice QCD,"Karsch, Frithjof",Brookhaven National Laboratory,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Frithjof', 'last_name': 'Karsch', 'fullName': 'Karsch, Frithjof', 'id': '2778709', 'affiliation': 'Brookhaven National Laboratory', 'emailHash': 'd99579fe8aef6ec48d520d731387011a', 'db_id': 2778709, 'person_id': 2973847}"
Parallel Session 5.4: Jets and High pT Hadrons (IV),parallel,Vector boson-tagged jet production in heavy ion reactions at the LHC,"Xing, Hongxi",Northwestern University / Argonne National Laboratory,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Hongxi', 'last_name': 'Xing', 'fullName': 'Xing, Hongxi', 'id': '2818465', 'affiliation': 'Northwestern University / Argonne National Laboratory', 'emailHash': '205b87e3f72effb3a38bbf7b5bb23107', 'db_id': 2818465, 'person_id': 3011247}"
Parallel Session 2.3: Electromagnetic Probes (II),parallel,Virtual photon polarization in ultrarelativistic heavy-ion collisions,"Baym, Gordon",University of Illinois,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Gordon', 'last_name': 'Baym', 'fullName': 'Baym, Gordon', 'id': '2778713', 'affiliation': 'University of Illinois', 'emailHash': 'e53ec20e0dccee35404259a8075fc085', 'db_id': 2778713, 'person_id': 2973851}"
Parallel Session 2.3: Electromagnetic Probes (II),parallel,Photon emission at hadronization: possible resolution to the direct photon puzzle,"Itakura, Kazunori",KEK,Japan,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Kazunori', 'last_name': 'Itakura', 'fullName': 'Itakura, Kazunori', 'id': '2778728', 'affiliation': 'KEK', 'emailHash': '45ea746755071e8f8403b0ffcbb5e0f0', 'db_id': 2778728, 'person_id': 2973865}"
Parallel Session 5.2: Initial State Physics and Approach to Equilibrium (III),parallel,Electroweak boson production measurements in p--Pb and Pb--Pb collisions at $\sqrt{s_{\rm NN}}=5.02$ TeV with ALICE,"Stocco, Diego",Centre National de la Recherche Scientifique (FR),France,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Diego', 'last_name': 'Stocco', 'fullName': 'Stocco, Diego', 'id': '2796070', 'affiliation': 'Centre National de la Recherche Scientifique (FR)', 'emailHash': '2bbfdef176ac9c776f164653d02a338a', 'db_id': 2796070, 'person_id': 2990435}"
"Parallel Session 8.2: Future Experimental Facilities, Upgrades, and Instrumentation",parallel,Heavy ions at the Future Circular Collider,"d'Enterria, David",CERN,Switzerland,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'David', 'last_name': ""d'Enterria"", 'fullName': ""d'Enterria, David"", 'id': '2793167', 'affiliation': 'CERN', 'emailHash': 'e63c1b3f35217b05f8cef187247b42c0', 'db_id': 2793167, 'person_id': 2987681}"
"Parallel Session 8.2: Future Experimental Facilities, Upgrades, and Instrumentation",parallel,QCD matter physics at the future FAIR facility in Germany,"Senger, Peter",GSI,Germany,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Peter', 'last_name': 'Senger', 'fullName': 'Senger, Peter', 'id': '2778747', 'affiliation': 'GSI', 'emailHash': '1c9159ef2347b38de9a3d99dc1eb037e', 'db_id': 2778747, 'person_id': 2973874}"
Parallel Session 5.2: Initial State Physics and Approach to Equilibrium (III),parallel,Di-hadron back-to-back correlations in p+p and p+Au collisions at STAR,"ogawa, akio",BNL,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'akio', 'last_name': 'ogawa', 'fullName': 'ogawa, akio', 'id': '2778815', 'affiliation': 'BNL', 'emailHash': 'c3af0def7393867e2225fbb8c0d92bb9', 'db_id': 2778815, 'person_id': 2973931}"
Parallel Session 5.2: Initial State Physics and Approach to Equilibrium (III),parallel,Proton structure fluctuations: constraints from diffraction and applications to p+A collisions,"Mäntysaari, Heikki",Brookhaven National Laboratory,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Heikki', 'last_name': 'Mäntysaari', 'fullName': 'Mäntysaari, Heikki', 'id': '2778800', 'affiliation': 'Brookhaven National Laboratory', 'emailHash': 'd609afdd7f4482f1fe68144584945172', 'db_id': 2778800, 'person_id': 2973922}"
Parallel Session 1.1: Initial State Physics and Approach to Equilibrium (I),parallel,3-D Glasma initial state from small-x evolution,"Schlichting, Soeren",University of Washington,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Soeren', 'last_name': 'Schlichting', 'fullName': 'Schlichting, Soeren', 'id': '2778801', 'affiliation': 'University of Washington', 'emailHash': '2df846371aa4de69b3cac2067b108d08', 'db_id': 2778801, 'person_id': 2973923}"
